Report_Name	Journal Requests by YOP (Excluding OA_Gold)
Report_ID	TR_J4
Release	5
Institution_Name	Robertson Library, UPEI
Institution_ID	SN:3000162182
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Type=Controlled; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T14:02:16Z
Created_By	SpringerNature

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	YOP	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Journal of Gambling Studies	Springer US		SpringerLink	10.1007/10899.1573-3602	SN:10899		1573-3602		2022	Total_Item_Requests	2	2	0
Journal of Gambling Studies	Springer US		SpringerLink	10.1007/10899.1573-3602	SN:10899		1573-3602		2023	Unique_Item_Requests	1	1	0
Journal of Gambling Studies	Springer US		SpringerLink	10.1007/10899.1573-3602	SN:10899		1573-3602		2023	Total_Item_Requests	2	2	0
Journal of Gastroenterology	Springer-Verlag		SpringerLink		SN:535	0944-1174	1435-5922		1998	Unique_Item_Requests	1	1	0
Journal of Gastroenterology	Springer-Verlag		SpringerLink		SN:535	0944-1174	1435-5922		1998	Total_Item_Requests	1	1	0
Journal of General Internal Medicine	Springer International Publishing		SpringerLink	10.1007/11606.1525-1497	SN:11606	0884-8734	1525-1497		2021	Unique_Item_Requests	1	1	0
Journal of General Internal Medicine	Springer International Publishing		SpringerLink	10.1007/11606.1525-1497	SN:11606	0884-8734	1525-1497		2021	Total_Item_Requests	1	1	0
Journal of General Internal Medicine	Springer International Publishing		SpringerLink	10.1007/11606.1525-1497	SN:11606	0884-8734	1525-1497		2022	Unique_Item_Requests	2	2	0
Journal of General Internal Medicine	Springer International Publishing		SpringerLink	10.1007/11606.1525-1497	SN:11606	0884-8734	1525-1497		2022	Total_Item_Requests	2	2	0
Journal of Global Optimization	Springer US		SpringerLink		SN:10898	0925-5001	1573-2916		2005	Unique_Item_Requests	1	1	0
Journal of Global Optimization	Springer US		SpringerLink		SN:10898	0925-5001	1573-2916		2005	Total_Item_Requests	1	1	0
Journal of Happiness Studies	Kluwer Academic Publishers		SpringerLink		SN:10902	1389-4978	1573-7780		2005	Unique_Item_Requests	2	2	0
Journal of Happiness Studies	Kluwer Academic Publishers		SpringerLink		SN:10902	1389-4978	1573-7780		2005	Total_Item_Requests	2	2	0
Journal of Happiness Studies	Springer Netherlands		SpringerLink		SN:10902	1389-4978	1573-7780		2008	Unique_Item_Requests	1	1	0
Journal of Happiness Studies	Springer Netherlands		SpringerLink		SN:10902	1389-4978	1573-7780		2008	Total_Item_Requests	1	1	0
Journal of Happiness Studies	Springer Netherlands		SpringerLink		SN:10902	1389-4978	1573-7780		2010	Unique_Item_Requests	1	1	0
Journal of Happiness Studies	Springer Netherlands		SpringerLink		SN:10902	1389-4978	1573-7780		2010	Total_Item_Requests	1	1	0
Journal of Immigrant and Minority Health	Springer US		SpringerLink	10.1007/10903.1557-1920	SN:10903	1557-1912	1557-1920		2018	Unique_Item_Requests	1	1	0
Journal of Immigrant and Minority Health	Springer US		SpringerLink	10.1007/10903.1557-1920	SN:10903	1557-1912	1557-1920		2018	Total_Item_Requests	2	2	0
Journal of Inclusion Phenomena and Macrocyclic Chemistry	Springer Netherlands		SN:ResearchGate	10.1007/10847.1573-1111	SN:10847	1388-3127	1573-1111		2021	Unique_Item_Requests	2	2	0
Journal of Inclusion Phenomena and Macrocyclic Chemistry	Springer Netherlands		SN:ResearchGate	10.1007/10847.1573-1111	SN:10847	1388-3127	1573-1111		2021	Total_Item_Requests	2	2	0
Journal of Inorganic and Organometallic Polymers and Materials	Springer US		SpringerLink		SN:10904	1574-1443	1574-1451		2009	Unique_Item_Requests	1	1	0
Journal of Inorganic and Organometallic Polymers and Materials	Springer US		SpringerLink		SN:10904	1574-1443	1574-1451		2009	Total_Item_Requests	1	1	0
Journal of Inorganic and Organometallic Polymers and Materials	Springer US		SpringerLink	10.1007/10904.1574-1451	SN:10904	1574-1443	1574-1451		2018	Unique_Item_Requests	1	1	0
Journal of Inorganic and Organometallic Polymers and Materials	Springer US		SpringerLink	10.1007/10904.1574-1451	SN:10904	1574-1443	1574-1451		2018	Total_Item_Requests	2	2	0
Journal of Inorganic and Organometallic Polymers and Materials	Springer US		SpringerLink	10.1007/10904.1574-1451	SN:10904	1574-1443	1574-1451		2020	Unique_Item_Requests	3	3	0
Journal of Inorganic and Organometallic Polymers and Materials	Springer US		SpringerLink	10.1007/10904.1574-1451	SN:10904	1574-1443	1574-1451		2020	Total_Item_Requests	4	4	0
Journal of Inorganic and Organometallic Polymers and Materials	Springer US		SpringerLink	10.1007/10904.1574-1451	SN:10904	1574-1443	1574-1451		2022	Unique_Item_Requests	1	1	0
Journal of Inorganic and Organometallic Polymers and Materials	Springer US		SpringerLink	10.1007/10904.1574-1451	SN:10904	1574-1443	1574-1451		2022	Total_Item_Requests	2	2	0
Journal of Inorganic and Organometallic Polymers and Materials	Springer US		SpringerLink	10.1007/10904.1574-1451	SN:10904	1574-1443	1574-1451		2023	Unique_Item_Requests	4	4	0
Journal of Inorganic and Organometallic Polymers and Materials	Springer US		SpringerLink	10.1007/10904.1574-1451	SN:10904	1574-1443	1574-1451		2023	Total_Item_Requests	6	6	0
Journal of Insect Conservation	Springer International Publishing		SpringerLink	10.1007/10841.1572-9753	SN:10841	1366-638X	1572-9753		2020	Unique_Item_Requests	2	2	0
Journal of Insect Conservation	Springer International Publishing		SpringerLink	10.1007/10841.1572-9753	SN:10841	1366-638X	1572-9753		2020	Total_Item_Requests	2	2	0
Journal of Insect Conservation	Springer International Publishing		SpringerLink	10.1007/10841.1572-9753	SN:10841	1366-638X	1572-9753		2022	Unique_Item_Requests	1	1	0
Journal of Insect Conservation	Springer International Publishing		SpringerLink	10.1007/10841.1572-9753	SN:10841	1366-638X	1572-9753		2022	Total_Item_Requests	1	1	0
Journal of Intelligent & Robotic Systems	Springer Netherlands		SpringerLink	10.1007/10846.1573-0409	SN:10846	0921-0296	1573-0409		2020	Unique_Item_Requests	1	1	0
Journal of Intelligent & Robotic Systems	Springer Netherlands		SpringerLink	10.1007/10846.1573-0409	SN:10846	0921-0296	1573-0409		2020	Total_Item_Requests	1	1	0
Journal of Intelligent & Robotic Systems	Springer Netherlands		SpringerLink	10.1007/10846.1573-0409	SN:10846	0921-0296	1573-0409		2023	Unique_Item_Requests	1	1	0
Journal of Intelligent & Robotic Systems	Springer Netherlands		SpringerLink	10.1007/10846.1573-0409	SN:10846	0921-0296	1573-0409		2023	Total_Item_Requests	1	1	0
Journal of International Migration and Integration	Springer Netherlands		SpringerLink		SN:12134	1488-3473	1874-6365		2020	Unique_Item_Requests	1	1	0
Journal of International Migration and Integration	Springer Netherlands		SpringerLink		SN:12134	1488-3473	1874-6365		2020	Total_Item_Requests	2	2	0
Journal of International Migration and Integration	Springer Netherlands		SpringerLink		SN:12134	1488-3473	1874-6365		2022	Unique_Item_Requests	3	3	0
Journal of International Migration and Integration	Springer Netherlands		SpringerLink		SN:12134	1488-3473	1874-6365		2022	Total_Item_Requests	4	4	0
Journal of International Migration and Integration	Springer Netherlands		SpringerLink		SN:12134	1488-3473	1874-6365		2023	Unique_Item_Requests	4	4	0
Journal of International Migration and Integration	Springer Netherlands		SpringerLink		SN:12134	1488-3473	1874-6365		2023	Total_Item_Requests	4	4	0
Journal of Labor Research	Springer US		SpringerLink		SN:12122	0195-3613	1936-4768		2012	Unique_Item_Requests	1	1	0
Journal of Labor Research	Springer US		SpringerLink		SN:12122	0195-3613	1936-4768		2012	Total_Item_Requests	1	1	0
Journal of Mammalian Evolution	Springer US		SpringerLink		SN:10914	1064-7554	1573-7055		2008	Unique_Item_Requests	1	1	0
Journal of Mammalian Evolution	Springer US		SpringerLink		SN:10914	1064-7554	1573-7055		2008	Total_Item_Requests	1	1	0
Journal of Mammary Gland Biology and Neoplasia	Springer US		SpringerLink		SN:10911	1083-3021	1573-7039		1999	Unique_Item_Requests	1	1	0
Journal of Mammary Gland Biology and Neoplasia	Springer US		SpringerLink		SN:10911	1083-3021	1573-7039		1999	Total_Item_Requests	1	1	0
Journal of Mammary Gland Biology and Neoplasia	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10911	1083-3021	1573-7039		2000	Unique_Item_Requests	1	1	0
Journal of Mammary Gland Biology and Neoplasia	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10911	1083-3021	1573-7039		2000	Total_Item_Requests	1	1	0
Journal of Mammary Gland Biology and Neoplasia	Springer US		SpringerLink		SN:10911	1083-3021	1573-7039		2011	Unique_Item_Requests	1	1	0
Journal of Mammary Gland Biology and Neoplasia	Springer US		SpringerLink		SN:10911	1083-3021	1573-7039		2011	Total_Item_Requests	2	2	0
Journal of Management & Governance	Springer US		SpringerLink	10.1007/10997.1572-963X	SN:10997	1385-3457	1572-963X		2013	Unique_Item_Requests	2	2	0
Journal of Management & Governance	Springer US		SpringerLink	10.1007/10997.1572-963X	SN:10997	1385-3457	1572-963X		2013	Total_Item_Requests	3	3	0
Journal of Material Cycles and Waste Management	Springer Japan		SpringerLink	10.1007/10163.1611-8227	SN:10163	1438-4957	1611-8227		2018	Unique_Item_Requests	2	2	0
Journal of Material Cycles and Waste Management	Springer Japan		SpringerLink	10.1007/10163.1611-8227	SN:10163	1438-4957	1611-8227		2018	Total_Item_Requests	3	3	0
Journal of Materials Engineering and Performance	Springer US		SpringerLink	10.1007/11665.1544-1024	SN:11665	1059-9495	1544-1024		2022	Unique_Item_Requests	1	1	0
Journal of Materials Engineering and Performance	Springer US		SpringerLink	10.1007/11665.1544-1024	SN:11665	1059-9495	1544-1024		2022	Total_Item_Requests	1	1	0
Journal of Materials Engineering and Performance	Springer US		SpringerLink	10.1007/11665.1544-1024	SN:11665	1059-9495	1544-1024		2024	Unique_Item_Requests	1	1	0
Journal of Materials Engineering and Performance	Springer US		SpringerLink	10.1007/11665.1544-1024	SN:11665	1059-9495	1544-1024		2024	Total_Item_Requests	1	1	0
Journal of Mechanical Science and Technology	Korean Society of Mechanical Engineers		SpringerLink		SN:12206	1738-494X	1976-3824		2009	Unique_Item_Requests	1	1	0
Journal of Mechanical Science and Technology	Korean Society of Mechanical Engineers		SpringerLink		SN:12206	1738-494X	1976-3824		2009	Total_Item_Requests	1	1	0
Journal of Mechanical Science and Technology	Korean Society of Mechanical Engineers		SpringerLink	10.1007/12206.1976-3824	SN:12206	1738-494X	1976-3824		2015	Unique_Item_Requests	2	2	0
Journal of Mechanical Science and Technology	Korean Society of Mechanical Engineers		SpringerLink	10.1007/12206.1976-3824	SN:12206	1738-494X	1976-3824		2015	Total_Item_Requests	2	2	0
Journal of Mechanical Science and Technology	Korean Society of Mechanical Engineers		SpringerLink	10.1007/12206.1976-3824	SN:12206	1738-494X	1976-3824		2017	Unique_Item_Requests	1	1	0
Journal of Mechanical Science and Technology	Korean Society of Mechanical Engineers		SpringerLink	10.1007/12206.1976-3824	SN:12206	1738-494X	1976-3824		2017	Total_Item_Requests	2	2	0
Journal of Mechanical Science and Technology	Korean Society of Mechanical Engineers		SpringerLink	10.1007/12206.1976-3824	SN:12206	1738-494X	1976-3824		2019	Unique_Item_Requests	1	1	0
Journal of Mechanical Science and Technology	Korean Society of Mechanical Engineers		SpringerLink	10.1007/12206.1976-3824	SN:12206	1738-494X	1976-3824		2019	Total_Item_Requests	1	1	0
Journal of Medical Humanities	Springer US		SpringerLink	10.1007/10912.1573-3645	SN:10912	1041-3545	1573-3645		2021	Unique_Item_Requests	1	1	0
Journal of Medical Humanities	Springer US		SpringerLink	10.1007/10912.1573-3645	SN:10912	1041-3545	1573-3645		2021	Total_Item_Requests	1	1	0
Journal of Molecular Evolution	Springer-Verlag		SpringerLink		SN:239	0022-2844	1432-1432		1998	Unique_Item_Requests	1	1	0
Journal of Molecular Evolution	Springer-Verlag		SpringerLink		SN:239	0022-2844	1432-1432		1998	Total_Item_Requests	1	1	0
Journal of Molecular Evolution	Springer-Verlag		SpringerLink		SN:239	0022-2844	1432-1432		2008	Unique_Item_Requests	2	2	0
Journal of Molecular Evolution	Springer-Verlag		SpringerLink		SN:239	0022-2844	1432-1432		2008	Total_Item_Requests	2	2	0
Journal of Molecular Medicine	Springer Berlin Heidelberg		SpringerLink	10.1007/109.1432-1440	SN:109	0946-2716	1432-1440		2021	Unique_Item_Requests	1	1	0
Journal of Molecular Medicine	Springer Berlin Heidelberg		SpringerLink	10.1007/109.1432-1440	SN:109	0946-2716	1432-1440		2021	Total_Item_Requests	5	5	0
Journal of Neural Transmission	Springer-Verlag		SpringerLink		SN:702	0300-9564	1435-1463		2002	Unique_Item_Requests	1	1	0
Journal of Neural Transmission	Springer-Verlag		SpringerLink		SN:702	0300-9564	1435-1463		2002	Total_Item_Requests	1	1	0
Journal of Neuro-Oncology	Springer US		SpringerLink		SN:11060	0167-594X	1573-7373		2009	Unique_Item_Requests	1	1	0
Journal of Neuro-Oncology	Springer US		SpringerLink		SN:11060	0167-594X	1573-7373		2009	Total_Item_Requests	2	2	0
Journal of Neuroimmune Pharmacology	Springer US		SpringerLink	10.1007/11481.1557-1904	SN:11481	1557-1890	1557-1904		2023	Unique_Item_Requests	1	1	0
Journal of Neuroimmune Pharmacology	Springer US		SpringerLink	10.1007/11481.1557-1904	SN:11481	1557-1890	1557-1904		2023	Total_Item_Requests	2	2	0
Journal of Neurology	Springer-Verlag		SpringerLink		SN:415	0340-5354	1432-1459		1985	Unique_Item_Requests	1	1	0
Journal of Neurology	Springer-Verlag		SpringerLink		SN:415	0340-5354	1432-1459		1985	Total_Item_Requests	1	1	0
Journal of Neurology	Springer-Verlag		SpringerLink		SN:415	0340-5354	1432-1459		1986	Unique_Item_Requests	1	1	0
Journal of Neurology	Springer-Verlag		SpringerLink		SN:415	0340-5354	1432-1459		1986	Total_Item_Requests	1	1	0
Journal of Neurology	Springer Berlin Heidelberg		SpringerLink	10.1007/415.1432-1459	SN:415	0340-5354	1432-1459		2021	Unique_Item_Requests	1	1	0
Journal of Neurology	Springer Berlin Heidelberg		SpringerLink	10.1007/415.1432-1459	SN:415	0340-5354	1432-1459		2021	Total_Item_Requests	2	2	0
Journal of NeuroVirology	Springer US		SpringerLink	10.1007/13365.1538-2443	SN:13365	1355-0284	1538-2443		2016	Unique_Item_Requests	1	1	0
Journal of NeuroVirology	Springer US		SpringerLink	10.1007/13365.1538-2443	SN:13365	1355-0284	1538-2443		2016	Total_Item_Requests	2	2	0
Journal of Oceanography	Springer Singapore		SpringerLink	10.1007/10872.1573-868X	SN:10872	0916-8370	1573-868X		2021	Unique_Item_Requests	1	1	0
Journal of Oceanography	Springer Singapore		SpringerLink	10.1007/10872.1573-868X	SN:10872	0916-8370	1573-868X		2021	Total_Item_Requests	1	1	0
Journal of Ornithology	Springer Berlin Heidelberg		SpringerLink		SN:10336	2193-7192	2193-7206		2009	Unique_Item_Requests	1	1	0
Journal of Ornithology	Springer Berlin Heidelberg		SpringerLink		SN:10336	2193-7192	2193-7206		2009	Total_Item_Requests	1	1	0
Journal of Parasitic Diseases	Springer India		SpringerLink	10.1007/12639.0975-0703	SN:12639	0971-7196	0975-0703		2017	Unique_Item_Requests	1	1	0
Journal of Parasitic Diseases	Springer India		SpringerLink	10.1007/12639.0975-0703	SN:12639	0971-7196	0975-0703		2017	Total_Item_Requests	2	2	0
Journal of Parasitic Diseases	Springer India		SpringerLink	10.1007/12639.0975-0703	SN:12639	0971-7196	0975-0703		2023	Unique_Item_Requests	1	1	0
Journal of Parasitic Diseases	Springer India		SpringerLink	10.1007/12639.0975-0703	SN:12639	0971-7196	0975-0703		2023	Total_Item_Requests	2	2	0
Journal of Pest Science	Springer Berlin Heidelberg		SpringerLink		SN:10340	1612-4758	1612-4766		2022	Unique_Item_Requests	1	1	0
Journal of Pest Science	Springer Berlin Heidelberg		SpringerLink		SN:10340	1612-4758	1612-4766		2022	Total_Item_Requests	2	2	0
Journal of Physiology and Biochemistry	Springer Netherlands		SpringerLink	10.1007/13105.1877-8755	SN:13105	1138-7548	1877-8755		2016	Unique_Item_Requests	1	1	0
Journal of Physiology and Biochemistry	Springer Netherlands		SpringerLink	10.1007/13105.1877-8755	SN:13105	1138-7548	1877-8755		2016	Total_Item_Requests	1	1	0
Journal of Plant Growth Regulation	Springer US		SpringerLink	10.1007/344.1435-8107	SN:344	0721-7595	1435-8107		2020	Unique_Item_Requests	1	1	0
Journal of Plant Growth Regulation	Springer US		SpringerLink	10.1007/344.1435-8107	SN:344	0721-7595	1435-8107		2020	Total_Item_Requests	2	2	0
Journal of Plant Pathology	Springer International Publishing		SpringerLink		SN:42161		2239-7264		2024	Unique_Item_Requests	1	1	0
Journal of Plant Pathology	Springer International Publishing		SpringerLink		SN:42161		2239-7264		2024	Total_Item_Requests	2	2	0
Journal of Polymer Research	Springer Netherlands		SpringerLink	10.1007/10965.1572-8935	SN:10965	1022-9760	1572-8935		2015	Unique_Item_Requests	1	1	0
Journal of Polymer Research	Springer Netherlands		SpringerLink	10.1007/10965.1572-8935	SN:10965	1022-9760	1572-8935		2015	Total_Item_Requests	3	3	0
Journal of Polymer Research	Springer Netherlands		SpringerLink	10.1007/10965.1572-8935	SN:10965	1022-9760	1572-8935		2020	Unique_Item_Requests	1	1	0
Journal of Polymer Research	Springer Netherlands		SpringerLink	10.1007/10965.1572-8935	SN:10965	1022-9760	1572-8935		2020	Total_Item_Requests	2	2	0
Journal of Polymers and the Environment	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10924	1566-2543	1572-8900		2002	Unique_Item_Requests	1	1	0
Journal of Polymers and the Environment	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10924	1566-2543	1572-8900		2002	Total_Item_Requests	1	1	0
Journal of Population Ageing	Springer Netherlands		SpringerLink	10.1007/12062.1874-7876	SN:12062	1874-7884	1874-7876		2019	Unique_Item_Requests	1	1	0
Journal of Population Ageing	Springer Netherlands		SpringerLink	10.1007/12062.1874-7876	SN:12062	1874-7884	1874-7876		2019	Total_Item_Requests	2	2	0
Journal of Productivity Analysis	Springer US		SpringerLink	10.1007/11123.1573-0441	SN:11123	0895-562X	1573-0441		2020	Unique_Item_Requests	1	1	0
Journal of Productivity Analysis	Springer US		SpringerLink	10.1007/11123.1573-0441	SN:11123	0895-562X	1573-0441		2020	Total_Item_Requests	2	2	0
Journal of Psychopathology and Behavioral Assessment	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10862	0882-2689	1573-3505		2002	Unique_Item_Requests	1	1	0
Journal of Psychopathology and Behavioral Assessment	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10862	0882-2689	1573-3505		2002	Total_Item_Requests	1	1	0
Journal of Racial and Ethnic Health Disparities	Springer International Publishing		SpringerLink		SN:40615	2197-3792	2196-8837		2018	Unique_Item_Requests	1	1	0
Journal of Racial and Ethnic Health Disparities	Springer International Publishing		SpringerLink		SN:40615	2197-3792	2196-8837		2018	Total_Item_Requests	1	1	0
Journal of Racial and Ethnic Health Disparities	Springer International Publishing		SpringerLink		SN:40615	2197-3792	2196-8837		2021	Unique_Item_Requests	1	1	0
Journal of Racial and Ethnic Health Disparities	Springer International Publishing		SpringerLink		SN:40615	2197-3792	2196-8837		2021	Total_Item_Requests	2	2	0
Journal of Racial and Ethnic Health Disparities	Springer International Publishing		SpringerLink		SN:40615	2197-3792	2196-8837		2023	Unique_Item_Requests	1	1	0
Journal of Racial and Ethnic Health Disparities	Springer International Publishing		SpringerLink		SN:40615	2197-3792	2196-8837		2023	Total_Item_Requests	1	1	0
Journal of Rational-Emotive & Cognitive-Behavior Therapy	Springer US		SpringerLink	10.1007/10942.1573-6563	SN:10942	0894-9085	1573-6563		2017	Unique_Item_Requests	2	2	0
Journal of Rational-Emotive & Cognitive-Behavior Therapy	Springer US		SpringerLink	10.1007/10942.1573-6563	SN:10942	0894-9085	1573-6563		2017	Total_Item_Requests	4	4	0
Journal of Regulatory Economics	Kluwer Academic Publishers		SpringerLink		SN:11149	0922-680X	1573-0468		1991	Unique_Item_Requests	1	1	0
Journal of Regulatory Economics	Kluwer Academic Publishers		SpringerLink		SN:11149	0922-680X	1573-0468		1991	Total_Item_Requests	2	2	0
Journal of Regulatory Economics	Kluwer Academic Publishers		SpringerLink		SN:11149	0922-680X	1573-0468		1995	Unique_Item_Requests	2	2	0
Journal of Regulatory Economics	Kluwer Academic Publishers		SpringerLink		SN:11149	0922-680X	1573-0468		1995	Total_Item_Requests	2	2	0
Journal of Social and Economic Development	Springer India		SpringerLink		SN:40847	0972-5792	2199-6873		2023	Unique_Item_Requests	4	4	0
Journal of Social and Economic Development	Springer India		SpringerLink		SN:40847	0972-5792	2199-6873		2023	Total_Item_Requests	5	5	0
Journal of Soil Science and Plant Nutrition	Springer International Publishing		SpringerLink		SN:42729	0718-9508	0718-9516		2021	Unique_Item_Requests	1	1	0
Journal of Soil Science and Plant Nutrition	Springer International Publishing		SpringerLink		SN:42729	0718-9508	0718-9516		2021	Total_Item_Requests	1	1	0
Journal of Solid State Electrochemistry	Springer-Verlag		SpringerLink		SN:10008	1432-8488	1433-0768		2011	Unique_Item_Requests	1	1	0
Journal of Solid State Electrochemistry	Springer-Verlag		SpringerLink		SN:10008	1432-8488	1433-0768		2011	Total_Item_Requests	2	2	0
Journal of Solid State Electrochemistry	Springer Berlin Heidelberg		SpringerLink	10.1007/10008.1433-0768	SN:10008	1432-8488	1433-0768		2013	Unique_Item_Requests	1	1	0
Journal of Solid State Electrochemistry	Springer Berlin Heidelberg		SpringerLink	10.1007/10008.1433-0768	SN:10008	1432-8488	1433-0768		2013	Total_Item_Requests	1	1	0
Journal of the Brazilian Society of Mechanical Sciences and Engineering	Springer Berlin Heidelberg		SpringerLink	10.1007/40430.1806-3691	SN:40430	1678-5878	1806-3691		2020	Unique_Item_Requests	1	1	0
Journal of the Brazilian Society of Mechanical Sciences and Engineering	Springer Berlin Heidelberg		SpringerLink	10.1007/40430.1806-3691	SN:40430	1678-5878	1806-3691		2020	Total_Item_Requests	1	1	0
Journal of the Geological Society of India	Geological Society of India		SpringerLink	10.1007/12594.0974-6889	SN:12594	0016-7622	0974-6889		2022	Unique_Item_Requests	1	1	0
Journal of the Geological Society of India	Geological Society of India		SpringerLink	10.1007/12594.0974-6889	SN:12594	0016-7622	0974-6889		2022	Total_Item_Requests	3	3	0
Journal of the Iranian Chemical Society	Springer Berlin Heidelberg		SpringerLink	10.1007/13738.1735-2428	SN:13738	1735-207X	1735-2428		2020	Unique_Item_Requests	1	1	0
Journal of the Iranian Chemical Society	Springer Berlin Heidelberg		SpringerLink	10.1007/13738.1735-2428	SN:13738	1735-207X	1735-2428		2020	Total_Item_Requests	2	2	0
Journal of the Operational Research Society	Palgrave Macmillan UK		SpringerLink		SN:41274	0160-5682	1476-9360		1997	Unique_Item_Requests	2	2	0
Journal of the Operational Research Society	Palgrave Macmillan UK		SpringerLink		SN:41274	0160-5682	1476-9360		1997	Total_Item_Requests	2	2	0
Journal of Thermal Analysis and Calorimetry	Springer Netherlands		SpringerLink		SN:10973	1388-6150	1572-8943		2010	Unique_Item_Requests	1	1	0
Journal of Thermal Analysis and Calorimetry	Springer Netherlands		SpringerLink		SN:10973	1388-6150	1572-8943		2010	Total_Item_Requests	1	1	0
Journal of Thermal Analysis and Calorimetry	Springer Netherlands		SpringerLink		SN:10973	1388-6150	1572-8943		2011	Unique_Item_Requests	1	1	0
Journal of Thermal Analysis and Calorimetry	Springer Netherlands		SpringerLink		SN:10973	1388-6150	1572-8943		2011	Total_Item_Requests	1	1	0
Journal of Thermal Analysis and Calorimetry	Springer International Publishing		SpringerLink	10.1007/10973.1572-8943	SN:10973	1388-6150	1588-2926		2020	Unique_Item_Requests	2	2	0
Journal of Thermal Analysis and Calorimetry	Springer International Publishing		SpringerLink	10.1007/10973.1572-8943	SN:10973	1388-6150	1588-2926		2020	Total_Item_Requests	3	3	0
Journal of Thermal Science	Science Press		SpringerLink	10.1007/11630.1993-033X	SN:11630	1003-2169	1993-033X		2019	Unique_Item_Requests	1	1	0
Journal of Thermal Science	Science Press		SpringerLink	10.1007/11630.1993-033X	SN:11630	1003-2169	1993-033X		2019	Total_Item_Requests	2	2	0
Journal of Thermal Science	Springer Berlin Heidelberg		SpringerLink	10.1007/11630.1993-033X	SN:11630	1003-2169	1993-033X		2022	Unique_Item_Requests	1	1	0
Journal of Thermal Science	Springer Berlin Heidelberg		SpringerLink	10.1007/11630.1993-033X	SN:11630	1003-2169	1993-033X		2022	Total_Item_Requests	2	2	0
Journal of Urban Health	Springer US		SpringerLink	10.1007/11524.1468-2869	SN:11524	1099-3460	1468-2869		2022	Unique_Item_Requests	1	1	0
Journal of Urban Health	Springer US		SpringerLink	10.1007/11524.1468-2869	SN:11524	1099-3460	1468-2869		2022	Total_Item_Requests	3	3	0
Journal of Urban Health	Springer US		SpringerLink	10.1007/11524.1468-2869	SN:11524	1099-3460	1468-2869		2023	Unique_Item_Requests	1	1	0
Journal of Urban Health	Springer US		SpringerLink	10.1007/11524.1468-2869	SN:11524	1099-3460	1468-2869		2023	Total_Item_Requests	1	1	0
Journal of Youth and Adolescence	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10964	0047-2891	1573-6601		1979	Unique_Item_Requests	1	1	0
Journal of Youth and Adolescence	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10964	0047-2891	1573-6601		1979	Total_Item_Requests	1	1	0
Journal of Youth and Adolescence	Springer US		SpringerLink		SN:10964	0047-2891	1573-6601		2013	Unique_Item_Requests	1	1	0
Journal of Youth and Adolescence	Springer US		SpringerLink		SN:10964	0047-2891	1573-6601		2013	Total_Item_Requests	2	2	0
Journal of Youth and Adolescence	Springer US		SpringerLink	10.1007/10964.1573-6601	SN:10964	0047-2891	1573-6601		2015	Unique_Item_Requests	1	1	0
Journal of Youth and Adolescence	Springer US		SpringerLink	10.1007/10964.1573-6601	SN:10964	0047-2891	1573-6601		2015	Total_Item_Requests	2	2	0
Journal of Youth and Adolescence	Springer US		SpringerLink	10.1007/10964.1573-6601	SN:10964	0047-2891	1573-6601		2017	Unique_Item_Requests	5	5	0
Journal of Youth and Adolescence	Springer US		SpringerLink	10.1007/10964.1573-6601	SN:10964	0047-2891	1573-6601		2017	Total_Item_Requests	5	5	0
Journal of Youth and Adolescence	Springer US		SpringerLink	10.1007/10964.1573-6601	SN:10964	0047-2891	1573-6601		2019	Unique_Item_Requests	1	1	0
Journal of Youth and Adolescence	Springer US		SpringerLink	10.1007/10964.1573-6601	SN:10964	0047-2891	1573-6601		2019	Total_Item_Requests	1	1	0
Journal of Zhejiang University SCIENCE B	SP Zhejiang University Press		SpringerLink		SN:11585	1673-1581	1862-1783		2012	Unique_Item_Requests	1	1	0
Journal of Zhejiang University SCIENCE B	SP Zhejiang University Press		SpringerLink		SN:11585	1673-1581	1862-1783		2012	Total_Item_Requests	1	1	0
Kew Bulletin	Springer-Verlag		SpringerLink		SN:12225	0075-5974	1874-933X		2010	Unique_Item_Requests	1	1	0
Kew Bulletin	Springer-Verlag		SpringerLink		SN:12225	0075-5974	1874-933X		2010	Total_Item_Requests	2	2	0
Laboratory Investigation	Nature Publishing Group US		nature.com		SN:41374	0023-6837	1530-0307		2005	Unique_Item_Requests	1	1	0
Laboratory Investigation	Nature Publishing Group US		nature.com		SN:41374	0023-6837	1530-0307		2005	Total_Item_Requests	1	1	0
Landscape Ecology	Kluwer Academic Publishers		SpringerLink		SN:10980	0921-2973	1572-9761		2007	Unique_Item_Requests	1	1	0
