Report_Name	Journal Requests (Excluding OA_Gold)
Report_ID	TR_J1
Release	5
Institution_Name	Robertson Library, UPEI
Institution_ID	SN:3000162182
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Type=Controlled; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T14:02:22Z
Created_By	SpringerNature

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Fire Technology	Springer US		SpringerLink	10.1007/10694.1572-8099	SN:10694	0015-2684	1572-8099		Total_Item_Requests	5	5	0
Fish Physiology and Biochemistry	Springer Netherlands		SpringerLink	10.1007/10695.1573-5168	SN:10695	0920-1742	1573-5168		Unique_Item_Requests	4	4	0
Fish Physiology and Biochemistry	Springer Netherlands		SpringerLink	10.1007/10695.1573-5168	SN:10695	0920-1742	1573-5168		Total_Item_Requests	6	6	0
Food Ethics	Springer International Publishing		SpringerLink		SN:41055	2364-6853	2364-6861		Unique_Item_Requests	1	1	0
Food Ethics	Springer International Publishing		SpringerLink		SN:41055	2364-6853	2364-6861		Total_Item_Requests	1	1	0
Food Security	Springer Netherlands		SpringerLink	10.1007/12571.1876-4525	SN:12571	1876-4517	1876-4525		Unique_Item_Requests	2	2	0
Food Security	Springer Netherlands		SpringerLink	10.1007/12571.1876-4525	SN:12571	1876-4517	1876-4525		Total_Item_Requests	3	3	0
Forschung im Ingenieurwesen	Springer Berlin Heidelberg		SpringerLink	10.1007/10010.1434-0860	SN:10010	0015-7899	1434-0860		Unique_Item_Requests	2	2	0
Forschung im Ingenieurwesen	Springer Berlin Heidelberg		SpringerLink	10.1007/10010.1434-0860	SN:10010	0015-7899	1434-0860		Total_Item_Requests	2	2	0
Frontiers of Computer Science	Higher Education Press		SpringerLink	10.1007/11704.2095-2236	SN:11704	2095-2228	2095-2236		Unique_Item_Requests	1	1	0
Frontiers of Computer Science	Higher Education Press		SpringerLink	10.1007/11704.2095-2236	SN:11704	2095-2228	2095-2236		Total_Item_Requests	1	1	0
Frontiers of Earth Science	Higher Education Press		SpringerLink	10.1007/11707.2095-0209	SN:11707	2095-0195	2095-0209		Unique_Item_Requests	2	2	0
Frontiers of Earth Science	Higher Education Press		SpringerLink	10.1007/11707.2095-0209	SN:11707	2095-0195	2095-0209		Total_Item_Requests	2	2	0
Frontiers of Mechanical Engineering	Higher Education Press		SpringerLink	10.1007/11465.2095-0241	SN:11465	2095-0233	2095-0241		Unique_Item_Requests	2	2	0
Frontiers of Mechanical Engineering	Higher Education Press		SpringerLink	10.1007/11465.2095-0241	SN:11465	2095-0233	2095-0241		Total_Item_Requests	4	4	0
Gender Issues	Springer US		SpringerLink	10.1007/12147.1936-4717	SN:12147	1098-092X	1936-4717		Unique_Item_Requests	1	1	0
Gender Issues	Springer US		SpringerLink	10.1007/12147.1936-4717	SN:12147	1098-092X	1936-4717		Total_Item_Requests	1	1	0
Gene Therapy	Nature Publishing Group UK		nature.com	10.1038/41434.1476-5462	SN:41434	0969-7128	1476-5462		Unique_Item_Requests	1	1	0
Gene Therapy	Nature Publishing Group UK		nature.com	10.1038/41434.1476-5462	SN:41434	0969-7128	1476-5462		Total_Item_Requests	2	2	0
General Relativity and Gravitation	Springer US		SpringerLink	10.1007/10714.1572-9532	SN:10714	0001-7701	1572-9532		Unique_Item_Requests	1	1	0
General Relativity and Gravitation	Springer US		SpringerLink	10.1007/10714.1572-9532	SN:10714	0001-7701	1572-9532		Total_Item_Requests	1	1	0
Geoheritage	Springer Berlin Heidelberg		SpringerLink	10.1007/12371.1867-2485	SN:12371	1867-2477	1867-2485		Unique_Item_Requests	1	1	0
Geoheritage	Springer Berlin Heidelberg		SpringerLink	10.1007/12371.1867-2485	SN:12371	1867-2477	1867-2485		Total_Item_Requests	1	1	0
GeoJournal	Springer Netherlands		SpringerLink	10.1007/10708.1572-9893	SN:10708	0343-2521	1572-9893		Unique_Item_Requests	15	15	0
GeoJournal	Springer Netherlands		SpringerLink	10.1007/10708.1572-9893	SN:10708	0343-2521	1572-9893		Total_Item_Requests	20	20	0
GeroScience	Springer International Publishing		SpringerLink	10.1007/11357.1574-4647	SN:11357	2509-2715	2509-2723		Unique_Item_Requests	2	2	0
GeroScience	Springer International Publishing		SpringerLink	10.1007/11357.1574-4647	SN:11357	2509-2715	2509-2723		Total_Item_Requests	4	4	0
Graphs and Combinatorics	Springer Japan		SpringerLink	10.1007/373.1435-5914	SN:373	0911-0119	1435-5914		Unique_Item_Requests	2	2	0
Graphs and Combinatorics	Springer Japan		SpringerLink	10.1007/373.1435-5914	SN:373	0911-0119	1435-5914		Total_Item_Requests	4	4	0
Heart and Vessels	Springer-Verlag		SpringerLink		SN:380	0910-8327	1615-2573		Unique_Item_Requests	1	1	0
Heart and Vessels	Springer-Verlag		SpringerLink		SN:380	0910-8327	1615-2573		Total_Item_Requests	1	1	0
Heart Failure Reviews	Springer US		SpringerLink	10.1007/10741.1573-7322	SN:10741	1382-4147	1573-7322		Unique_Item_Requests	1	1	0
Heart Failure Reviews	Springer US		SpringerLink	10.1007/10741.1573-7322	SN:10741	1382-4147	1573-7322		Total_Item_Requests	1	1	0
HEC Forum	Springer Netherlands		SpringerLink	10.1007/10730.1572-8498	SN:10730	0956-2737	1572-8498		Unique_Item_Requests	2	2	0
HEC Forum	Springer Netherlands		SpringerLink	10.1007/10730.1572-8498	SN:10730	0956-2737	1572-8498		Total_Item_Requests	2	2	0
Helgoländer Meeresuntersuchungen	Springer-Verlag		SpringerLink		SN:10152	0174-3597	1438-3888		Unique_Item_Requests	1	1	0
Helgoländer Meeresuntersuchungen	Springer-Verlag		SpringerLink		SN:10152	0174-3597	1438-3888		Total_Item_Requests	1	1	0
Heredity	Springer International Publishing		nature.com		SN:41437	0018-067X	1365-2540		Unique_Item_Requests	11	11	0
Heredity	Springer International Publishing		nature.com		SN:41437	0018-067X	1365-2540		Total_Item_Requests	11	11	0
Higher Education	Springer Netherlands		SpringerLink	10.1007/10734.1573-174X	SN:10734	0018-1560	1573-174X		Unique_Item_Requests	4	4	0
Higher Education	Springer Netherlands		SpringerLink	10.1007/10734.1573-174X	SN:10734	0018-1560	1573-174X		Total_Item_Requests	4	4	0
Human Arenas	Springer International Publishing		SpringerLink		SN:42087	2522-5790	2522-5804		Unique_Item_Requests	1	1	0
Human Arenas	Springer International Publishing		SpringerLink		SN:42087	2522-5790	2522-5804		Total_Item_Requests	2	2	0
Human Ecology	Springer US		SpringerLink		SN:10745	0300-7839	1572-9915		Unique_Item_Requests	5	5	0
Human Ecology	Springer US		SpringerLink		SN:10745	0300-7839	1572-9915		Total_Item_Requests	6	6	0
Human Studies	Springer Netherlands		SpringerLink	10.1007/10746.1572-851X	SN:10746	0163-8548	1572-851X		Unique_Item_Requests	21	21	0
Human Studies	Springer Netherlands		SpringerLink	10.1007/10746.1572-851X	SN:10746	0163-8548	1572-851X		Total_Item_Requests	22	22	0
Hydrobiologia	Springer International Publishing		SpringerLink	10.1007/10750.1573-5117	SN:10750	0018-8158	1573-5117		Unique_Item_Requests	9	9	0
Hydrobiologia	Springer International Publishing		SpringerLink	10.1007/10750.1573-5117	SN:10750	0018-8158	1573-5117		Total_Item_Requests	12	12	0
Hydrogeology Journal	Springer-Verlag		SpringerLink		SN:10040	1431-2174	1435-0157		Unique_Item_Requests	4	4	0
Hydrogeology Journal	Springer-Verlag		SpringerLink		SN:10040	1431-2174	1435-0157		Total_Item_Requests	4	4	0
Inflammation	Springer US		SN:ResearchGate	10.1007/10753.1573-2576	SN:10753	0360-3997	1573-2576		Unique_Item_Requests	1	1	0
Inflammation	Springer US		SN:ResearchGate	10.1007/10753.1573-2576	SN:10753	0360-3997	1573-2576		Total_Item_Requests	1	1	0
Inflammation	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10753	0360-3997	1573-2576		Unique_Item_Requests	1	1	0
Inflammation	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10753	0360-3997	1573-2576		Total_Item_Requests	1	1	0
Inorganic Materials	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10789	0020-1685	1608-3172		Unique_Item_Requests	1	1	0
Inorganic Materials	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10789	0020-1685	1608-3172		Total_Item_Requests	1	1	0
Integrative Psychological and Behavioral Science	Springer US		SpringerLink	10.1007/12124.1936-3567	SN:12124	1932-4502	1936-3567		Unique_Item_Requests	3	3	0
Integrative Psychological and Behavioral Science	Springer US		SpringerLink	10.1007/12124.1936-3567	SN:12124	1932-4502	1936-3567		Total_Item_Requests	4	4	0
Intensive Care Medicine	Springer-Verlag		SpringerLink		SN:134	0342-4642	1432-1238		Unique_Item_Requests	1	1	0
Intensive Care Medicine	Springer-Verlag		SpringerLink		SN:134	0342-4642	1432-1238		Total_Item_Requests	1	1	0
Interchange	Springer Netherlands		SpringerLink	10.1007/10780.1573-1790	SN:10780	0826-4805	1573-1790		Unique_Item_Requests	2	2	0
Interchange	Springer Netherlands		SpringerLink	10.1007/10780.1573-1790	SN:10780	0826-4805	1573-1790		Total_Item_Requests	2	2	0
International Journal for the Advancement of Counselling	Kluwer Academic Publishers		SpringerLink		SN:10447	0165-0653	1573-3246		Unique_Item_Requests	1	1	0
International Journal for the Advancement of Counselling	Kluwer Academic Publishers		SpringerLink		SN:10447	0165-0653	1573-3246		Total_Item_Requests	2	2	0
International Journal of Artificial Intelligence in Education	Springer New York		SpringerLink		SN:40593	1560-4292	1560-4306		Unique_Item_Requests	1	1	0
International Journal of Artificial Intelligence in Education	Springer New York		SpringerLink		SN:40593	1560-4292	1560-4306		Total_Item_Requests	1	1	0
International Journal of Behavioral Medicine	Springer US		SpringerLink	10.1007/12529.1532-7558	SN:12529	1070-5503	1532-7558		Unique_Item_Requests	2	2	0
International Journal of Behavioral Medicine	Springer US		SpringerLink	10.1007/12529.1532-7558	SN:12529	1070-5503	1532-7558		Total_Item_Requests	3	3	0
International Journal of Biometeorology	Springer Berlin Heidelberg		SpringerLink	10.1007/484.1432-1254	SN:484	0020-7128	1432-1254		Unique_Item_Requests	1	1	0
International Journal of Biometeorology	Springer Berlin Heidelberg		SpringerLink	10.1007/484.1432-1254	SN:484	0020-7128	1432-1254		Total_Item_Requests	2	2	0
International Journal of Community Well-Being	Springer International Publishing		SpringerLink		SN:42413	2524-5295	2524-5309		Unique_Item_Requests	2	2	0
International Journal of Community Well-Being	Springer International Publishing		SpringerLink		SN:42413	2524-5295	2524-5309		Total_Item_Requests	2	2	0
International Journal of Computer Assisted Radiology and Surgery	Springer International Publishing		SpringerLink	10.1007/11548.1861-6429	SN:11548	1861-6410	1861-6429		Unique_Item_Requests	2	2	0
International Journal of Computer Assisted Radiology and Surgery	Springer International Publishing		SpringerLink	10.1007/11548.1861-6429	SN:11548	1861-6410	1861-6429		Total_Item_Requests	2	2	0
International Journal of Environmental Science and Technology	Springer Berlin Heidelberg		SpringerLink	10.1007/13762.1735-2630	SN:13762	1735-1472	1735-2630		Unique_Item_Requests	2	2	0
International Journal of Environmental Science and Technology	Springer Berlin Heidelberg		SpringerLink	10.1007/13762.1735-2630	SN:13762	1735-1472	1735-2630		Total_Item_Requests	3	3	0
International Journal of Ethics Education	Springer International Publishing		SpringerLink		SN:40889	2363-9997	2364-0006		Unique_Item_Requests	1	1	0
International Journal of Ethics Education	Springer International Publishing		SpringerLink		SN:40889	2363-9997	2364-0006		Total_Item_Requests	1	1	0
International Journal of Latin American Religions	Springer International Publishing		SpringerLink		SN:41603	2509-9957	2509-9965		Unique_Item_Requests	1	1	0
International Journal of Latin American Religions	Springer International Publishing		SpringerLink		SN:41603	2509-9957	2509-9965		Total_Item_Requests	1	1	0
International Journal of Machine Learning and Cybernetics	Springer Berlin Heidelberg		SpringerLink	10.1007/13042.1868-808X	SN:13042	1868-8071	1868-808X		Unique_Item_Requests	1	1	0
International Journal of Machine Learning and Cybernetics	Springer Berlin Heidelberg		SpringerLink	10.1007/13042.1868-808X	SN:13042	1868-8071	1868-808X		Total_Item_Requests	2	2	0
International Journal of Mental Health and Addiction	Springer US		SpringerLink	10.1007/11469.1557-1882	SN:11469	1557-1874	1557-1882		Unique_Item_Requests	1	1	0
International Journal of Mental Health and Addiction	Springer US		SpringerLink	10.1007/11469.1557-1882	SN:11469	1557-1874	1557-1882		Total_Item_Requests	2	2	0
International Journal of Peptide Research and Therapeutics	Springer Netherlands		SpringerLink	10.1007/10989.1573-3904	SN:10989	1573-3149	1573-3904		Unique_Item_Requests	2	2	0
International Journal of Peptide Research and Therapeutics	Springer Netherlands		SpringerLink	10.1007/10989.1573-3904	SN:10989	1573-3149	1573-3904		Total_Item_Requests	3	3	0
International Journal of Science and Mathematics Education	Springer Netherlands		SpringerLink		SN:10763	1571-0068	1573-1774		Unique_Item_Requests	1	1	0
International Journal of Science and Mathematics Education	Springer Netherlands		SpringerLink		SN:10763	1571-0068	1573-1774		Total_Item_Requests	1	1	0
International Journal of System Assurance Engineering and Management	Springer India		SpringerLink	10.1007/13198.0976-4348	SN:13198	0975-6809	0976-4348		Unique_Item_Requests	1	1	0
International Journal of System Assurance Engineering and Management	Springer India		SpringerLink	10.1007/13198.0976-4348	SN:13198	0975-6809	0976-4348		Total_Item_Requests	2	2	0
International Journal of Technology and Design Education	Springer Netherlands		SpringerLink	10.1007/10798.1573-1804	SN:10798	0957-7572	1573-1804		Unique_Item_Requests	2	2	0
International Journal of Technology and Design Education	Springer Netherlands		SpringerLink	10.1007/10798.1573-1804	SN:10798	0957-7572	1573-1804		Total_Item_Requests	2	2	0
International Journal of Tropical Insect Science	Springer International Publishing		SpringerLink		SN:42690		1742-7592		Unique_Item_Requests	2	2	0
International Journal of Tropical Insect Science	Springer International Publishing		SpringerLink		SN:42690		1742-7592		Total_Item_Requests	4	4	0
International Review of Education	Springer Netherlands		SpringerLink	10.1007/11159.1573-0638	SN:11159	0020-8566	1573-0638		Unique_Item_Requests	1	1	0
International Review of Education	Springer Netherlands		SpringerLink	10.1007/11159.1573-0638	SN:11159	0020-8566	1573-0638		Total_Item_Requests	1	1	0
International Tax and Public Finance	Springer US		SpringerLink	10.1007/10797.1573-6970	SN:10797	0927-5940	1573-6970		Unique_Item_Requests	4	4	0
International Tax and Public Finance	Springer US		SpringerLink	10.1007/10797.1573-6970	SN:10797	0927-5940	1573-6970		Total_Item_Requests	6	6	0
International Urology and Nephrology	Kluwer Academic Publishers		SpringerLink		SN:11255	0301-1623	1573-2584		Unique_Item_Requests	1	1	0
International Urology and Nephrology	Kluwer Academic Publishers		SpringerLink		SN:11255	0301-1623	1573-2584		Total_Item_Requests	3	3	0
Iranian Journal of Science and Technology, Transactions of Civil Engineering	Springer International Publishing		SpringerLink		SN:40996	2228-6160	2364-1843		Unique_Item_Requests	1	1	0
Iranian Journal of Science and Technology, Transactions of Civil Engineering	Springer International Publishing		SpringerLink		SN:40996	2228-6160	2364-1843		Total_Item_Requests	1	1	0
Iranian Journal of Science and Technology, Transactions of Mechanical Engineering	Springer International Publishing		SpringerLink		SN:40997	2228-6187	2364-1835		Unique_Item_Requests	1	1	0
Iranian Journal of Science and Technology, Transactions of Mechanical Engineering	Springer International Publishing		SpringerLink		SN:40997	2228-6187	2364-1835		Total_Item_Requests	1	1	0
Irrigation Science	Springer Berlin Heidelberg		SpringerLink	10.1007/271.1432-1319	SN:271	0342-7188	1432-1319		Unique_Item_Requests	1	1	0
Irrigation Science	Springer Berlin Heidelberg		SpringerLink	10.1007/271.1432-1319	SN:271	0342-7188	1432-1319		Total_Item_Requests	1	1	0
Izvestiya, Physics of the Solid Earth	Pleiades Publishing		SpringerLink	10.1134/11486.1555-6506	SN:11486	1069-3513	1555-6506		Unique_Item_Requests	1	1	0
Izvestiya, Physics of the Solid Earth	Pleiades Publishing		SpringerLink	10.1134/11486.1555-6506	SN:11486	1069-3513	1555-6506		Total_Item_Requests	1	1	0
Japanese Journal of Mathematics	Springer Japan		SpringerLink		SN:11537	0289-2316	1861-3624		Unique_Item_Requests	1	1	0
Japanese Journal of Mathematics	Springer Japan		SpringerLink		SN:11537	0289-2316	1861-3624		Total_Item_Requests	2	2	0
Journal of Abnormal Child Psychology	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10802	0091-0627	1573-2835		Unique_Item_Requests	2	2	0
Journal of Abnormal Child Psychology	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10802	0091-0627	1573-2835		Total_Item_Requests	2	2	0
Journal of Academic Ethics	Springer Netherlands		SpringerLink	10.1007/10805.1572-8544	SN:10805	1570-1727	1572-8544		Unique_Item_Requests	2	2	0
Journal of Academic Ethics	Springer Netherlands		SpringerLink	10.1007/10805.1572-8544	SN:10805	1570-1727	1572-8544		Total_Item_Requests	2	2	0
Journal of Adult Development	Springer US		SpringerLink		SN:10804	1068-0667	1573-3440		Unique_Item_Requests	2	2	0
Journal of Adult Development	Springer US		SpringerLink		SN:10804	1068-0667	1573-3440		Total_Item_Requests	2	2	0
Journal of Ambient Intelligence and Humanized Computing	Springer Berlin Heidelberg		SpringerLink	10.1007/12652.1868-5145	SN:12652	1868-5137	1868-5145		Unique_Item_Requests	2	2	0
Journal of Ambient Intelligence and Humanized Computing	Springer Berlin Heidelberg		SpringerLink	10.1007/12652.1868-5145	SN:12652	1868-5137	1868-5145		Total_Item_Requests	5	5	0
Journal of Anesthesia	Springer Japan		SpringerLink	10.1007/540.1438-8359	SN:540	0913-8668	1438-8359		Unique_Item_Requests	3	3	0
Journal of Anesthesia	Springer Japan		SpringerLink	10.1007/540.1438-8359	SN:540	0913-8668	1438-8359		Total_Item_Requests	6	6	0
Journal of Applied Electrochemistry	Kluwer Academic Publishers		SpringerLink		SN:10800	0021-891X	1572-8838		Unique_Item_Requests	2	2	0
Journal of Applied Electrochemistry	Kluwer Academic Publishers		SpringerLink		SN:10800	0021-891X	1572-8838		Total_Item_Requests	2	2	0
Journal of Applied Phycology	Springer Netherlands		SN:ResearchGate	10.1007/10811.1573-5176	SN:10811	0921-8971	1573-5176		Unique_Item_Requests	3	3	0
Journal of Applied Phycology	Springer Netherlands		SN:ResearchGate	10.1007/10811.1573-5176	SN:10811	0921-8971	1573-5176		Total_Item_Requests	3	3	0
Journal of Applied Phycology	Springer Netherlands		SpringerLink	10.1007/10811.1573-5176	SN:10811	0921-8971	1573-5176		Unique_Item_Requests	2	2	0
Journal of Applied Phycology	Springer Netherlands		SpringerLink	10.1007/10811.1573-5176	SN:10811	0921-8971	1573-5176		Total_Item_Requests	4	4	0
Journal of Arid Land	Science Press		SpringerLink	10.1007/40333.2194-7783	SN:40333	1674-6767	2194-7783		Unique_Item_Requests	1	1	0
Journal of Arid Land	Science Press		SpringerLink	10.1007/40333.2194-7783	SN:40333	1674-6767	2194-7783		Total_Item_Requests	1	1	0
Journal of Assisted Reproduction and Genetics	Springer US		SpringerLink	10.1007/10815.1573-7330	SN:10815	1058-0468	1573-7330		Unique_Item_Requests	2	2	0
Journal of Assisted Reproduction and Genetics	Springer US		SpringerLink	10.1007/10815.1573-7330	SN:10815	1058-0468	1573-7330		Total_Item_Requests	4	4	0
Journal of Autism and Developmental Disorders	Springer US		SpringerLink	10.1007/10803.1573-3432	SN:10803	0162-3257	1573-3432		Unique_Item_Requests	5	5	0
Journal of Autism and Developmental Disorders	Springer US		SpringerLink	10.1007/10803.1573-3432	SN:10803	0162-3257	1573-3432		Total_Item_Requests	10	10	0
Journal of Behavioral Medicine	Springer US		SpringerLink	10.1007/10865.1573-3521	SN:10865	0160-7715	1573-3521		Unique_Item_Requests	5	5	0
Journal of Behavioral Medicine	Springer US		SpringerLink	10.1007/10865.1573-3521	SN:10865	0160-7715	1573-3521		Total_Item_Requests	7	7	0
Journal of Bioenergetics and Biomembranes	Springer US		SpringerLink	10.1007/10863.1573-6881	SN:10863	0145-479X	1573-6881		Unique_Item_Requests	1	1	0
Journal of Bioenergetics and Biomembranes	Springer US		SpringerLink	10.1007/10863.1573-6881	SN:10863	0145-479X	1573-6881		Total_Item_Requests	2	2	0
Journal of Bioethical Inquiry	Springer Nature Singapore		SpringerLink	10.1007/11673.1872-4353	SN:11673	1176-7529	1872-4353		Unique_Item_Requests	2	2	0
Journal of Bioethical Inquiry	Springer Nature Singapore		SpringerLink	10.1007/11673.1872-4353	SN:11673	1176-7529	1872-4353		Total_Item_Requests	3	3	0
Journal of Biosciences	Springer-Verlag		SpringerLink		SN:12038	0250-5991	0973-7138		Unique_Item_Requests	1	1	0
Journal of Biosciences	Springer-Verlag		SpringerLink		SN:12038	0250-5991	0973-7138		Total_Item_Requests	1	1	0
Journal of Business and Psychology	Springer US		SpringerLink	10.1007/10869.1573-353X	SN:10869	0889-3268	1573-353X		Unique_Item_Requests	1	1	0
Journal of Business and Psychology	Springer US		SpringerLink	10.1007/10869.1573-353X	SN:10869	0889-3268	1573-353X		Total_Item_Requests	1	1	0
Journal of Business Ethics	Springer Netherlands		SpringerLink	10.1007/10551.1573-0697	SN:10551	0167-4544	1573-0697		Unique_Item_Requests	9	9	0
Journal of Business Ethics	Springer Netherlands		SpringerLink	10.1007/10551.1573-0697	SN:10551	0167-4544	1573-0697		Total_Item_Requests	11	11	0
Journal of Cancer Education	Springer US		SpringerLink	10.1007/13187.1543-0154	SN:13187	0885-8195	1543-0154		Unique_Item_Requests	1	1	0
Journal of Cancer Education	Springer US		SpringerLink	10.1007/13187.1543-0154	SN:13187	0885-8195	1543-0154		Total_Item_Requests	1	1	0
Journal of Cancer Survivorship	Springer US		SpringerLink	10.1007/11764.1932-2267	SN:11764	1932-2259	1932-2267		Unique_Item_Requests	1	1	0
Journal of Cancer Survivorship	Springer US		SpringerLink	10.1007/11764.1932-2267	SN:11764	1932-2259	1932-2267		Total_Item_Requests	1	1	0
Journal of Chemical Crystallography	Springer US		SpringerLink		SN:10870	1074-1542	1572-8854		Unique_Item_Requests	1	1	0
Journal of Chemical Crystallography	Springer US		SpringerLink		SN:10870	1074-1542	1572-8854		Total_Item_Requests	1	1	0
Journal of Child & Adolescent Trauma	Springer International Publishing		SpringerLink		SN:40653	1936-1521	1936-153X		Unique_Item_Requests	1	1	0
Journal of Child & Adolescent Trauma	Springer International Publishing		SpringerLink		SN:40653	1936-1521	1936-153X		Total_Item_Requests	4	4	0
Journal of Child and Family Studies	Springer US		SpringerLink	10.1007/10826.1573-2843	SN:10826	1062-1024	1573-2843		Unique_Item_Requests	13	13	0
Journal of Child and Family Studies	Springer US		SpringerLink	10.1007/10826.1573-2843	SN:10826	1062-1024	1573-2843		Total_Item_Requests	18	18	0
Journal of Coastal Conservation	Springer Netherlands		SpringerLink	10.1007/11852.1874-7841	SN:11852	1400-0350	1874-7841		Unique_Item_Requests	4	4	0
Journal of Coastal Conservation	Springer Netherlands		SpringerLink	10.1007/11852.1874-7841	SN:11852	1400-0350	1874-7841		Total_Item_Requests	7	7	0
Journal of Community Health	Springer US		SpringerLink	10.1007/10900.1573-3610	SN:10900	0094-5145	1573-3610		Unique_Item_Requests	1	1	0
Journal of Community Health	Springer US		SpringerLink	10.1007/10900.1573-3610	SN:10900	0094-5145	1573-3610		Total_Item_Requests	2	2	0
Journal of Comparative Physiology A	Springer Berlin Heidelberg		SpringerLink	10.1007/359.1432-1351	SN:359	0340-7594	1432-1351		Unique_Item_Requests	6	6	0
Journal of Comparative Physiology A	Springer Berlin Heidelberg		SpringerLink	10.1007/359.1432-1351	SN:359	0340-7594	1432-1351		Total_Item_Requests	8	8	0
Journal of Comparative Physiology B	Springer Berlin Heidelberg		SpringerLink	10.1007/360.1432-136X	SN:360	0174-1578	1432-136X		Unique_Item_Requests	1	1	0
Journal of Comparative Physiology B	Springer Berlin Heidelberg		SpringerLink	10.1007/360.1432-136X	SN:360	0174-1578	1432-136X		Total_Item_Requests	2	2	0
Journal of Cross-Cultural Gerontology	Springer US		SpringerLink	10.1007/10823.1573-0719	SN:10823	0169-3816	1573-0719		Unique_Item_Requests	2	2	0
Journal of Cross-Cultural Gerontology	Springer US		SpringerLink	10.1007/10823.1573-0719	SN:10823	0169-3816	1573-0719		Total_Item_Requests	2	2	0
Journal of Developmental and Physical Disabilities	Springer US		SpringerLink	10.1007/10882.1573-3580	SN:10882	1056-263X	1573-3580		Unique_Item_Requests	1	1	0
Journal of Developmental and Physical Disabilities	Springer US		SpringerLink	10.1007/10882.1573-3580	SN:10882	1056-263X	1573-3580		Total_Item_Requests	2	2	0
Journal of Educational Change	Kluwer Academic Publishers		SpringerLink		SN:10833	1389-2843	1573-1812		Unique_Item_Requests	2	2	0
Journal of Educational Change	Kluwer Academic Publishers		SpringerLink		SN:10833	1389-2843	1573-1812		Total_Item_Requests	2	2	0
Journal of Elementary Science Education	Springer Netherlands		SpringerLink		SN:13270	1090-185X			Unique_Item_Requests	1	1	0
Journal of Elementary Science Education	Springer Netherlands		SpringerLink		SN:13270	1090-185X			Total_Item_Requests	1	1	0
Journal of Environmental Studies and Sciences	Springer US		SpringerLink	10.1007/13412.2190-6491	SN:13412	2190-6483	2190-6491		Unique_Item_Requests	2	2	0
Journal of Environmental Studies and Sciences	Springer US		SpringerLink	10.1007/13412.2190-6491	SN:13412	2190-6483	2190-6491		Total_Item_Requests	5	5	0
Journal of Ethology	Springer-Verlag		SpringerLink		SN:10164	0289-0771	1439-5444		Unique_Item_Requests	1	1	0
Journal of Ethology	Springer-Verlag		SpringerLink		SN:10164	0289-0771	1439-5444		Total_Item_Requests	1	1	0
Journal of Experimental Criminology	Springer Netherlands		SpringerLink	10.1007/11292.1572-8315	SN:11292	1573-3750	1572-8315		Unique_Item_Requests	1	1	0
Journal of Experimental Criminology	Springer Netherlands		SpringerLink	10.1007/11292.1572-8315	SN:11292	1573-3750	1572-8315		Total_Item_Requests	1	1	0
Journal of Family and Economic Issues	Springer US		SpringerLink		SN:10834	1058-0476	1573-3475		Unique_Item_Requests	1	1	0
Journal of Family and Economic Issues	Springer US		SpringerLink		SN:10834	1058-0476	1573-3475		Total_Item_Requests	2	2	0
Journal of Family Violence	Springer US		SpringerLink	10.1007/10896.1573-2851	SN:10896	0885-7482	1573-2851		Unique_Item_Requests	1	1	0
Journal of Family Violence	Springer US		SpringerLink	10.1007/10896.1573-2851	SN:10896	0885-7482	1573-2851		Total_Item_Requests	2	2	0
Journal of Food Measurement and Characterization	Springer US		SpringerLink		SN:11694	2193-4126	2193-4134		Unique_Item_Requests	1	1	0
Journal of Food Measurement and Characterization	Springer US		SpringerLink		SN:11694	2193-4126	2193-4134		Total_Item_Requests	1	1	0
Journal of Food Science and Technology	Springer India		SpringerLink	10.1007/13197.0975-8402	SN:13197	0022-1155	0975-8402		Unique_Item_Requests	7	7	0
Journal of Food Science and Technology	Springer India		SpringerLink	10.1007/13197.0975-8402	SN:13197	0022-1155	0975-8402		Total_Item_Requests	9	9	0
Journal of Forestry Research	Northeast Forestry University		SpringerLink		SN:11676	1007-662X	1993-0607		Unique_Item_Requests	1	1	0
Journal of Forestry Research	Northeast Forestry University		SpringerLink		SN:11676	1007-662X	1993-0607		Total_Item_Requests	1	1	0
Journal of Gambling Studies	Springer US		SpringerLink	10.1007/10899.1573-3602	SN:10899		1573-3602		Unique_Item_Requests	2	2	0
Journal of Gambling Studies	Springer US		SpringerLink	10.1007/10899.1573-3602	SN:10899		1573-3602		Total_Item_Requests	4	4	0
Journal of Gastroenterology	Springer-Verlag		SpringerLink		SN:535	0944-1174	1435-5922		Unique_Item_Requests	1	1	0
Journal of Gastroenterology	Springer-Verlag		SpringerLink		SN:535	0944-1174	1435-5922		Total_Item_Requests	1	1	0
