Report_Name	Book Usage by Access Type
Report_ID	TR_B3
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	CUP:12159
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests; Unique_Title_Investigations; Unique_Title_Requests
Report_Filters	Data_Type=Book; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-05T15:49:35Z
Created_By	Cambridge Core

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	YOP	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
The First Modern Economy	Cambridge University Press		Cambridge Core	10.1017/CBO9780511666841		978-0-511-66684-1			https://doi.org/10.1017/CBO9780511666841	1997	Controlled	Total_Item_Requests	13	13	0
The First Modern Economy	Cambridge University Press		Cambridge Core	10.1017/CBO9780511666841		978-0-511-66684-1			https://doi.org/10.1017/CBO9780511666841	1997	Controlled	Unique_Item_Investigations	8	8	0
The First Modern Economy	Cambridge University Press		Cambridge Core	10.1017/CBO9780511666841		978-0-511-66684-1			https://doi.org/10.1017/CBO9780511666841	1997	Controlled	Unique_Item_Requests	6	6	0
The First Modern Economy	Cambridge University Press		Cambridge Core	10.1017/CBO9780511666841		978-0-511-66684-1			https://doi.org/10.1017/CBO9780511666841	1997	Controlled	Unique_Title_Investigations	2	2	0
The First Modern Economy	Cambridge University Press		Cambridge Core	10.1017/CBO9780511666841		978-0-511-66684-1			https://doi.org/10.1017/CBO9780511666841	1997	Controlled	Unique_Title_Requests	1	1	0
The Mathematics of Projectiles in Sport	Cambridge University Press		Cambridge Core	10.1017/CBO9780511624032		978-0-511-62403-2			https://doi.org/10.1017/CBO9780511624032	1990	Controlled	Total_Item_Investigations	1	1	0
The Mathematics of Projectiles in Sport	Cambridge University Press		Cambridge Core	10.1017/CBO9780511624032		978-0-511-62403-2			https://doi.org/10.1017/CBO9780511624032	1990	Controlled	Unique_Item_Investigations	1	1	0
The Mathematics of Projectiles in Sport	Cambridge University Press		Cambridge Core	10.1017/CBO9780511624032		978-0-511-62403-2			https://doi.org/10.1017/CBO9780511624032	1990	Controlled	Unique_Title_Investigations	1	1	0
The New Psychology of Love	Cambridge University Press		Cambridge Core	10.1017/9781108658225		978-1-108-65822-5			https://doi.org/10.1017/9781108658225	2018	Controlled	Total_Item_Investigations	1	0	1
The New Psychology of Love	Cambridge University Press		Cambridge Core	10.1017/9781108658225		978-1-108-65822-5			https://doi.org/10.1017/9781108658225	2018	Controlled	Total_Item_Requests	1	0	1
The New Psychology of Love	Cambridge University Press		Cambridge Core	10.1017/9781108658225		978-1-108-65822-5			https://doi.org/10.1017/9781108658225	2018	Controlled	Unique_Item_Investigations	1	0	1
The New Psychology of Love	Cambridge University Press		Cambridge Core	10.1017/9781108658225		978-1-108-65822-5			https://doi.org/10.1017/9781108658225	2018	Controlled	Unique_Item_Requests	1	0	1
The New Psychology of Love	Cambridge University Press		Cambridge Core	10.1017/9781108658225		978-1-108-65822-5			https://doi.org/10.1017/9781108658225	2018	Controlled	Unique_Title_Investigations	1	0	1
The New Psychology of Love	Cambridge University Press		Cambridge Core	10.1017/9781108658225		978-1-108-65822-5			https://doi.org/10.1017/9781108658225	2018	Controlled	Unique_Title_Requests	1	0	1
The Newborn Brain	Cambridge University Press		Cambridge Core	10.1017/CBO9780511711848		978-0-511-71184-8			https://doi.org/10.1017/CBO9780511711848	2010	Controlled	Total_Item_Investigations	2	0	2
The Newborn Brain	Cambridge University Press		Cambridge Core	10.1017/CBO9780511711848		978-0-511-71184-8			https://doi.org/10.1017/CBO9780511711848	2010	Controlled	Unique_Item_Investigations	1	0	1
The Newborn Brain	Cambridge University Press		Cambridge Core	10.1017/CBO9780511711848		978-0-511-71184-8			https://doi.org/10.1017/CBO9780511711848	2010	Controlled	Unique_Title_Investigations	1	0	1
The Origin and Prevention of Major Wars	Cambridge University Press		Cambridge Core	10.1017/CBO9780511601033		978-0-511-60103-3			https://doi.org/10.1017/CBO9780511601033	1989	Controlled	Total_Item_Investigations	1	1	0
The Origin and Prevention of Major Wars	Cambridge University Press		Cambridge Core	10.1017/CBO9780511601033		978-0-511-60103-3			https://doi.org/10.1017/CBO9780511601033	1989	Controlled	Unique_Item_Investigations	1	1	0
The Origin and Prevention of Major Wars	Cambridge University Press		Cambridge Core	10.1017/CBO9780511601033		978-0-511-60103-3			https://doi.org/10.1017/CBO9780511601033	1989	Controlled	Unique_Title_Investigations	1	1	0
The Politics of Open Economies	Cambridge University Press		Cambridge Core	10.1017/CBO9780511598913		978-0-511-59891-3			https://doi.org/10.1017/CBO9780511598913	1997	Controlled	Total_Item_Investigations	4	0	4
The Politics of Open Economies	Cambridge University Press		Cambridge Core	10.1017/CBO9780511598913		978-0-511-59891-3			https://doi.org/10.1017/CBO9780511598913	1997	Controlled	Total_Item_Requests	3	0	3
The Politics of Open Economies	Cambridge University Press		Cambridge Core	10.1017/CBO9780511598913		978-0-511-59891-3			https://doi.org/10.1017/CBO9780511598913	1997	Controlled	Unique_Item_Investigations	4	0	4
The Politics of Open Economies	Cambridge University Press		Cambridge Core	10.1017/CBO9780511598913		978-0-511-59891-3			https://doi.org/10.1017/CBO9780511598913	1997	Controlled	Unique_Item_Requests	3	0	3
The Politics of Open Economies	Cambridge University Press		Cambridge Core	10.1017/CBO9780511598913		978-0-511-59891-3			https://doi.org/10.1017/CBO9780511598913	1997	Controlled	Unique_Title_Investigations	1	0	1
The Politics of Open Economies	Cambridge University Press		Cambridge Core	10.1017/CBO9780511598913		978-0-511-59891-3			https://doi.org/10.1017/CBO9780511598913	1997	Controlled	Unique_Title_Requests	1	0	1
The Primacy of Politics	Cambridge University Press		Cambridge Core	10.1017/CBO9780511791109		978-0-511-79110-9			https://doi.org/10.1017/CBO9780511791109	2006	Controlled	Total_Item_Investigations	1	1	0
The Primacy of Politics	Cambridge University Press		Cambridge Core	10.1017/CBO9780511791109		978-0-511-79110-9			https://doi.org/10.1017/CBO9780511791109	2006	Controlled	Unique_Item_Investigations	1	1	0
The Primacy of Politics	Cambridge University Press		Cambridge Core	10.1017/CBO9780511791109		978-0-511-79110-9			https://doi.org/10.1017/CBO9780511791109	2006	Controlled	Unique_Title_Investigations	1	1	0
The Revised Latin Primer	Cambridge University Press		Cambridge Core	10.1017/CBO9780511698156		978-0-511-69815-6			https://doi.org/10.1017/CBO9780511698156	2010	Controlled	Total_Item_Investigations	10	10	0
The Revised Latin Primer	Cambridge University Press		Cambridge Core	10.1017/CBO9780511698156		978-0-511-69815-6			https://doi.org/10.1017/CBO9780511698156	2010	Controlled	Total_Item_Requests	5	5	0
The Revised Latin Primer	Cambridge University Press		Cambridge Core	10.1017/CBO9780511698156		978-0-511-69815-6			https://doi.org/10.1017/CBO9780511698156	2010	Controlled	Unique_Item_Investigations	7	7	0
The Revised Latin Primer	Cambridge University Press		Cambridge Core	10.1017/CBO9780511698156		978-0-511-69815-6			https://doi.org/10.1017/CBO9780511698156	2010	Controlled	Unique_Item_Requests	4	4	0
The Revised Latin Primer	Cambridge University Press		Cambridge Core	10.1017/CBO9780511698156		978-0-511-69815-6			https://doi.org/10.1017/CBO9780511698156	2010	Controlled	Unique_Title_Investigations	3	3	0
The Revised Latin Primer	Cambridge University Press		Cambridge Core	10.1017/CBO9780511698156		978-0-511-69815-6			https://doi.org/10.1017/CBO9780511698156	2010	Controlled	Unique_Title_Requests	2	2	0
The Roman Street	Cambridge University Press		Cambridge Core	10.1017/9781316226438		978-1-316-22643-8			https://doi.org/10.1017/9781316226438	2017	Controlled	Total_Item_Investigations	26	5	21
The Roman Street	Cambridge University Press		Cambridge Core	10.1017/9781316226438		978-1-316-22643-8			https://doi.org/10.1017/9781316226438	2017	Controlled	Unique_Item_Investigations	15	3	12
The Roman Street	Cambridge University Press		Cambridge Core	10.1017/9781316226438		978-1-316-22643-8			https://doi.org/10.1017/9781316226438	2017	Controlled	Unique_Title_Investigations	10	3	7
The Roman Street	Cambridge University Press		Cambridge Core	10.1017/9781316226438		978-1-316-22643-8			https://doi.org/10.1017/9781316226438	2017	Controlled	Total_Item_Requests	5	0	5
The Roman Street	Cambridge University Press		Cambridge Core	10.1017/9781316226438		978-1-316-22643-8			https://doi.org/10.1017/9781316226438	2017	Controlled	Unique_Item_Requests	5	0	5
The Roman Street	Cambridge University Press		Cambridge Core	10.1017/9781316226438		978-1-316-22643-8			https://doi.org/10.1017/9781316226438	2017	Controlled	Unique_Title_Requests	3	0	3
The Survival of Easter Island	Cambridge University Press		Cambridge Core	10.1017/CBO9781139226639		978-1-139-22663-9			https://doi.org/10.1017/CBO9781139226639	2015	Controlled	Total_Item_Investigations	1	0	1
The Survival of Easter Island	Cambridge University Press		Cambridge Core	10.1017/CBO9781139226639		978-1-139-22663-9			https://doi.org/10.1017/CBO9781139226639	2015	Controlled	Total_Item_Requests	1	0	1
The Survival of Easter Island	Cambridge University Press		Cambridge Core	10.1017/CBO9781139226639		978-1-139-22663-9			https://doi.org/10.1017/CBO9781139226639	2015	Controlled	Unique_Item_Investigations	1	0	1
The Survival of Easter Island	Cambridge University Press		Cambridge Core	10.1017/CBO9781139226639		978-1-139-22663-9			https://doi.org/10.1017/CBO9781139226639	2015	Controlled	Unique_Item_Requests	1	0	1
The Survival of Easter Island	Cambridge University Press		Cambridge Core	10.1017/CBO9781139226639		978-1-139-22663-9			https://doi.org/10.1017/CBO9781139226639	2015	Controlled	Unique_Title_Investigations	1	0	1
The Survival of Easter Island	Cambridge University Press		Cambridge Core	10.1017/CBO9781139226639		978-1-139-22663-9			https://doi.org/10.1017/CBO9781139226639	2015	Controlled	Unique_Title_Requests	1	0	1
Thinking with Rousseau	Cambridge University Press		Cambridge Core	10.1017/9781316226490		978-1-316-22649-0			https://doi.org/10.1017/9781316226490	2017	Controlled	Total_Item_Investigations	1	1	0
Thinking with Rousseau	Cambridge University Press		Cambridge Core	10.1017/9781316226490		978-1-316-22649-0			https://doi.org/10.1017/9781316226490	2017	Controlled	Total_Item_Requests	1	1	0
Thinking with Rousseau	Cambridge University Press		Cambridge Core	10.1017/9781316226490		978-1-316-22649-0			https://doi.org/10.1017/9781316226490	2017	Controlled	Unique_Item_Investigations	1	1	0
Thinking with Rousseau	Cambridge University Press		Cambridge Core	10.1017/9781316226490		978-1-316-22649-0			https://doi.org/10.1017/9781316226490	2017	Controlled	Unique_Item_Requests	1	1	0
Thinking with Rousseau	Cambridge University Press		Cambridge Core	10.1017/9781316226490		978-1-316-22649-0			https://doi.org/10.1017/9781316226490	2017	Controlled	Unique_Title_Investigations	1	1	0
Thinking with Rousseau	Cambridge University Press		Cambridge Core	10.1017/9781316226490		978-1-316-22649-0			https://doi.org/10.1017/9781316226490	2017	Controlled	Unique_Title_Requests	1	1	0
Topological Phases of Matter	Cambridge University Press		Cambridge Core	10.1017/9781316226308		978-1-316-22630-8			https://doi.org/10.1017/9781316226308	2021	Controlled	Total_Item_Investigations	1	0	1
Topological Phases of Matter	Cambridge University Press		Cambridge Core	10.1017/9781316226308		978-1-316-22630-8			https://doi.org/10.1017/9781316226308	2021	Controlled	Unique_Item_Investigations	1	0	1
Topological Phases of Matter	Cambridge University Press		Cambridge Core	10.1017/9781316226308		978-1-316-22630-8			https://doi.org/10.1017/9781316226308	2021	Controlled	Unique_Title_Investigations	1	0	1
Trait-Mediated Indirect Interactions	Cambridge University Press		Cambridge Core	10.1017/CBO9780511736551		978-0-511-73655-1			https://doi.org/10.1017/CBO9780511736551	2012	Controlled	Total_Item_Investigations	1	1	0
Trait-Mediated Indirect Interactions	Cambridge University Press		Cambridge Core	10.1017/CBO9780511736551		978-0-511-73655-1			https://doi.org/10.1017/CBO9780511736551	2012	Controlled	Unique_Item_Investigations	1	1	0
Trait-Mediated Indirect Interactions	Cambridge University Press		Cambridge Core	10.1017/CBO9780511736551		978-0-511-73655-1			https://doi.org/10.1017/CBO9780511736551	2012	Controlled	Unique_Title_Investigations	1	1	0
Virginia Woolf	Edinburgh University Press		Cambridge Core			978-0-7486-9394-8			https://www.cambridge.org/core/product/identifier/9780748693948/type/book	2014	Controlled	Total_Item_Investigations	1	1	0
Virginia Woolf	Edinburgh University Press		Cambridge Core			978-0-7486-9394-8			https://www.cambridge.org/core/product/identifier/9780748693948/type/book	2014	Controlled	Unique_Item_Investigations	1	1	0
Virginia Woolf	Edinburgh University Press		Cambridge Core			978-0-7486-9394-8			https://www.cambridge.org/core/product/identifier/9780748693948/type/book	2014	Controlled	Unique_Title_Investigations	1	1	0
Women and Gender in Early Modern Europe	Cambridge University Press		Higher Education from Cambridge University Press	10.1017/9781108683524		978-1-108-68352-4			https://doi.org/10.1017/9781108683524	2019	Controlled	Total_Item_Investigations	1	0	1
Women and Gender in Early Modern Europe	Cambridge University Press		Higher Education from Cambridge University Press	10.1017/9781108683524		978-1-108-68352-4			https://doi.org/10.1017/9781108683524	2019	Controlled	Unique_Item_Investigations	1	0	1
Women and Gender in Early Modern Europe	Cambridge University Press		Higher Education from Cambridge University Press	10.1017/9781108683524		978-1-108-68352-4			https://doi.org/10.1017/9781108683524	2019	Controlled	Unique_Title_Investigations	1	0	1
Women's Health in Primary Care	Cambridge University Press		Cambridge Core	10.1017/9781316537398		978-1-316-53739-8			https://doi.org/10.1017/9781316537398	2017	Controlled	Total_Item_Investigations	1	0	1
Women's Health in Primary Care	Cambridge University Press		Cambridge Core	10.1017/9781316537398		978-1-316-53739-8			https://doi.org/10.1017/9781316537398	2017	Controlled	Unique_Item_Investigations	1	0	1
Women's Health in Primary Care	Cambridge University Press		Cambridge Core	10.1017/9781316537398		978-1-316-53739-8			https://doi.org/10.1017/9781316537398	2017	Controlled	Unique_Title_Investigations	1	0	1
Writing Egypt	Edinburgh University Press		Cambridge Core			978-1-3995-0283-2			https://www.cambridge.org/core/product/identifier/9781399502832/type/book	2023	Controlled	Total_Item_Investigations	22	0	22
Writing Egypt	Edinburgh University Press		Cambridge Core			978-1-3995-0283-2			https://www.cambridge.org/core/product/identifier/9781399502832/type/book	2023	Controlled	Total_Item_Requests	21	0	21
Writing Egypt	Edinburgh University Press		Cambridge Core			978-1-3995-0283-2			https://www.cambridge.org/core/product/identifier/9781399502832/type/book	2023	Controlled	Unique_Item_Investigations	21	0	21
Writing Egypt	Edinburgh University Press		Cambridge Core			978-1-3995-0283-2			https://www.cambridge.org/core/product/identifier/9781399502832/type/book	2023	Controlled	Unique_Item_Requests	20	0	20
Writing Egypt	Edinburgh University Press		Cambridge Core			978-1-3995-0283-2			https://www.cambridge.org/core/product/identifier/9781399502832/type/book	2023	Controlled	Unique_Title_Investigations	1	0	1
Writing Egypt	Edinburgh University Press		Cambridge Core			978-1-3995-0283-2			https://www.cambridge.org/core/product/identifier/9781399502832/type/book	2023	Controlled	Unique_Title_Requests	1	0	1
Writing the 1926 General Strike	Cambridge University Press		Cambridge Core	10.1017/CBO9781316163771		978-1-316-16377-1			https://doi.org/10.1017/CBO9781316163771	2015	Controlled	Total_Item_Investigations	7	6	1
Writing the 1926 General Strike	Cambridge University Press		Cambridge Core	10.1017/CBO9781316163771		978-1-316-16377-1			https://doi.org/10.1017/CBO9781316163771	2015	Controlled	Total_Item_Requests	4	4	0
Writing the 1926 General Strike	Cambridge University Press		Cambridge Core	10.1017/CBO9781316163771		978-1-316-16377-1			https://doi.org/10.1017/CBO9781316163771	2015	Controlled	Unique_Item_Investigations	6	5	1
Writing the 1926 General Strike	Cambridge University Press		Cambridge Core	10.1017/CBO9781316163771		978-1-316-16377-1			https://doi.org/10.1017/CBO9781316163771	2015	Controlled	Unique_Item_Requests	3	3	0
Writing the 1926 General Strike	Cambridge University Press		Cambridge Core	10.1017/CBO9781316163771		978-1-316-16377-1			https://doi.org/10.1017/CBO9781316163771	2015	Controlled	Unique_Title_Investigations	3	2	1
Writing the 1926 General Strike	Cambridge University Press		Cambridge Core	10.1017/CBO9781316163771		978-1-316-16377-1			https://doi.org/10.1017/CBO9781316163771	2015	Controlled	Unique_Title_Requests	2	2	0
Young Adult Fantasy Fiction	Cambridge University Press		Cambridge Core	10.1017/9781108551137		978-1-108-55113-7			https://doi.org/10.1017/9781108551137	2019	Controlled	Total_Item_Investigations	2	0	2
Young Adult Fantasy Fiction	Cambridge University Press		Cambridge Core	10.1017/9781108551137		978-1-108-55113-7			https://doi.org/10.1017/9781108551137	2019	Controlled	Total_Item_Requests	2	0	2
Young Adult Fantasy Fiction	Cambridge University Press		Cambridge Core	10.1017/9781108551137		978-1-108-55113-7			https://doi.org/10.1017/9781108551137	2019	Controlled	Unique_Item_Investigations	1	0	1
Young Adult Fantasy Fiction	Cambridge University Press		Cambridge Core	10.1017/9781108551137		978-1-108-55113-7			https://doi.org/10.1017/9781108551137	2019	Controlled	Unique_Item_Requests	1	0	1
Young Adult Fantasy Fiction	Cambridge University Press		Cambridge Core	10.1017/9781108551137		978-1-108-55113-7			https://doi.org/10.1017/9781108551137	2019	Controlled	Unique_Title_Investigations	1	0	1
Young Adult Fantasy Fiction	Cambridge University Press		Cambridge Core	10.1017/9781108551137		978-1-108-55113-7			https://doi.org/10.1017/9781108551137	2019	Controlled	Unique_Title_Requests	1	0	1
