Report_Name	Journal Requests (Excluding OA_Gold)
Report_ID	TR_J1
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	EBSCOhost:uprince
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Type=Controlled; Access_Method=Regular
Report_Attributes	
Exceptions	3040: Partial Data Returned (The request could not be fulfilled in its entirety, since some of the requested data is missing. Usage has been returned for months where usage data exists.); 3031: Usage Not Ready for Requested Dates (Service has not yet processed the usage for one or more of the requested months)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:43:15Z
Created_By	EBSCO Information Services

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Journal of Cutaneous Pathology	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:39979	0303-6987	1600-0560		Unique_Item_Requests	1	1	0
Journal of Dental Hygiene	American Dental Hygienists Association		EBSCOhost		EBSCOhost:KBID:39999	1043-254X	1553-0205		Total_Item_Requests	4	4	0
Journal of Dental Hygiene	American Dental Hygienists Association		EBSCOhost		EBSCOhost:KBID:39999	1043-254X	1553-0205		Unique_Item_Requests	3	3	0
Journal of Developing Areas	Tennessee State University		EBSCOhost		EBSCOhost:KBID:40017	0022-037X	1548-2278		Total_Item_Requests	6	6	0
Journal of Developing Areas	Tennessee State University		EBSCOhost		EBSCOhost:KBID:40017	0022-037X	1548-2278		Unique_Item_Requests	5	5	0
Journal of Developmental Origins of Health and Disease	Cambridge University Press		EBSCOhost		EBSCOhost:KBID:591815	2040-1744	2040-1752		Total_Item_Requests	2	2	0
Journal of Developmental Origins of Health and Disease	Cambridge University Press		EBSCOhost		EBSCOhost:KBID:591815	2040-1744	2040-1752		Unique_Item_Requests	2	2	0
Journal of Diabetes Research	Hindawi Publishing Corporation		EBSCOhost		EBSCOhost:KBID:1880521	2314-6745	2314-6753		Total_Item_Requests	1	1	0
Journal of Diabetes Research	Hindawi Publishing Corporation		EBSCOhost		EBSCOhost:KBID:1880521	2314-6745	2314-6753		Unique_Item_Requests	1	1	0
Journal of Diversity in Higher Education	American Psychological Association		EBSCOhost		EBSCOhost:KBID:411745	1938-8926	1938-8934		Total_Item_Requests	6	6	0
Journal of Diversity in Higher Education	American Psychological Association		EBSCOhost		EBSCOhost:KBID:411745	1938-8926	1938-8934		Unique_Item_Requests	5	5	0
Journal of Economic Geography	Oxford University Press		EBSCOhost		EBSCOhost:KBID:40116	1468-2702	1468-2710		Total_Item_Requests	1	1	0
Journal of Economic Geography	Oxford University Press		EBSCOhost		EBSCOhost:KBID:40116	1468-2702	1468-2710		Unique_Item_Requests	1	1	0
Journal of Economic Issues (Association for Evolutionary Economics)	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:488297	0021-3624	1946-326X		Total_Item_Requests	1	1	0
Journal of Economic Issues (Association for Evolutionary Economics)	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:488297	0021-3624	1946-326X		Unique_Item_Requests	1	1	0
Journal of Economic Issues (pre-1986)	Association of Evolutionary Economics		EBSCOhost		EBSCOhost:KBID:40121	0021-3624	1946-326X		Total_Item_Requests	2	2	0
Journal of Economic Issues (pre-1986)	Association of Evolutionary Economics		EBSCOhost		EBSCOhost:KBID:40121	0021-3624	1946-326X		Unique_Item_Requests	1	1	0
Journal of Economic Literature	American Economic Association		EBSCOhost		EBSCOhost:KBID:40123	0022-0515	2328-8175		Total_Item_Requests	4	4	0
Journal of Economic Literature	American Economic Association		EBSCOhost		EBSCOhost:KBID:40123	0022-0515	2328-8175		Unique_Item_Requests	4	4	0
Journal of Economics & Management Strategy	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:40139	1058-6407	1530-9134		Total_Item_Requests	4	4	0
Journal of Economics & Management Strategy	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:40139	1058-6407	1530-9134		Unique_Item_Requests	2	2	0
Journal of educational psychology	American Psychological Association		EBSCOhost		EBSCOhost:KBID:40202	0022-0663	1939-2176		Total_Item_Requests	4	4	0
Journal of educational psychology	American Psychological Association		EBSCOhost		EBSCOhost:KBID:40202	0022-0663	1939-2176		Unique_Item_Requests	4	4	0
Journal of Educational Technology & Society	International Forum of Educational Technology & Society		EBSCOhost		EBSCOhost:KBID:101611	1176-3647	1436-4522		Total_Item_Requests	3	3	0
Journal of Educational Technology & Society	International Forum of Educational Technology & Society		EBSCOhost		EBSCOhost:KBID:101611	1176-3647	1436-4522		Unique_Item_Requests	2	2	0
Journal of Environmental Planning and Management	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:40363	0964-0568	1360-0559		Total_Item_Requests	1	1	0
Journal of Environmental Planning and Management	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:40363	0964-0568	1360-0559		Unique_Item_Requests	1	1	0
Journal of Environmental Science and Health, Part B	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:40372	0360-1234	1532-4109		Total_Item_Requests	1	1	0
Journal of Environmental Science and Health, Part B	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:40372	0360-1234	1532-4109		Unique_Item_Requests	1	1	0
Journal of Essential Oil Research	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:97031	1041-2905	2163-8152		Total_Item_Requests	1	1	0
Journal of Essential Oil Research	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:97031	1041-2905	2163-8152		Unique_Item_Requests	1	1	0
Journal of Experiential Education	SAGE Publications		EBSCOhost		EBSCOhost:KBID:1893334	1053-8259	2169-009X		Total_Item_Requests	2	2	0
Journal of Experiential Education	SAGE Publications		EBSCOhost		EBSCOhost:KBID:1893334	1053-8259	2169-009X		Unique_Item_Requests	2	2	0
Journal of Experimental Psychology: Human Perception and Performance	American Psychological Association		EBSCOhost		EBSCOhost:KBID:40471	0096-1523	1939-1277		Total_Item_Requests	1	1	0
Journal of Experimental Psychology: Human Perception and Performance	American Psychological Association		EBSCOhost		EBSCOhost:KBID:40471	0096-1523	1939-1277		Unique_Item_Requests	1	1	0
Journal of Experimental Zoology Part B: Molecular and Developmental Evolution	John Wiley & Sons Incorporated		EBSCOhost		EBSCOhost:KBID:104019	1552-5007	1552-5015		Total_Item_Requests	4	4	0
Journal of Experimental Zoology Part B: Molecular and Developmental Evolution	John Wiley & Sons Incorporated		EBSCOhost		EBSCOhost:KBID:104019	1552-5007	1552-5015		Unique_Item_Requests	4	4	0
Journal of Family Psychology	American Psychological Association		EBSCOhost		EBSCOhost:KBID:40519	0893-3200	1939-1293		Total_Item_Requests	5	5	0
Journal of Family Psychology	American Psychological Association		EBSCOhost		EBSCOhost:KBID:40519	0893-3200	1939-1293		Unique_Item_Requests	3	3	0
Journal of Family Social Work	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:95975	1052-2158	1540-4072		Total_Item_Requests	3	3	0
Journal of Family Social Work	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:95975	1052-2158	1540-4072		Unique_Item_Requests	3	3	0
Journal of Family Studies	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:146198	1322-9400	1839-3543		Total_Item_Requests	1	1	0
Journal of Family Studies	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:146198	1322-9400	1839-3543		Unique_Item_Requests	1	1	0
Journal of Family Theory & Review	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:482387	1756-2570	1756-2589		Total_Item_Requests	1	1	0
Journal of Family Theory & Review	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:482387	1756-2570	1756-2589		Unique_Item_Requests	1	1	0
Journal of Feline Medicine & Surgery (Elsevier)	Elsevier Health Sciences		EBSCOhost		EBSCOhost:KBID:40533	1098-612X	1532-2750		Total_Item_Requests	2	2	0
Journal of Feline Medicine & Surgery (Elsevier)	Elsevier Health Sciences		EBSCOhost		EBSCOhost:KBID:40533	1098-612X	1532-2750		Unique_Item_Requests	2	2	0
Journal of Feminist Family Therapy	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:40534	0895-2833	1540-4099		Total_Item_Requests	1	1	0
Journal of Feminist Family Therapy	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:40534	0895-2833	1540-4099		Unique_Item_Requests	1	1	0
Journal of Feminist Studies in Religion	Indiana University Press		EBSCOhost		EBSCOhost:KBID:40538	8755-4178	1553-3913		Total_Item_Requests	2	2	0
Journal of Feminist Studies in Religion	Indiana University Press		EBSCOhost		EBSCOhost:KBID:40538	8755-4178	1553-3913		Unique_Item_Requests	1	1	0
Journal of Fish Diseases	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:40569	0140-7775	1365-2761		Total_Item_Requests	3	3	0
Journal of Fish Diseases	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:40569	0140-7775	1365-2761		Unique_Item_Requests	3	3	0
Journal of Folklore Research	Indiana University Press		EBSCOhost		EBSCOhost:KBID:40584	0737-7037	1543-0413		Total_Item_Requests	1	1	0
Journal of Folklore Research	Indiana University Press		EBSCOhost		EBSCOhost:KBID:40584	0737-7037	1543-0413		Unique_Item_Requests	1	1	0
Journal of food process engineering	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:95615	0145-8876	1745-4530		Total_Item_Requests	2	2	0
Journal of food process engineering	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:95615	0145-8876	1745-4530		Unique_Item_Requests	1	1	0
Journal of food quality	Hindawi Publishing Corporation		EBSCOhost		EBSCOhost:KBID:93311	0146-9428	1745-4557		Total_Item_Requests	2	2	0
Journal of food quality	Hindawi Publishing Corporation		EBSCOhost		EBSCOhost:KBID:93311	0146-9428	1745-4557		Unique_Item_Requests	1	1	0
Journal of Gender Studies	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:40643	0958-9236	1465-3869		Total_Item_Requests	3	3	0
Journal of Gender Studies	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:40643	0958-9236	1465-3869		Unique_Item_Requests	1	1	0
Journal of General Internal Medicine	Springer Nature		EBSCOhost		EBSCOhost:KBID:40655	0884-8734	1525-1497		Total_Item_Requests	2	2	0
Journal of General Internal Medicine	Springer Nature		EBSCOhost		EBSCOhost:KBID:40655	0884-8734	1525-1497		Unique_Item_Requests	2	2	0
Journal of Genocide Research	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:30716	1462-3528	1469-9494		Total_Item_Requests	1	1	0
Journal of Genocide Research	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:30716	1462-3528	1469-9494		Unique_Item_Requests	1	1	0
Journal of Global Business and Technology	Global Business and Technology Association		EBSCOhost		EBSCOhost:KBID:422522	1553-5495	2616-2733		Total_Item_Requests	1	1	0
Journal of Global Business and Technology	Global Business and Technology Association		EBSCOhost		EBSCOhost:KBID:422522	1553-5495	2616-2733		Unique_Item_Requests	1	1	0
Journal of Global Business Issues	Journal of Global Business Issues		EBSCOhost		EBSCOhost:KBID:360813	1931-311X			Total_Item_Requests	1	1	0
Journal of Global Business Issues	Journal of Global Business Issues		EBSCOhost		EBSCOhost:KBID:360813	1931-311X			Unique_Item_Requests	1	1	0
Journal of Happiness Studies	Springer Nature		EBSCOhost		EBSCOhost:KBID:40754	1389-4978	1573-7780		Total_Item_Requests	1	1	0
Journal of Happiness Studies	Springer Nature		EBSCOhost		EBSCOhost:KBID:40754	1389-4978	1573-7780		Unique_Item_Requests	1	1	0
Journal of Health Communication: International Perspectives	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:40781	1081-0730	1087-0415		Total_Item_Requests	1	1	0
Journal of Health Communication: International Perspectives	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:40781	1081-0730	1087-0415		Unique_Item_Requests	1	1	0
Journal of Health, Population and Nutrition	BioMed Central		EBSCOhost		EBSCOhost:KBID:96217	1606-0997	2072-1315		Total_Item_Requests	2	2	0
Journal of Health, Population and Nutrition	BioMed Central		EBSCOhost		EBSCOhost:KBID:96217	1606-0997	2072-1315		Unique_Item_Requests	1	1	0
Journal of Healthcare Engineering	Hindawi Publishing Corporation		EBSCOhost		EBSCOhost:KBID:9665769	2040-2295	2040-2309		Total_Item_Requests	2	2	0
Journal of Healthcare Engineering	Hindawi Publishing Corporation		EBSCOhost		EBSCOhost:KBID:9665769	2040-2295	2040-2309		Unique_Item_Requests	2	2	0
Journal of Hematology and Oncology	BioMed Central		EBSCOhost		EBSCOhost:KBID:419095		1756-8722		Total_Item_Requests	4	4	0
Journal of Hematology and Oncology	BioMed Central		EBSCOhost		EBSCOhost:KBID:419095		1756-8722		Unique_Item_Requests	1	1	0
Journal of Heredity	Oxford University Press		EBSCOhost		EBSCOhost:KBID:40823	0022-1503	1465-7333		Total_Item_Requests	1	1	0
Journal of Heredity	Oxford University Press		EBSCOhost		EBSCOhost:KBID:40823	0022-1503	1465-7333		Unique_Item_Requests	1	1	0
Journal of Higher Education Outreach and Engagement	University of Georgia		EBSCOhost		EBSCOhost:KBID:712255	1534-6102			Total_Item_Requests	3	3	0
Journal of Higher Education Outreach and Engagement	University of Georgia		EBSCOhost		EBSCOhost:KBID:712255	1534-6102			Unique_Item_Requests	3	3	0
Journal of Higher Education Policy and Management	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:40840	1360-080X	1469-9508		Total_Item_Requests	1	1	0
Journal of Higher Education Policy and Management	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:40840	1360-080X	1469-9508		Unique_Item_Requests	1	1	0
Journal of Holy Land and Palestine Studies	Edinburgh University Press		EBSCOhost		EBSCOhost:KBID:4432691	2054-1988	2054-1996		Total_Item_Requests	2	2	0
Journal of Holy Land and Palestine Studies	Edinburgh University Press		EBSCOhost		EBSCOhost:KBID:4432691	2054-1988	2054-1996		Unique_Item_Requests	1	1	0
Journal of Hospital Medicine	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:198639	1553-5592	1553-5606		Total_Item_Requests	1	1	0
Journal of Hospital Medicine	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:198639	1553-5592	1553-5606		Unique_Item_Requests	1	1	0
Journal of Human Behavior in the Social Environment	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:90625	1091-1359	1540-3556		Total_Item_Requests	4	4	0
Journal of Human Behavior in the Social Environment	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:90625	1091-1359	1540-3556		Unique_Item_Requests	2	2	0
Journal of Human Resources	University of Wisconsin Press		EBSCOhost		EBSCOhost:KBID:40898	0022-166X	1548-8004		Total_Item_Requests	1	1	0
Journal of Human Resources	University of Wisconsin Press		EBSCOhost		EBSCOhost:KBID:40898	0022-166X	1548-8004		Unique_Item_Requests	1	1	0
Journal of Injury and Violence Research	Kermanshah University of Medical Sciences		EBSCOhost		EBSCOhost:KBID:500113	2008-2053	2008-4072		Total_Item_Requests	1	1	0
Journal of Injury and Violence Research	Kermanshah University of Medical Sciences		EBSCOhost		EBSCOhost:KBID:500113	2008-2053	2008-4072		Unique_Item_Requests	1	1	0
Journal of Insurance Regulation	National Association of Insurance Commissioners		EBSCOhost		EBSCOhost:KBID:41047	0736-248X			Total_Item_Requests	1	1	0
Journal of Insurance Regulation	National Association of Insurance Commissioners		EBSCOhost		EBSCOhost:KBID:41047	0736-248X			Unique_Item_Requests	1	1	0
Journal of Intelligent & Fuzzy Systems	IOS Press		EBSCOhost		EBSCOhost:KBID:41061	1064-1246	1875-8967		Total_Item_Requests	7	7	0
Journal of Intelligent & Fuzzy Systems	IOS Press		EBSCOhost		EBSCOhost:KBID:41061	1064-1246	1875-8967		Unique_Item_Requests	3	3	0
Journal of international consumer marketing	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:41113	0896-1530	1528-7068		Total_Item_Requests	1	1	0
Journal of international consumer marketing	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:41113	0896-1530	1528-7068		Unique_Item_Requests	1	1	0
Journal of Interprofessional Care	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:41151	1356-1820	1469-9567		Total_Item_Requests	4	4	0
Journal of Interprofessional Care	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:41151	1356-1820	1469-9567		Unique_Item_Requests	3	3	0
Journal of Island & Coastal Archaeology	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:196145	1556-4894	1556-1828		Total_Item_Requests	1	1	0
Journal of Island & Coastal Archaeology	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:196145	1556-4894	1556-1828		Unique_Item_Requests	1	1	0
Journal of Issues in Intercollegiate Athletics	College Sport Research Institute		EBSCOhost		EBSCOhost:KBID:482078	2333-1577			Total_Item_Requests	1	1	0
Journal of Issues in Intercollegiate Athletics	College Sport Research Institute		EBSCOhost		EBSCOhost:KBID:482078	2333-1577			Unique_Item_Requests	1	1	0
Journal of Language Teaching and Research	Academy Publications Co. LTD		EBSCOhost		EBSCOhost:KBID:604195	1798-4769	2053-0684		Total_Item_Requests	1	1	0
Journal of Language Teaching and Research	Academy Publications Co. LTD		EBSCOhost		EBSCOhost:KBID:604195	1798-4769	2053-0684		Unique_Item_Requests	1	1	0
Journal of Law and Religion	Cambridge University Press		EBSCOhost		EBSCOhost:KBID:41256	0748-0814	2163-3088		Total_Item_Requests	1	1	0
Journal of Law and Religion	Cambridge University Press		EBSCOhost		EBSCOhost:KBID:41256	0748-0814	2163-3088		Unique_Item_Requests	1	1	0
Journal of Leadership & Organizational Studies	SAGE Publications		EBSCOhost		EBSCOhost:KBID:135565	1548-0518	1939-7089		Total_Item_Requests	1	1	0
Journal of Leadership & Organizational Studies	SAGE Publications		EBSCOhost		EBSCOhost:KBID:135565	1548-0518	1939-7089		Unique_Item_Requests	1	1	0
Journal of Leadership Education	Association of Leadership Educators		EBSCOhost		EBSCOhost:KBID:529327		1552-9045		Total_Item_Requests	1	1	0
Journal of Leadership Education	Association of Leadership Educators		EBSCOhost		EBSCOhost:KBID:529327		1552-9045		Unique_Item_Requests	1	1	0
Journal of Leadership Studies	John Wiley & Sons		EBSCOhost		EBSCOhost:KBID:41269	1935-2611	1935-262X		Total_Item_Requests	6	6	0
Journal of Leadership Studies	John Wiley & Sons		EBSCOhost		EBSCOhost:KBID:41269	1935-2611	1935-262X		Unique_Item_Requests	5	5	0
Journal of Learning Disabilities	SAGE Publications		EBSCOhost		EBSCOhost:KBID:87539	0022-2194	1538-4780		Total_Item_Requests	4	4	0
Journal of Learning Disabilities	SAGE Publications		EBSCOhost		EBSCOhost:KBID:87539	0022-2194	1538-4780		Unique_Item_Requests	3	3	0
Journal Of Library Administration	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:41305	0193-0826	1540-3564		Total_Item_Requests	4	4	0
Journal Of Library Administration	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:41305	0193-0826	1540-3564		Unique_Item_Requests	3	3	0
Journal of liquid chromatography & related technologies	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:41330	1082-6076	1520-572X		Total_Item_Requests	1	1	0
Journal of liquid chromatography & related technologies	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:41330	1082-6076	1520-572X		Unique_Item_Requests	1	1	0
Journal of Loss and Trauma: International Perspectives on Stress & Coping	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:41346	1532-5024	1532-5032		Total_Item_Requests	2	2	0
Journal of Loss and Trauma: International Perspectives on Stress & Coping	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:41346	1532-5024	1532-5032		Unique_Item_Requests	1	1	0
Journal of Management & Governance	Springer Nature		EBSCOhost		EBSCOhost:KBID:41382	1385-3457	1572-963X		Total_Item_Requests	3	3	0
Journal of Management & Governance	Springer Nature		EBSCOhost		EBSCOhost:KBID:41382	1385-3457	1572-963X		Unique_Item_Requests	2	2	0
Journal of Management & Social Sciences	Fountain University Osogbo Nigeria		EBSCOhost		EBSCOhost:KBID:14739291	2315-6325			Total_Item_Requests	1	1	0
Journal of Management & Social Sciences	Fountain University Osogbo Nigeria		EBSCOhost		EBSCOhost:KBID:14739291	2315-6325			Unique_Item_Requests	1	1	0
Journal of Management Information Systems; JMIS	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:41397	0742-1222	1557-928X		Total_Item_Requests	3	3	0
Journal of Management Information Systems; JMIS	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:41397	0742-1222	1557-928X		Unique_Item_Requests	3	3	0
Journal of Managerial Issues	Pittsburg State University		EBSCOhost		EBSCOhost:KBID:41406	1045-3695	2328-7470		Total_Item_Requests	2	2	0
Journal of Managerial Issues	Pittsburg State University		EBSCOhost		EBSCOhost:KBID:41406	1045-3695	2328-7470		Unique_Item_Requests	2	2	0
Journal of Managerial Sciences	Qurtuba University of Science and Information Technology		EBSCOhost		EBSCOhost:KBID:678834	1992-4364			Total_Item_Requests	3	3	0
Journal of Managerial Sciences	Qurtuba University of Science and Information Technology		EBSCOhost		EBSCOhost:KBID:678834	1992-4364			Unique_Item_Requests	3	3	0
Journal of marital and family therapy	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:41423	0194-472X	1752-0606		Total_Item_Requests	2	2	0
Journal of marital and family therapy	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:41423	0194-472X	1752-0606		Unique_Item_Requests	2	2	0
Journal of Marketing	SAGE Publications		EBSCOhost		EBSCOhost:KBID:41428	0022-2429	1547-7185		Total_Item_Requests	1	1	0
Journal of Marketing	SAGE Publications		EBSCOhost		EBSCOhost:KBID:41428	0022-2429	1547-7185		Unique_Item_Requests	1	1	0
Journal of Marketing Research	SAGE Publications		EBSCOhost		EBSCOhost:KBID:38470	0022-2437	1547-7193		Total_Item_Requests	1	1	0
Journal of Marketing Research	SAGE Publications		EBSCOhost		EBSCOhost:KBID:38470	0022-2437	1547-7193		Unique_Item_Requests	1	1	0
Journal of Marriage and Family	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:41445	0022-2445	1741-3737		Total_Item_Requests	1	1	0
Journal of Marriage and Family	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:41445	0022-2445	1741-3737		Unique_Item_Requests	1	1	0
Journal of Maternal - Fetal & Neonatal Medicine	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:79233	1476-7058	1476-4954		Total_Item_Requests	6	6	0
Journal of Maternal - Fetal & Neonatal Medicine	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:79233	1476-7058	1476-4954		Unique_Item_Requests	4	4	0
Journal of Media Psychology: Theories, Methods, and Applications	Hogrefe Publishing		EBSCOhost		EBSCOhost:KBID:401088	1864-1105	2151-2388		Total_Item_Requests	2	2	0
Journal of Media Psychology: Theories, Methods, and Applications	Hogrefe Publishing		EBSCOhost		EBSCOhost:KBID:401088	1864-1105	2151-2388		Unique_Item_Requests	1	1	0
Journal of Medical Case Reports	BioMed Central		EBSCOhost		EBSCOhost:KBID:302135		1752-1947		Total_Item_Requests	2	2	0
Journal of Medical Case Reports	BioMed Central		EBSCOhost		EBSCOhost:KBID:302135		1752-1947		Unique_Item_Requests	1	1	0
Journal of Medical Internet Research	JMIR Publications Inc.		EBSCOhost		EBSCOhost:KBID:101378	1439-4456	1438-8871		Total_Item_Requests	5	5	0
Journal of Medical Internet Research	JMIR Publications Inc.		EBSCOhost		EBSCOhost:KBID:101378	1439-4456	1438-8871		Unique_Item_Requests	5	5	0
Journal of Medical Regulation	Federation of State Medical Boards of the United States Inc		EBSCOhost		EBSCOhost:KBID:17098419	2572-1801	2572-1852		Total_Item_Requests	1	1	0
Journal of Medical Regulation	Federation of State Medical Boards of the United States Inc		EBSCOhost		EBSCOhost:KBID:17098419	2572-1801	2572-1852		Unique_Item_Requests	1	1	0
Journal of Moral Education	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:41638	0305-7240	1465-3877		Total_Item_Requests	4	4	0
Journal of Moral Education	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:41638	0305-7240	1465-3877		Unique_Item_Requests	4	4	0
Journal of Moral Theology	Mount St. Mary's University		EBSCOhost		EBSCOhost:KBID:11573251	2166-2851	2166-2118		Total_Item_Requests	1	1	0
Journal of Moral Theology	Mount St. Mary's University		EBSCOhost		EBSCOhost:KBID:11573251	2166-2851	2166-2118		Unique_Item_Requests	1	1	0
Journal of Morphology	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:41641	0362-2525	1097-4687		Total_Item_Requests	1	1	0
Journal of Morphology	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:41641	0362-2525	1097-4687		Unique_Item_Requests	1	1	0
Journal of Multicultural Nursing & Health	Riley Publications Incorporated		EBSCOhost		EBSCOhost:KBID:41650	1526-8233			Total_Item_Requests	2	2	0
Journal of Multicultural Nursing & Health	Riley Publications Incorporated		EBSCOhost		EBSCOhost:KBID:41650	1526-8233			Unique_Item_Requests	2	2	0
Journal of Neuropsychology	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:272043	1748-6645	1748-6653		Total_Item_Requests	1	1	0
Journal of Neuropsychology	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:272043	1748-6645	1748-6653		Unique_Item_Requests	1	1	0
Journal of Neurosurgery	American Association of Neurological Surgeons		EBSCOhost		EBSCOhost:KBID:95821	0022-3085	1933-0693		Total_Item_Requests	1	1	0
Journal of Neurosurgery	American Association of Neurological Surgeons		EBSCOhost		EBSCOhost:KBID:95821	0022-3085	1933-0693		Unique_Item_Requests	1	1	0
Journal of Nutrition Education and Behavior	Elsevier		EBSCOhost		EBSCOhost:KBID:41840	1499-4046	1878-2620		Total_Item_Requests	2	2	0
Journal of Nutrition Education and Behavior	Elsevier		EBSCOhost		EBSCOhost:KBID:41840	1499-4046	1878-2620		Unique_Item_Requests	2	2	0
Journal of Obstetrics and Gynaecology Research	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:90202	1341-8076	1447-0756		Total_Item_Requests	6	6	0
Journal of Obstetrics and Gynaecology Research	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:90202	1341-8076	1447-0756		Unique_Item_Requests	3	3	0
Journal of Occupational and Organizational Psychology	British Psychological Society		EBSCOhost		EBSCOhost:KBID:41864	0963-1798	2044-8325		Total_Item_Requests	5	5	0
Journal of Occupational and Organizational Psychology	British Psychological Society		EBSCOhost		EBSCOhost:KBID:41864	0963-1798	2044-8325		Unique_Item_Requests	3	3	0
Journal of occupational behaviour	Wiley		EBSCOhost		EBSCOhost:KBID:41865	0142-2774	1936-0894		Total_Item_Requests	2	2	0
Journal of occupational behaviour	Wiley		EBSCOhost		EBSCOhost:KBID:41865	0142-2774	1936-0894		Unique_Item_Requests	2	2	0
Journal of occupational health psychology	American Psychological Association		EBSCOhost		EBSCOhost:KBID:41868	1076-8998	1939-1307		Total_Item_Requests	1	1	0
Journal of occupational health psychology	American Psychological Association		EBSCOhost		EBSCOhost:KBID:41868	1076-8998	1939-1307		Unique_Item_Requests	1	1	0
Journal of Organizational Behavior	Wiley		EBSCOhost		EBSCOhost:KBID:41924	0894-3796	1099-1379		Total_Item_Requests	12	12	0
Journal of Organizational Behavior	Wiley		EBSCOhost		EBSCOhost:KBID:41924	0894-3796	1099-1379		Unique_Item_Requests	10	10	0
Journal of Organizational Behavior (1986-1998)	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:140843	0894-3796	1099-1379		Total_Item_Requests	5	5	0
Journal of Organizational Behavior (1986-1998)	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:140843	0894-3796	1099-1379		Unique_Item_Requests	3	3	0
