Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	tandf:1453391
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:03:49Z
Created_By	Taylor & Francis

Item	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Has ‘Nordic Turn’ in Japan crystalized?: politics of promoting parental leave take-up among fathers and the divergence from the Nordic system	Routledge		Taylor & Francis Online	10.1080/13229400.2023.2179533						Total_Item_Investigations	1	1	0
Has ‘Nordic Turn’ in Japan crystalized?: politics of promoting parental leave take-up among fathers and the divergence from the Nordic system	Routledge		Taylor & Francis Online	10.1080/13229400.2023.2179533						Total_Item_Requests	1	1	0
Health effects of flooding in Canada: A 2015 review and description of gaps in research	Taylor & Francis		Taylor & Francis Online	10.1080/07011784.2015.1128854						Unique_Item_Investigations	1	1	0
Health effects of flooding in Canada: A 2015 review and description of gaps in research	Taylor & Francis		Taylor & Francis Online	10.1080/07011784.2015.1128854						Unique_Item_Requests	1	1	0
Health effects of flooding in Canada: A 2015 review and description of gaps in research	Taylor & Francis		Taylor & Francis Online	10.1080/07011784.2015.1128854						Total_Item_Investigations	2	2	0
Health effects of flooding in Canada: A 2015 review and description of gaps in research	Taylor & Francis		Taylor & Francis Online	10.1080/07011784.2015.1128854						Total_Item_Requests	2	2	0
Healthcare Professionals’ Views of the Experiences of Children With Cancer and Their Families Living in Tasmania: An Interpretive-Descriptive Study	Taylor & Francis		Taylor & Francis Online	10.1080/24694193.2018.1503023						Unique_Item_Investigations	1	1	0
Healthcare Professionals’ Views of the Experiences of Children With Cancer and Their Families Living in Tasmania: An Interpretive-Descriptive Study	Taylor & Francis		Taylor & Francis Online	10.1080/24694193.2018.1503023						Total_Item_Investigations	2	2	0
Healthcare Professionals’ Views of the Experiences of Children With Cancer and Their Families Living in Tasmania: An Interpretive-Descriptive Study	Taylor & Francis		Taylor & Francis Online	10.1080/24694193.2018.1503023						No_License	2	2	0
Healthcare provider perspectives on the uptake of the human papillomavirus vaccine among newcomers to Canada: a qualitative study	Taylor & Francis		Taylor & Francis Online	10.1080/21645515.2018.1539604						Unique_Item_Investigations	1	1	0
Healthcare provider perspectives on the uptake of the human papillomavirus vaccine among newcomers to Canada: a qualitative study	Taylor & Francis		Taylor & Francis Online	10.1080/21645515.2018.1539604						Unique_Item_Requests	1	1	0
Healthcare provider perspectives on the uptake of the human papillomavirus vaccine among newcomers to Canada: a qualitative study	Taylor & Francis		Taylor & Francis Online	10.1080/21645515.2018.1539604						Total_Item_Investigations	1	1	0
Healthcare provider perspectives on the uptake of the human papillomavirus vaccine among newcomers to Canada: a qualitative study	Taylor & Francis		Taylor & Francis Online	10.1080/21645515.2018.1539604						Total_Item_Requests	1	1	0
HER2 positivity may confer resistance to therapy with paclitaxel in breast cancer cell lines	Taylor & Francis		Taylor & Francis Online	10.1080/21691401.2017.1326927						Unique_Item_Investigations	1	1	0
HER2 positivity may confer resistance to therapy with paclitaxel in breast cancer cell lines	Taylor & Francis		Taylor & Francis Online	10.1080/21691401.2017.1326927						Unique_Item_Requests	1	1	0
HER2 positivity may confer resistance to therapy with paclitaxel in breast cancer cell lines	Taylor & Francis		Taylor & Francis Online	10.1080/21691401.2017.1326927						Total_Item_Investigations	2	2	0
HER2 positivity may confer resistance to therapy with paclitaxel in breast cancer cell lines	Taylor & Francis		Taylor & Francis Online	10.1080/21691401.2017.1326927						Total_Item_Requests	2	2	0
Heritage, Tourism and Museums: the case of the North Atlantic islands of Skye, Scotland and Prince Edward Island, Canada	Routledge		Taylor & Francis Online	10.1080/13527250119047						Unique_Item_Investigations	1	1	0
Heritage, Tourism and Museums: the case of the North Atlantic islands of Skye, Scotland and Prince Edward Island, Canada	Routledge		Taylor & Francis Online	10.1080/13527250119047						Total_Item_Investigations	1	1	0
Heuristic decision making in medicine	Taylor & Francis		Taylor & Francis Online	10.31887/DCNS.2012.14.1/jmarewski						Unique_Item_Investigations	1	1	0
Heuristic decision making in medicine	Taylor & Francis		Taylor & Francis Online	10.31887/DCNS.2012.14.1/jmarewski						Unique_Item_Requests	1	1	0
Heuristic decision making in medicine	Taylor & Francis		Taylor & Francis Online	10.31887/DCNS.2012.14.1/jmarewski						Total_Item_Investigations	2	2	0
Heuristic decision making in medicine	Taylor & Francis		Taylor & Francis Online	10.31887/DCNS.2012.14.1/jmarewski						Total_Item_Requests	2	2	0
Hierarchies of Ethical Principles for Ethical Decision Making in Social Work	Routledge		Taylor & Francis Online	10.1080/17496530802117680						Unique_Item_Investigations	1	1	0
Hierarchies of Ethical Principles for Ethical Decision Making in Social Work	Routledge		Taylor & Francis Online	10.1080/17496530802117680						Unique_Item_Requests	1	1	0
Hierarchies of Ethical Principles for Ethical Decision Making in Social Work	Routledge		Taylor & Francis Online	10.1080/17496530802117680						Total_Item_Investigations	2	2	0
Hierarchies of Ethical Principles for Ethical Decision Making in Social Work	Routledge		Taylor & Francis Online	10.1080/17496530802117680						Total_Item_Requests	2	2	0
High-Impact Practices in Social Work Education: A Short-Term Study-Abroad Service-Learning Trip to Guatemala	Routledge		Taylor & Francis Online	10.1080/10437797.2017.1284626						Unique_Item_Investigations	1	1	0
High-Impact Practices in Social Work Education: A Short-Term Study-Abroad Service-Learning Trip to Guatemala	Routledge		Taylor & Francis Online	10.1080/10437797.2017.1284626						Unique_Item_Requests	1	1	0
High-Impact Practices in Social Work Education: A Short-Term Study-Abroad Service-Learning Trip to Guatemala	Routledge		Taylor & Francis Online	10.1080/10437797.2017.1284626						Total_Item_Investigations	2	2	0
High-Impact Practices in Social Work Education: A Short-Term Study-Abroad Service-Learning Trip to Guatemala	Routledge		Taylor & Francis Online	10.1080/10437797.2017.1284626						Total_Item_Requests	2	2	0
Higher inequality in Latin America: a collateral effect of the pandemic	Routledge		Taylor & Francis Online	10.1080/02692171.2023.2200993						Unique_Item_Investigations	1	1	0
Higher inequality in Latin America: a collateral effect of the pandemic	Routledge		Taylor & Francis Online	10.1080/02692171.2023.2200993						Unique_Item_Requests	1	1	0
Higher inequality in Latin America: a collateral effect of the pandemic	Routledge		Taylor & Francis Online	10.1080/02692171.2023.2200993						Total_Item_Investigations	1	1	0
Higher inequality in Latin America: a collateral effect of the pandemic	Routledge		Taylor & Francis Online	10.1080/02692171.2023.2200993						Total_Item_Requests	1	1	0
Hikikomori The Japanese Phenomenon, Policy, and Culture	Routledge		Taylor & Francis Online	10.2753/IMH0020-7411410406						Unique_Item_Investigations	1	1	0
Hikikomori The Japanese Phenomenon, Policy, and Culture	Routledge		Taylor & Francis Online	10.2753/IMH0020-7411410406						Unique_Item_Requests	1	1	0
Hikikomori The Japanese Phenomenon, Policy, and Culture	Routledge		Taylor & Francis Online	10.2753/IMH0020-7411410406						Total_Item_Investigations	3	3	0
Hikikomori The Japanese Phenomenon, Policy, and Culture	Routledge		Taylor & Francis Online	10.2753/IMH0020-7411410406						Total_Item_Requests	2	2	0
Historical foundations of social effectiveness? Dale Carnegie's principles	Routledge		Taylor & Francis Online	10.1080/15534510801934556						Unique_Item_Investigations	2	2	0
Historical foundations of social effectiveness? Dale Carnegie's principles	Routledge		Taylor & Francis Online	10.1080/15534510801934556						Unique_Item_Requests	2	2	0
Historical foundations of social effectiveness? Dale Carnegie's principles	Routledge		Taylor & Francis Online	10.1080/15534510801934556						Total_Item_Investigations	7	7	0
Historical foundations of social effectiveness? Dale Carnegie's principles	Routledge		Taylor & Francis Online	10.1080/15534510801934556						Total_Item_Requests	5	5	0
HIV education for youth: The importance of social consensus in behaviour change	Taylor & Francis		Taylor & Francis Online	10.1080/09540129208253100						Unique_Item_Investigations	1	1	0
HIV education for youth: The importance of social consensus in behaviour change	Taylor & Francis		Taylor & Francis Online	10.1080/09540129208253100						Total_Item_Investigations	3	3	0
HIV education for youth: The importance of social consensus in behaviour change	Taylor & Francis		Taylor & Francis Online	10.1080/09540129208253100						No_License	1	1	0
Hofstede national culture and international trade	Routledge		Taylor & Francis Online	10.1080/00036846.2017.1343446						Unique_Item_Investigations	1	1	0
Hofstede national culture and international trade	Routledge		Taylor & Francis Online	10.1080/00036846.2017.1343446						Unique_Item_Requests	1	1	0
Hofstede national culture and international trade	Routledge		Taylor & Francis Online	10.1080/00036846.2017.1343446						Total_Item_Investigations	5	5	0
Hofstede national culture and international trade	Routledge		Taylor & Francis Online	10.1080/00036846.2017.1343446						Total_Item_Requests	5	5	0
Homeless Women's Voices on Incorporating Companion Animals into Shelter Services	Routledge		Taylor & Francis Online	10.2752/175303711X12923300467447						Unique_Item_Investigations	1	1	0
Homeless Women's Voices on Incorporating Companion Animals into Shelter Services	Routledge		Taylor & Francis Online	10.2752/175303711X12923300467447						Total_Item_Investigations	1	1	0
Hope and joy in education: Engaging Daisaku Ikeda across curriculum and context edited by Isabel Nuñez and Jason Goulah, New York, NY, Teachers College Press, 2021 Hope and joy in education: Engaging Daisaku Ikeda across curriculum and context , edited by Isabel Nuñez and Jason Goulah , New York, NY , Teachers College Press , 2021 , 272 pp. $111.00 USD (hardcover). ISBN: 9780807765111. Also available in paperback and ebook. https://www.tcpress.com/hope-and-joy-in-education-9780807765104	Routledge		Taylor & Francis Online	10.1080/15505170.2021.1976693						Unique_Item_Investigations	1	1	0
Hope and joy in education: Engaging Daisaku Ikeda across curriculum and context edited by Isabel Nuñez and Jason Goulah, New York, NY, Teachers College Press, 2021 Hope and joy in education: Engaging Daisaku Ikeda across curriculum and context , edited by Isabel Nuñez and Jason Goulah , New York, NY , Teachers College Press , 2021 , 272 pp. $111.00 USD (hardcover). ISBN: 9780807765111. Also available in paperback and ebook. https://www.tcpress.com/hope-and-joy-in-education-9780807765104	Routledge		Taylor & Francis Online	10.1080/15505170.2021.1976693						Unique_Item_Requests	1	1	0
Hope and joy in education: Engaging Daisaku Ikeda across curriculum and context edited by Isabel Nuñez and Jason Goulah, New York, NY, Teachers College Press, 2021 Hope and joy in education: Engaging Daisaku Ikeda across curriculum and context , edited by Isabel Nuñez and Jason Goulah , New York, NY , Teachers College Press , 2021 , 272 pp. $111.00 USD (hardcover). ISBN: 9780807765111. Also available in paperback and ebook. https://www.tcpress.com/hope-and-joy-in-education-9780807765104	Routledge		Taylor & Francis Online	10.1080/15505170.2021.1976693						Total_Item_Investigations	1	1	0
Hope and joy in education: Engaging Daisaku Ikeda across curriculum and context edited by Isabel Nuñez and Jason Goulah, New York, NY, Teachers College Press, 2021 Hope and joy in education: Engaging Daisaku Ikeda across curriculum and context , edited by Isabel Nuñez and Jason Goulah , New York, NY , Teachers College Press , 2021 , 272 pp. $111.00 USD (hardcover). ISBN: 9780807765111. Also available in paperback and ebook. https://www.tcpress.com/hope-and-joy-in-education-9780807765104	Routledge		Taylor & Francis Online	10.1080/15505170.2021.1976693						Total_Item_Requests	1	1	0
Host communities and last chance tourism	Routledge		Taylor & Francis Online	10.1080/14616688.2019.1708446						Unique_Item_Investigations	1	1	0
Host communities and last chance tourism	Routledge		Taylor & Francis Online	10.1080/14616688.2019.1708446						Unique_Item_Requests	1	1	0
Host communities and last chance tourism	Routledge		Taylor & Francis Online	10.1080/14616688.2019.1708446						Total_Item_Investigations	2	2	0
Host communities and last chance tourism	Routledge		Taylor & Francis Online	10.1080/14616688.2019.1708446						Total_Item_Requests	2	2	0
Host gazes from an Islamic island: challenging homogeneous resident perception orthodoxies	Routledge		Taylor & Francis Online	10.1080/14616688.2020.1733067						Unique_Item_Investigations	1	1	0
Host gazes from an Islamic island: challenging homogeneous resident perception orthodoxies	Routledge		Taylor & Francis Online	10.1080/14616688.2020.1733067						Unique_Item_Requests	1	1	0
Host gazes from an Islamic island: challenging homogeneous resident perception orthodoxies	Routledge		Taylor & Francis Online	10.1080/14616688.2020.1733067						Total_Item_Investigations	3	3	0
Host gazes from an Islamic island: challenging homogeneous resident perception orthodoxies	Routledge		Taylor & Francis Online	10.1080/14616688.2020.1733067						Total_Item_Requests	3	3	0
House Prices and Economic Growth in South Africa: Evidence From Provincial-Level Data	Routledge		Taylor & Francis Online	10.1080/10835547.2012.12090311						Unique_Item_Investigations	1	1	0
House Prices and Economic Growth in South Africa: Evidence From Provincial-Level Data	Routledge		Taylor & Francis Online	10.1080/10835547.2012.12090311						Unique_Item_Requests	1	1	0
House Prices and Economic Growth in South Africa: Evidence From Provincial-Level Data	Routledge		Taylor & Francis Online	10.1080/10835547.2012.12090311						Total_Item_Investigations	1	1	0
House Prices and Economic Growth in South Africa: Evidence From Provincial-Level Data	Routledge		Taylor & Francis Online	10.1080/10835547.2012.12090311						Total_Item_Requests	1	1	0
Housing price bubbles in Greater Sydney: evidence from a submarket analysis	Routledge		Taylor & Francis Online	10.1080/02673037.2020.1803802						Unique_Item_Investigations	1	1	0
Housing price bubbles in Greater Sydney: evidence from a submarket analysis	Routledge		Taylor & Francis Online	10.1080/02673037.2020.1803802						Unique_Item_Requests	1	1	0
Housing price bubbles in Greater Sydney: evidence from a submarket analysis	Routledge		Taylor & Francis Online	10.1080/02673037.2020.1803802						Total_Item_Investigations	1	1	0
Housing price bubbles in Greater Sydney: evidence from a submarket analysis	Routledge		Taylor & Francis Online	10.1080/02673037.2020.1803802						Total_Item_Requests	1	1	0
How Do I Go Back? Psychotherapy with International Students Who Face Stigma upon Their Return Home	Routledge		Taylor & Francis Online	10.1080/87568225.2019.1574216						Unique_Item_Investigations	1	1	0
How Do I Go Back? Psychotherapy with International Students Who Face Stigma upon Their Return Home	Routledge		Taylor & Francis Online	10.1080/87568225.2019.1574216						Unique_Item_Requests	1	1	0
How Do I Go Back? Psychotherapy with International Students Who Face Stigma upon Their Return Home	Routledge		Taylor & Francis Online	10.1080/87568225.2019.1574216						Total_Item_Investigations	1	1	0
How Do I Go Back? Psychotherapy with International Students Who Face Stigma upon Their Return Home	Routledge		Taylor & Francis Online	10.1080/87568225.2019.1574216						Total_Item_Requests	1	1	0
How Much Does WAIS-IV Perceptual Reasoning Decline Across the 20 to 90-Year Lifespan When Processing Speed is Controlled?	Routledge		Taylor & Francis Online	10.1080/23279095.2015.1107564						Unique_Item_Investigations	1	1	0
How Much Does WAIS-IV Perceptual Reasoning Decline Across the 20 to 90-Year Lifespan When Processing Speed is Controlled?	Routledge		Taylor & Francis Online	10.1080/23279095.2015.1107564						Unique_Item_Requests	1	1	0
How Much Does WAIS-IV Perceptual Reasoning Decline Across the 20 to 90-Year Lifespan When Processing Speed is Controlled?	Routledge		Taylor & Francis Online	10.1080/23279095.2015.1107564						Total_Item_Investigations	2	2	0
How Much Does WAIS-IV Perceptual Reasoning Decline Across the 20 to 90-Year Lifespan When Processing Speed is Controlled?	Routledge		Taylor & Francis Online	10.1080/23279095.2015.1107564						Total_Item_Requests	2	2	0
How to write a research proposal	Taylor & Francis		Taylor & Francis Online	10.1002/edn.52						Unique_Item_Investigations	1	1	0
How to write a research proposal	Taylor & Francis		Taylor & Francis Online	10.1002/edn.52						Total_Item_Investigations	1	1	0
Human trafficking: applying research, theory, and case studies	Routledge		Taylor & Francis Online	10.1080/23322705.2019.1658983						Unique_Item_Investigations	1	1	0
Human trafficking: applying research, theory, and case studies	Routledge		Taylor & Francis Online	10.1080/23322705.2019.1658983						Unique_Item_Requests	1	1	0
Human trafficking: applying research, theory, and case studies	Routledge		Taylor & Francis Online	10.1080/23322705.2019.1658983						Total_Item_Investigations	2	2	0
Human trafficking: applying research, theory, and case studies	Routledge		Taylor & Francis Online	10.1080/23322705.2019.1658983						Total_Item_Requests	2	2	0
Human, Do You Think This Painting is the Work of a Real Artist?	Taylor & Francis		Taylor & Francis Online	10.1080/10447318.2023.2232978						Unique_Item_Investigations	1	1	0
Human, Do You Think This Painting is the Work of a Real Artist?	Taylor & Francis		Taylor & Francis Online	10.1080/10447318.2023.2232978						Unique_Item_Requests	1	1	0
Human, Do You Think This Painting is the Work of a Real Artist?	Taylor & Francis		Taylor & Francis Online	10.1080/10447318.2023.2232978						Total_Item_Investigations	1	1	0
Human, Do You Think This Painting is the Work of a Real Artist?	Taylor & Francis		Taylor & Francis Online	10.1080/10447318.2023.2232978						Total_Item_Requests	1	1	0
Human-Cat Interactions in the Home Setting	Routledge		Taylor & Francis Online	10.2752/089279391787057062						Unique_Item_Investigations	1	1	0
Human-Cat Interactions in the Home Setting	Routledge		Taylor & Francis Online	10.2752/089279391787057062						Unique_Item_Requests	1	1	0
Human-Cat Interactions in the Home Setting	Routledge		Taylor & Francis Online	10.2752/089279391787057062						Total_Item_Investigations	4	4	0
Human-Cat Interactions in the Home Setting	Routledge		Taylor & Francis Online	10.2752/089279391787057062						Total_Item_Requests	1	1	0
Human-Directed Empathy and Attitudes Toward Animal Use: A Survey of Spanish Veterinary Students	Routledge		Taylor & Francis Online	10.1080/08927936.2019.1621518						Unique_Item_Investigations	1	1	0
Human-Directed Empathy and Attitudes Toward Animal Use: A Survey of Spanish Veterinary Students	Routledge		Taylor & Francis Online	10.1080/08927936.2019.1621518						Unique_Item_Requests	1	1	0
Human-Directed Empathy and Attitudes Toward Animal Use: A Survey of Spanish Veterinary Students	Routledge		Taylor & Francis Online	10.1080/08927936.2019.1621518						Total_Item_Investigations	2	2	0
Human-Directed Empathy and Attitudes Toward Animal Use: A Survey of Spanish Veterinary Students	Routledge		Taylor & Francis Online	10.1080/08927936.2019.1621518						Total_Item_Requests	1	1	0
Humanitarian engineering education fieldwork and the risk of doing more harm than good	Taylor & Francis		Taylor & Francis Online	10.1080/22054952.2019.1693123						Unique_Item_Investigations	1	1	0
Humanitarian engineering education fieldwork and the risk of doing more harm than good	Taylor & Francis		Taylor & Francis Online	10.1080/22054952.2019.1693123						Unique_Item_Requests	1	1	0
Humanitarian engineering education fieldwork and the risk of doing more harm than good	Taylor & Francis		Taylor & Francis Online	10.1080/22054952.2019.1693123						Total_Item_Investigations	3	3	0
Humanitarian engineering education fieldwork and the risk of doing more harm than good	Taylor & Francis		Taylor & Francis Online	10.1080/22054952.2019.1693123						Total_Item_Requests	3	3	0
Humanitarian engineering placements in our own communities	Taylor & Francis		Taylor & Francis Online	10.1080/03043790903536869						Unique_Item_Investigations	1	1	0
Humanitarian engineering placements in our own communities	Taylor & Francis		Taylor & Francis Online	10.1080/03043790903536869						Total_Item_Investigations	2	2	0
Humanitarian engineering placements in our own communities	Taylor & Francis		Taylor & Francis Online	10.1080/03043790903536869						No_License	1	1	0
Hyperlocal Journalism: The Decline of Local Newspapers and the Rise of Online Community News David Harte, Rachel Howells, and Andy Williams Abingdon, Routledge, 2019, 210 pp., £23.99 (pbk), ISBN: 781138674547 , by David Harte, Rachel Howells, and Andy Williams, Abingdon, Routledge, 2019, 210 pp., £23.99 (pbk), ISBN: 781138674547	Routledge		Taylor & Francis Online	10.1080/21670811.2019.1664310						Unique_Item_Investigations	1	1	0
Hyperlocal Journalism: The Decline of Local Newspapers and the Rise of Online Community News David Harte, Rachel Howells, and Andy Williams Abingdon, Routledge, 2019, 210 pp., £23.99 (pbk), ISBN: 781138674547 , by David Harte, Rachel Howells, and Andy Williams, Abingdon, Routledge, 2019, 210 pp., £23.99 (pbk), ISBN: 781138674547	Routledge		Taylor & Francis Online	10.1080/21670811.2019.1664310						Unique_Item_Requests	1	1	0
Hyperlocal Journalism: The Decline of Local Newspapers and the Rise of Online Community News David Harte, Rachel Howells, and Andy Williams Abingdon, Routledge, 2019, 210 pp., £23.99 (pbk), ISBN: 781138674547 , by David Harte, Rachel Howells, and Andy Williams, Abingdon, Routledge, 2019, 210 pp., £23.99 (pbk), ISBN: 781138674547	Routledge		Taylor & Francis Online	10.1080/21670811.2019.1664310						Total_Item_Investigations	1	1	0
Hyperlocal Journalism: The Decline of Local Newspapers and the Rise of Online Community News David Harte, Rachel Howells, and Andy Williams Abingdon, Routledge, 2019, 210 pp., £23.99 (pbk), ISBN: 781138674547 , by David Harte, Rachel Howells, and Andy Williams, Abingdon, Routledge, 2019, 210 pp., £23.99 (pbk), ISBN: 781138674547	Routledge		Taylor & Francis Online	10.1080/21670811.2019.1664310						Total_Item_Requests	1	1	0
I Matter: an interactive exploration of audience–performer connections	Routledge		Taylor & Francis Online	10.1080/14647893.2012.712103						Unique_Item_Investigations	1	1	0
I Matter: an interactive exploration of audience–performer connections	Routledge		Taylor & Francis Online	10.1080/14647893.2012.712103						Unique_Item_Requests	1	1	0
I Matter: an interactive exploration of audience–performer connections	Routledge		Taylor & Francis Online	10.1080/14647893.2012.712103						Total_Item_Investigations	3	3	0
I Matter: an interactive exploration of audience–performer connections	Routledge		Taylor & Francis Online	10.1080/14647893.2012.712103						Total_Item_Requests	3	3	0
Identities and intersectionalities: performance, power and the possibilities for multicultural education	Routledge		Taylor & Francis Online	10.1080/13569780500276020						Unique_Item_Investigations	1	1	0
Identities and intersectionalities: performance, power and the possibilities for multicultural education	Routledge		Taylor & Francis Online	10.1080/13569780500276020						Unique_Item_Requests	1	1	0
Identities and intersectionalities: performance, power and the possibilities for multicultural education	Routledge		Taylor & Francis Online	10.1080/13569780500276020						Total_Item_Investigations	4	4	0
Identities and intersectionalities: performance, power and the possibilities for multicultural education	Routledge		Taylor & Francis Online	10.1080/13569780500276020						Total_Item_Requests	4	4	0
Identity Politics and the Politics of Identities	Routledge		Taylor & Francis Online	10.1080/10702890304336						Unique_Item_Investigations	1	1	0
Identity Politics and the Politics of Identities	Routledge		Taylor & Francis Online	10.1080/10702890304336						Unique_Item_Requests	1	1	0
Identity Politics and the Politics of Identities	Routledge		Taylor & Francis Online	10.1080/10702890304336						Total_Item_Investigations	2	2	0
Identity Politics and the Politics of Identities	Routledge		Taylor & Francis Online	10.1080/10702890304336						Total_Item_Requests	1	1	0
If images could speak: A social semiotics analysis of gender representation in science textbook images	Routledge		Taylor & Francis Online	10.1080/00220272.2023.2228376						Unique_Item_Investigations	6	6	0
If images could speak: A social semiotics analysis of gender representation in science textbook images	Routledge		Taylor & Francis Online	10.1080/00220272.2023.2228376						Unique_Item_Requests	6	6	0
If images could speak: A social semiotics analysis of gender representation in science textbook images	Routledge		Taylor & Francis Online	10.1080/00220272.2023.2228376						Total_Item_Investigations	13	13	0
If images could speak: A social semiotics analysis of gender representation in science textbook images	Routledge		Taylor & Francis Online	10.1080/00220272.2023.2228376						Total_Item_Requests	13	13	0
Implementing a centralised procurement strategy for global supplier base management	Taylor & Francis		Taylor & Francis Online	10.1080/09537287.2023.2217489						Unique_Item_Investigations	1	1	0
Implementing a centralised procurement strategy for global supplier base management	Taylor & Francis		Taylor & Francis Online	10.1080/09537287.2023.2217489						Unique_Item_Requests	1	1	0
Implementing a centralised procurement strategy for global supplier base management	Taylor & Francis		Taylor & Francis Online	10.1080/09537287.2023.2217489						Total_Item_Investigations	1	1	0
Implementing a centralised procurement strategy for global supplier base management	Taylor & Francis		Taylor & Francis Online	10.1080/09537287.2023.2217489						Total_Item_Requests	1	1	0
Importing export zones: processes and impacts of replicating a Chinese model of urbanization in rural south India	Routledge		Taylor & Francis Online	10.1080/02723638.2021.2014669						Unique_Item_Investigations	1	1	0
Importing export zones: processes and impacts of replicating a Chinese model of urbanization in rural south India	Routledge		Taylor & Francis Online	10.1080/02723638.2021.2014669						Unique_Item_Requests	1	1	0
Importing export zones: processes and impacts of replicating a Chinese model of urbanization in rural south India	Routledge		Taylor & Francis Online	10.1080/02723638.2021.2014669						Total_Item_Investigations	1	1	0
Importing export zones: processes and impacts of replicating a Chinese model of urbanization in rural south India	Routledge		Taylor & Francis Online	10.1080/02723638.2021.2014669						Total_Item_Requests	1	1	0
Improvement of mechanical properties of elastic materials by chemical methods	Taylor & Francis		Taylor & Francis Online	10.1080/14686996.2020.1849931						Unique_Item_Investigations	1	1	0
Improvement of mechanical properties of elastic materials by chemical methods	Taylor & Francis		Taylor & Francis Online	10.1080/14686996.2020.1849931						Unique_Item_Requests	1	1	0
Improvement of mechanical properties of elastic materials by chemical methods	Taylor & Francis		Taylor & Francis Online	10.1080/14686996.2020.1849931						Total_Item_Investigations	1	1	0
Improvement of mechanical properties of elastic materials by chemical methods	Taylor & Francis		Taylor & Francis Online	10.1080/14686996.2020.1849931						Total_Item_Requests	1	1	0
Improving the Gender-Affirmation Process for Transgender and Gender-Nonconforming Individuals: Associations Among Time Since Transition Began, Body Satisfaction, and Sexual Distress	Taylor & Francis		Taylor & Francis Online	10.1080/00224499.2019.1617829						Unique_Item_Investigations	1	1	0
Improving the Gender-Affirmation Process for Transgender and Gender-Nonconforming Individuals: Associations Among Time Since Transition Began, Body Satisfaction, and Sexual Distress	Taylor & Francis		Taylor & Francis Online	10.1080/00224499.2019.1617829						Unique_Item_Requests	1	1	0
Improving the Gender-Affirmation Process for Transgender and Gender-Nonconforming Individuals: Associations Among Time Since Transition Began, Body Satisfaction, and Sexual Distress	Taylor & Francis		Taylor & Francis Online	10.1080/00224499.2019.1617829						Total_Item_Investigations	1	1	0
Improving the Gender-Affirmation Process for Transgender and Gender-Nonconforming Individuals: Associations Among Time Since Transition Began, Body Satisfaction, and Sexual Distress	Taylor & Francis		Taylor & Francis Online	10.1080/00224499.2019.1617829						Total_Item_Requests	1	1	0
In fifty years, who will be here? Reflections on globalisation, migration and spiritual identity	Routledge		Taylor & Francis Online	10.1080/13644360701834809						Unique_Item_Investigations	2	2	0
In fifty years, who will be here? Reflections on globalisation, migration and spiritual identity	Routledge		Taylor & Francis Online	10.1080/13644360701834809						Unique_Item_Requests	2	2	0
In fifty years, who will be here? Reflections on globalisation, migration and spiritual identity	Routledge		Taylor & Francis Online	10.1080/13644360701834809						Total_Item_Investigations	2	2	0
In fifty years, who will be here? Reflections on globalisation, migration and spiritual identity	Routledge		Taylor & Francis Online	10.1080/13644360701834809						Total_Item_Requests	2	2	0
IN SEARCH OF MEANING: A REMINISCENCE PROGRAM FOR OLDER PERSONS	Routledge		Taylor & Francis Online	10.1080/03601270490498016						Unique_Item_Investigations	1	1	0
IN SEARCH OF MEANING: A REMINISCENCE PROGRAM FOR OLDER PERSONS	Routledge		Taylor & Francis Online	10.1080/03601270490498016						Unique_Item_Requests	1	1	0
IN SEARCH OF MEANING: A REMINISCENCE PROGRAM FOR OLDER PERSONS	Routledge		Taylor & Francis Online	10.1080/03601270490498016						Total_Item_Investigations	2	2	0
IN SEARCH OF MEANING: A REMINISCENCE PROGRAM FOR OLDER PERSONS	Routledge		Taylor & Francis Online	10.1080/03601270490498016						Total_Item_Requests	2	2	0
In vivo effects of high dietary copper levels on hepatocellular mitochondrial respiration and electron transport chain enzymes in broilers	Taylor & Francis		Taylor & Francis Online	10.1080/00071668.2015.1127895						Unique_Item_Investigations	1	1	0
In vivo effects of high dietary copper levels on hepatocellular mitochondrial respiration and electron transport chain enzymes in broilers	Taylor & Francis		Taylor & Francis Online	10.1080/00071668.2015.1127895						Total_Item_Investigations	1	1	0
Incivility Online: Affective and Behavioral Reactions to Uncivil Political Posts in a Web-based Experiment	Routledge		Taylor & Francis Online	10.1080/19331681.2014.997416						Unique_Item_Investigations	1	1	0
Incivility Online: Affective and Behavioral Reactions to Uncivil Political Posts in a Web-based Experiment	Routledge		Taylor & Francis Online	10.1080/19331681.2014.997416						Unique_Item_Requests	1	1	0
Incivility Online: Affective and Behavioral Reactions to Uncivil Political Posts in a Web-based Experiment	Routledge		Taylor & Francis Online	10.1080/19331681.2014.997416						Total_Item_Investigations	1	1	0
