Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	tandf:1453391
Metric_Types	
Report_Filters	
Report_Attributes	Include_Parent_Details=True; Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T06:03:49Z
Created_By	Taylor & Francis

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Minority Stress and Psychological Outcomes in Sexual Minorities: The Role of Barriers to Accessing Services	Routledge		Taylor & Francis Online	Anthony Lyons, W. Kim Halford, Timothy J. Cronin, Christopher A. Pepping; 	2020-08-20	VoR	10.1080/00918369.2020.1804264						Journal of Homosexuality				Journal	10.1080/wjhm20	tandf:wjhm20		0091-8369	1540-3602												Article	2020	Controlled	Regular	Unique_Item_Investigations	2	2	0
Minority Stress and Psychological Outcomes in Sexual Minorities: The Role of Barriers to Accessing Services	Routledge		Taylor & Francis Online	Anthony Lyons, W. Kim Halford, Timothy J. Cronin, Christopher A. Pepping; 	2020-08-20	VoR	10.1080/00918369.2020.1804264						Journal of Homosexuality				Journal	10.1080/wjhm20	tandf:wjhm20		0091-8369	1540-3602												Article	2020	Controlled	Regular	Unique_Item_Requests	2	2	0
Minority Stress and Psychological Outcomes in Sexual Minorities: The Role of Barriers to Accessing Services	Routledge		Taylor & Francis Online	Anthony Lyons, W. Kim Halford, Timothy J. Cronin, Christopher A. Pepping; 	2020-08-20	VoR	10.1080/00918369.2020.1804264						Journal of Homosexuality				Journal	10.1080/wjhm20	tandf:wjhm20		0091-8369	1540-3602												Article	2020	Controlled	Regular	Total_Item_Investigations	2	2	0
Minority Stress and Psychological Outcomes in Sexual Minorities: The Role of Barriers to Accessing Services	Routledge		Taylor & Francis Online	Anthony Lyons, W. Kim Halford, Timothy J. Cronin, Christopher A. Pepping; 	2020-08-20	VoR	10.1080/00918369.2020.1804264						Journal of Homosexuality				Journal	10.1080/wjhm20	tandf:wjhm20		0091-8369	1540-3602												Article	2020	Controlled	Regular	Total_Item_Requests	2	2	0
Mobility and medical service dogs: a qualitative analysis of expectations and experiences	Taylor & Francis		Taylor & Francis Online	Jessica Bibbo, Savannah Verdon, Kerri E. Rodriguez, Marguerite E. O’Haire; 	2019-03-25	VoR	10.1080/17483107.2019.1587015						Disability and Rehabilitation: Assistive Technology				Journal	10.1080/iidt20	tandf:iidt20		1748-3107	1748-3115												Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
Mobility and medical service dogs: a qualitative analysis of expectations and experiences	Taylor & Francis		Taylor & Francis Online	Jessica Bibbo, Savannah Verdon, Kerri E. Rodriguez, Marguerite E. O’Haire; 	2019-03-25	VoR	10.1080/17483107.2019.1587015						Disability and Rehabilitation: Assistive Technology				Journal	10.1080/iidt20	tandf:iidt20		1748-3107	1748-3115												Article	2019	Controlled	Regular	Total_Item_Investigations	1	1	0
Mobility and medical service dogs: a qualitative analysis of expectations and experiences	Taylor & Francis		Taylor & Francis Online	Jessica Bibbo, Savannah Verdon, Kerri E. Rodriguez, Marguerite E. O’Haire; 	2019-03-25	VoR	10.1080/17483107.2019.1587015						Disability and Rehabilitation: Assistive Technology				Journal	10.1080/iidt20	tandf:iidt20		1748-3107	1748-3115												Article	2019	Controlled	Regular	No_License	1	1	0
Modeling of infant safe sleep practice in a newborn nursery: a quality improvement initiative	Taylor & Francis		Taylor & Francis Online	Maheswari Ekambaram, Lauren Isbell, Eunice Hsu, Danielle Arnold; 	2022-11-11	VoR	10.1080/08998280.2022.2139976						Baylor University Medical Center Proceedings				Journal	10.1080/ubmc20	tandf:ubmc20		0899-8280	1525-3252												Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
Modeling of infant safe sleep practice in a newborn nursery: a quality improvement initiative	Taylor & Francis		Taylor & Francis Online	Maheswari Ekambaram, Lauren Isbell, Eunice Hsu, Danielle Arnold; 	2022-11-11	VoR	10.1080/08998280.2022.2139976						Baylor University Medical Center Proceedings				Journal	10.1080/ubmc20	tandf:ubmc20		0899-8280	1525-3252												Article	2022	Controlled	Regular	Unique_Item_Requests	1	1	0
Modeling of infant safe sleep practice in a newborn nursery: a quality improvement initiative	Taylor & Francis		Taylor & Francis Online	Maheswari Ekambaram, Lauren Isbell, Eunice Hsu, Danielle Arnold; 	2022-11-11	VoR	10.1080/08998280.2022.2139976						Baylor University Medical Center Proceedings				Journal	10.1080/ubmc20	tandf:ubmc20		0899-8280	1525-3252												Article	2022	Controlled	Regular	Total_Item_Investigations	1	1	0
Modeling of infant safe sleep practice in a newborn nursery: a quality improvement initiative	Taylor & Francis		Taylor & Francis Online	Maheswari Ekambaram, Lauren Isbell, Eunice Hsu, Danielle Arnold; 	2022-11-11	VoR	10.1080/08998280.2022.2139976						Baylor University Medical Center Proceedings				Journal	10.1080/ubmc20	tandf:ubmc20		0899-8280	1525-3252												Article	2022	Controlled	Regular	Total_Item_Requests	1	1	0
MODELLING PULVERISED COAL COMBUSTION USING A DETAILED COAL COMBUSTION MODEL	Taylor & Francis		Taylor & Francis Online	A. WILLIAMS, L. M. FLETCHER, L. MA, M. POURKASHANIAN, R. I. BACKREEDY; 	2007-01-25	VoR	10.1080/00102200500248532						Combustion Science and Technology				Journal	10.1080/gcst20	tandf:gcst20		0010-2202	1563-521X												Article	2006	Controlled	Regular	Unique_Item_Investigations	1	1	0
MODELLING PULVERISED COAL COMBUSTION USING A DETAILED COAL COMBUSTION MODEL	Taylor & Francis		Taylor & Francis Online	A. WILLIAMS, L. M. FLETCHER, L. MA, M. POURKASHANIAN, R. I. BACKREEDY; 	2007-01-25	VoR	10.1080/00102200500248532						Combustion Science and Technology				Journal	10.1080/gcst20	tandf:gcst20		0010-2202	1563-521X												Article	2006	Controlled	Regular	Total_Item_Investigations	1	1	0
Monitoring of Wind Turbine Gearbox Condition through Oil and Wear Debris Analysis: A Full-Scale Testing Perspective	Taylor & Francis		Taylor & Francis Online	Shuangwen Sheng; 	2016-02-22	VoR	10.1080/10402004.2015.1055621						Tribology Transactions				Journal	10.1080/utrb20	tandf:utrb20		1040-2004	1547-397X												Article	2016	Controlled	Regular	Unique_Item_Investigations	1	1	0
Monitoring of Wind Turbine Gearbox Condition through Oil and Wear Debris Analysis: A Full-Scale Testing Perspective	Taylor & Francis		Taylor & Francis Online	Shuangwen Sheng; 	2016-02-22	VoR	10.1080/10402004.2015.1055621						Tribology Transactions				Journal	10.1080/utrb20	tandf:utrb20		1040-2004	1547-397X												Article	2016	Controlled	Regular	Unique_Item_Requests	1	1	0
Monitoring of Wind Turbine Gearbox Condition through Oil and Wear Debris Analysis: A Full-Scale Testing Perspective	Taylor & Francis		Taylor & Francis Online	Shuangwen Sheng; 	2016-02-22	VoR	10.1080/10402004.2015.1055621						Tribology Transactions				Journal	10.1080/utrb20	tandf:utrb20		1040-2004	1547-397X												Article	2016	Controlled	Regular	Total_Item_Investigations	8	8	0
Monitoring of Wind Turbine Gearbox Condition through Oil and Wear Debris Analysis: A Full-Scale Testing Perspective	Taylor & Francis		Taylor & Francis Online	Shuangwen Sheng; 	2016-02-22	VoR	10.1080/10402004.2015.1055621						Tribology Transactions				Journal	10.1080/utrb20	tandf:utrb20		1040-2004	1547-397X												Article	2016	Controlled	Regular	Total_Item_Requests	8	8	0
Moral Scrutiny, Marriage Inequality: Cohabitation in Bangkok, Thailand	Routledge		Taylor & Francis Online	Pilapa Esara; 	2012-05-24	VoR	10.1080/14442213.2012.680486						The Asia Pacific Journal of Anthropology				Journal	10.1080/rtap20	tandf:rtap20		1444-2213	1740-9314												Article	2012	Controlled	Regular	Unique_Item_Investigations	1	1	0
Moral Scrutiny, Marriage Inequality: Cohabitation in Bangkok, Thailand	Routledge		Taylor & Francis Online	Pilapa Esara; 	2012-05-24	VoR	10.1080/14442213.2012.680486						The Asia Pacific Journal of Anthropology				Journal	10.1080/rtap20	tandf:rtap20		1444-2213	1740-9314												Article	2012	Controlled	Regular	Unique_Item_Requests	1	1	0
Moral Scrutiny, Marriage Inequality: Cohabitation in Bangkok, Thailand	Routledge		Taylor & Francis Online	Pilapa Esara; 	2012-05-24	VoR	10.1080/14442213.2012.680486						The Asia Pacific Journal of Anthropology				Journal	10.1080/rtap20	tandf:rtap20		1444-2213	1740-9314												Article	2012	Controlled	Regular	Total_Item_Investigations	2	2	0
Moral Scrutiny, Marriage Inequality: Cohabitation in Bangkok, Thailand	Routledge		Taylor & Francis Online	Pilapa Esara; 	2012-05-24	VoR	10.1080/14442213.2012.680486						The Asia Pacific Journal of Anthropology				Journal	10.1080/rtap20	tandf:rtap20		1444-2213	1740-9314												Article	2012	Controlled	Regular	Total_Item_Requests	2	2	0
More Than a Metaphor: The Contribution of Exclusionary Discipline to a School-to-Prison Pipeline	Routledge		Taylor & Francis Online	Mariella I. Arredondo, Russell J. Skiba, Natasha T. Williams; 	2014-11-14	VoR	10.1080/10665684.2014.958965						Equity & Excellence in Education				Journal	10.1080/ueee20	tandf:ueee20		1066-5684	1547-3457												Article	2014	Controlled	Regular	Unique_Item_Investigations	2	2	0
More Than a Metaphor: The Contribution of Exclusionary Discipline to a School-to-Prison Pipeline	Routledge		Taylor & Francis Online	Mariella I. Arredondo, Russell J. Skiba, Natasha T. Williams; 	2014-11-14	VoR	10.1080/10665684.2014.958965						Equity & Excellence in Education				Journal	10.1080/ueee20	tandf:ueee20		1066-5684	1547-3457												Article	2014	Controlled	Regular	Unique_Item_Requests	2	2	0
More Than a Metaphor: The Contribution of Exclusionary Discipline to a School-to-Prison Pipeline	Routledge		Taylor & Francis Online	Mariella I. Arredondo, Russell J. Skiba, Natasha T. Williams; 	2014-11-14	VoR	10.1080/10665684.2014.958965						Equity & Excellence in Education				Journal	10.1080/ueee20	tandf:ueee20		1066-5684	1547-3457												Article	2014	Controlled	Regular	Total_Item_Investigations	2	2	0
More Than a Metaphor: The Contribution of Exclusionary Discipline to a School-to-Prison Pipeline	Routledge		Taylor & Francis Online	Mariella I. Arredondo, Russell J. Skiba, Natasha T. Williams; 	2014-11-14	VoR	10.1080/10665684.2014.958965						Equity & Excellence in Education				Journal	10.1080/ueee20	tandf:ueee20		1066-5684	1547-3457												Article	2014	Controlled	Regular	Total_Item_Requests	2	2	0
Motivation of Parent Involvement in Secondary-Level Schooling	Routledge		Taylor & Francis Online	Rollande Deslandes, Richard Bertrand; 	2010-08-07	VoR	10.3200/JOER.98.3.164-175						The Journal of Educational Research				Journal	10.1080/vjer20	tandf:vjer20		0022-0671	1940-0675												Article	2005	Controlled	Regular	Unique_Item_Investigations	1	1	0
Motivation of Parent Involvement in Secondary-Level Schooling	Routledge		Taylor & Francis Online	Rollande Deslandes, Richard Bertrand; 	2010-08-07	VoR	10.3200/JOER.98.3.164-175						The Journal of Educational Research				Journal	10.1080/vjer20	tandf:vjer20		0022-0671	1940-0675												Article	2005	Controlled	Regular	Unique_Item_Requests	1	1	0
Motivation of Parent Involvement in Secondary-Level Schooling	Routledge		Taylor & Francis Online	Rollande Deslandes, Richard Bertrand; 	2010-08-07	VoR	10.3200/JOER.98.3.164-175						The Journal of Educational Research				Journal	10.1080/vjer20	tandf:vjer20		0022-0671	1940-0675												Article	2005	Controlled	Regular	Total_Item_Investigations	2	2	0
Motivation of Parent Involvement in Secondary-Level Schooling	Routledge		Taylor & Francis Online	Rollande Deslandes, Richard Bertrand; 	2010-08-07	VoR	10.3200/JOER.98.3.164-175						The Journal of Educational Research				Journal	10.1080/vjer20	tandf:vjer20		0022-0671	1940-0675												Article	2005	Controlled	Regular	Total_Item_Requests	1	1	0
Motivation, self-construal, and gender in project-based learning	Routledge		Taylor & Francis Online	Mitsuko Tanaka; 	2022-02-22	VoR	10.1080/17501229.2022.2043870						Innovation in Language Learning and Teaching				Journal	10.1080/rill20	tandf:rill20		1750-1229	1750-1237												Article	2022	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Motivation, self-construal, and gender in project-based learning	Routledge		Taylor & Francis Online	Mitsuko Tanaka; 	2022-02-22	VoR	10.1080/17501229.2022.2043870						Innovation in Language Learning and Teaching				Journal	10.1080/rill20	tandf:rill20		1750-1229	1750-1237												Article	2022	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Motivation, self-construal, and gender in project-based learning	Routledge		Taylor & Francis Online	Mitsuko Tanaka; 	2022-02-22	VoR	10.1080/17501229.2022.2043870						Innovation in Language Learning and Teaching				Journal	10.1080/rill20	tandf:rill20		1750-1229	1750-1237												Article	2022	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Motivation, self-construal, and gender in project-based learning	Routledge		Taylor & Francis Online	Mitsuko Tanaka; 	2022-02-22	VoR	10.1080/17501229.2022.2043870						Innovation in Language Learning and Teaching				Journal	10.1080/rill20	tandf:rill20		1750-1229	1750-1237												Article	2022	OA_Gold	Regular	Total_Item_Requests	1	1	0
Mountains and Handrails: Risk, Meaning, and Responsibility in Three National Parks	Routledge		Taylor & Francis Online	Laura N. Rickard; 	2014-01-24	VoR	10.1080/17524032.2013.850109						Environmental Communication				Journal	10.1080/renc20	tandf:renc20		1752-4032	1752-4040												Article	2014	Controlled	Regular	Unique_Item_Investigations	1	1	0
Mountains and Handrails: Risk, Meaning, and Responsibility in Three National Parks	Routledge		Taylor & Francis Online	Laura N. Rickard; 	2014-01-24	VoR	10.1080/17524032.2013.850109						Environmental Communication				Journal	10.1080/renc20	tandf:renc20		1752-4032	1752-4040												Article	2014	Controlled	Regular	Unique_Item_Requests	1	1	0
Mountains and Handrails: Risk, Meaning, and Responsibility in Three National Parks	Routledge		Taylor & Francis Online	Laura N. Rickard; 	2014-01-24	VoR	10.1080/17524032.2013.850109						Environmental Communication				Journal	10.1080/renc20	tandf:renc20		1752-4032	1752-4040												Article	2014	Controlled	Regular	Total_Item_Investigations	1	1	0
Mountains and Handrails: Risk, Meaning, and Responsibility in Three National Parks	Routledge		Taylor & Francis Online	Laura N. Rickard; 	2014-01-24	VoR	10.1080/17524032.2013.850109						Environmental Communication				Journal	10.1080/renc20	tandf:renc20		1752-4032	1752-4040												Article	2014	Controlled	Regular	Total_Item_Requests	1	1	0
Moving Forward While Looking Back: Alnôbakskwak (Abenaki Women) Designing and Creating Modern Regalia for Generations of Native American Descendants	Routledge		Taylor & Francis Online	Vera Longtoe Sheehan; 	2022-02-24	VoR	10.1080/20511787.2021.2012335						Journal of Textile Design Research and Practice				Journal	10.1080/rftd20	tandf:rftd20		2051-1787	2051-1795												Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Moving Forward While Looking Back: Alnôbakskwak (Abenaki Women) Designing and Creating Modern Regalia for Generations of Native American Descendants	Routledge		Taylor & Francis Online	Vera Longtoe Sheehan; 	2022-02-24	VoR	10.1080/20511787.2021.2012335						Journal of Textile Design Research and Practice				Journal	10.1080/rftd20	tandf:rftd20		2051-1787	2051-1795												Article	2021	Controlled	Regular	Unique_Item_Requests	1	1	0
Moving Forward While Looking Back: Alnôbakskwak (Abenaki Women) Designing and Creating Modern Regalia for Generations of Native American Descendants	Routledge		Taylor & Francis Online	Vera Longtoe Sheehan; 	2022-02-24	VoR	10.1080/20511787.2021.2012335						Journal of Textile Design Research and Practice				Journal	10.1080/rftd20	tandf:rftd20		2051-1787	2051-1795												Article	2021	Controlled	Regular	Total_Item_Investigations	1	1	0
Moving Forward While Looking Back: Alnôbakskwak (Abenaki Women) Designing and Creating Modern Regalia for Generations of Native American Descendants	Routledge		Taylor & Francis Online	Vera Longtoe Sheehan; 	2022-02-24	VoR	10.1080/20511787.2021.2012335						Journal of Textile Design Research and Practice				Journal	10.1080/rftd20	tandf:rftd20		2051-1787	2051-1795												Article	2021	Controlled	Regular	Total_Item_Requests	1	1	0
Moving to a World Beyond “p?<?0.05”	Taylor & Francis		Taylor & Francis Online	Nicole A. Lazar, Ronald L. Wasserstein, Allen L. Schirm; 	2019-03-20	VoR	10.1080/00031305.2019.1583913						The American Statistician				Journal	10.1080/utas20	tandf:utas20		0003-1305	1537-2731												Article	2019	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Moving to a World Beyond “p?<?0.05”	Taylor & Francis		Taylor & Francis Online	Nicole A. Lazar, Ronald L. Wasserstein, Allen L. Schirm; 	2019-03-20	VoR	10.1080/00031305.2019.1583913						The American Statistician				Journal	10.1080/utas20	tandf:utas20		0003-1305	1537-2731												Article	2019	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Moving to a World Beyond “p?<?0.05”	Taylor & Francis		Taylor & Francis Online	Nicole A. Lazar, Ronald L. Wasserstein, Allen L. Schirm; 	2019-03-20	VoR	10.1080/00031305.2019.1583913						The American Statistician				Journal	10.1080/utas20	tandf:utas20		0003-1305	1537-2731												Article	2019	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Moving to a World Beyond “p?<?0.05”	Taylor & Francis		Taylor & Francis Online	Nicole A. Lazar, Ronald L. Wasserstein, Allen L. Schirm; 	2019-03-20	VoR	10.1080/00031305.2019.1583913						The American Statistician				Journal	10.1080/utas20	tandf:utas20		0003-1305	1537-2731												Article	2019	OA_Gold	Regular	Total_Item_Requests	1	1	0
Multi-product Firms and Export Skewness: Does Firm Size Matter?	Routledge		Taylor & Francis Online	Chahir Zaki, Aya Elewa; 	2021-08-18	VoR	10.1080/08853908.2021.1963889						The International Trade Journal				Journal	10.1080/uitj20	tandf:uitj20		0885-3908	1521-0545												Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Multi-product Firms and Export Skewness: Does Firm Size Matter?	Routledge		Taylor & Francis Online	Chahir Zaki, Aya Elewa; 	2021-08-18	VoR	10.1080/08853908.2021.1963889						The International Trade Journal				Journal	10.1080/uitj20	tandf:uitj20		0885-3908	1521-0545												Article	2021	Controlled	Regular	Unique_Item_Requests	1	1	0
Multi-product Firms and Export Skewness: Does Firm Size Matter?	Routledge		Taylor & Francis Online	Chahir Zaki, Aya Elewa; 	2021-08-18	VoR	10.1080/08853908.2021.1963889						The International Trade Journal				Journal	10.1080/uitj20	tandf:uitj20		0885-3908	1521-0545												Article	2021	Controlled	Regular	Total_Item_Investigations	2	2	0
Multi-product Firms and Export Skewness: Does Firm Size Matter?	Routledge		Taylor & Francis Online	Chahir Zaki, Aya Elewa; 	2021-08-18	VoR	10.1080/08853908.2021.1963889						The International Trade Journal				Journal	10.1080/uitj20	tandf:uitj20		0885-3908	1521-0545												Article	2021	Controlled	Regular	Total_Item_Requests	2	2	0
Multiliteracies in Practice: Integrating Multimodal Production Across the Curriculum	Routledge		Taylor & Francis Online	Patricia Thibaut, Jen Scott Curwood, Jen Scott Curwood; 	2018-01-22	VoR	10.1080/00405841.2017.1392202						Theory Into Practice				Journal	10.1080/htip20	tandf:htip20		0040-5841	1543-0421												Article	2018	Controlled	Regular	Unique_Item_Investigations	1	1	0
Multiliteracies in Practice: Integrating Multimodal Production Across the Curriculum	Routledge		Taylor & Francis Online	Patricia Thibaut, Jen Scott Curwood, Jen Scott Curwood; 	2018-01-22	VoR	10.1080/00405841.2017.1392202						Theory Into Practice				Journal	10.1080/htip20	tandf:htip20		0040-5841	1543-0421												Article	2018	Controlled	Regular	Unique_Item_Requests	1	1	0
Multiliteracies in Practice: Integrating Multimodal Production Across the Curriculum	Routledge		Taylor & Francis Online	Patricia Thibaut, Jen Scott Curwood, Jen Scott Curwood; 	2018-01-22	VoR	10.1080/00405841.2017.1392202						Theory Into Practice				Journal	10.1080/htip20	tandf:htip20		0040-5841	1543-0421												Article	2018	Controlled	Regular	Total_Item_Investigations	2	2	0
Multiliteracies in Practice: Integrating Multimodal Production Across the Curriculum	Routledge		Taylor & Francis Online	Patricia Thibaut, Jen Scott Curwood, Jen Scott Curwood; 	2018-01-22	VoR	10.1080/00405841.2017.1392202						Theory Into Practice				Journal	10.1080/htip20	tandf:htip20		0040-5841	1543-0421												Article	2018	Controlled	Regular	Total_Item_Requests	2	2	0
Multiple minorities as multiply marginalized: Applying the minority stress theory to LGBTQ people of color	Routledge		Taylor & Francis Online	Kali Cyrus; 	2017-06-08	VoR	10.1080/19359705.2017.1320739						Journal of Gay & Lesbian Mental Health				Journal	10.1080/wglm20	tandf:wglm20		1935-9705	1935-9713												Article	2017	Controlled	Regular	Unique_Item_Investigations	1	1	0
Multiple minorities as multiply marginalized: Applying the minority stress theory to LGBTQ people of color	Routledge		Taylor & Francis Online	Kali Cyrus; 	2017-06-08	VoR	10.1080/19359705.2017.1320739						Journal of Gay & Lesbian Mental Health				Journal	10.1080/wglm20	tandf:wglm20		1935-9705	1935-9713												Article	2017	Controlled	Regular	Unique_Item_Requests	1	1	0
Multiple minorities as multiply marginalized: Applying the minority stress theory to LGBTQ people of color	Routledge		Taylor & Francis Online	Kali Cyrus; 	2017-06-08	VoR	10.1080/19359705.2017.1320739						Journal of Gay & Lesbian Mental Health				Journal	10.1080/wglm20	tandf:wglm20		1935-9705	1935-9713												Article	2017	Controlled	Regular	Total_Item_Investigations	1	1	0
Multiple minorities as multiply marginalized: Applying the minority stress theory to LGBTQ people of color	Routledge		Taylor & Francis Online	Kali Cyrus; 	2017-06-08	VoR	10.1080/19359705.2017.1320739						Journal of Gay & Lesbian Mental Health				Journal	10.1080/wglm20	tandf:wglm20		1935-9705	1935-9713												Article	2017	Controlled	Regular	Total_Item_Requests	1	1	0
Musing on Cultural Humility (Miser sur l'humilité culturelle)	Routledge		Taylor & Francis Online	Michelle Winkel; 	2018-05-25	VoR	10.1080/08322473.2018.1458541						Canadian Art Therapy Association Journal				Journal	10.1080/ucat20	tandf:ucat20		0832-2473	2377-360X												Article	2018	Controlled	Regular	Unique_Item_Investigations	1	1	0
Musing on Cultural Humility (Miser sur l'humilité culturelle)	Routledge		Taylor & Francis Online	Michelle Winkel; 	2018-05-25	VoR	10.1080/08322473.2018.1458541						Canadian Art Therapy Association Journal				Journal	10.1080/ucat20	tandf:ucat20		0832-2473	2377-360X												Article	2018	Controlled	Regular	Unique_Item_Requests	1	1	0
Musing on Cultural Humility (Miser sur l'humilité culturelle)	Routledge		Taylor & Francis Online	Michelle Winkel; 	2018-05-25	VoR	10.1080/08322473.2018.1458541						Canadian Art Therapy Association Journal				Journal	10.1080/ucat20	tandf:ucat20		0832-2473	2377-360X												Article	2018	Controlled	Regular	Total_Item_Investigations	4	4	0
Musing on Cultural Humility (Miser sur l'humilité culturelle)	Routledge		Taylor & Francis Online	Michelle Winkel; 	2018-05-25	VoR	10.1080/08322473.2018.1458541						Canadian Art Therapy Association Journal				Journal	10.1080/ucat20	tandf:ucat20		0832-2473	2377-360X												Article	2018	Controlled	Regular	Total_Item_Requests	4	4	0
My Story: The Use of Narrative Therapy in Individual and Group Counseling	Routledge		Taylor & Francis Online	Lacey Ricks, Elizabeth Hancock, Sarah Kitchens, Tonia Goodrich; 	2014-03-19	VoR	10.1080/15401383.2013.870947						Journal of Creativity in Mental Health				Journal	10.1080/wcmh20	tandf:wcmh20		1540-1383	1540-1391												Article	2014	Controlled	Regular	Unique_Item_Investigations	1	1	0
My Story: The Use of Narrative Therapy in Individual and Group Counseling	Routledge		Taylor & Francis Online	Lacey Ricks, Elizabeth Hancock, Sarah Kitchens, Tonia Goodrich; 	2014-03-19	VoR	10.1080/15401383.2013.870947						Journal of Creativity in Mental Health				Journal	10.1080/wcmh20	tandf:wcmh20		1540-1383	1540-1391												Article	2014	Controlled	Regular	Unique_Item_Requests	1	1	0
My Story: The Use of Narrative Therapy in Individual and Group Counseling	Routledge		Taylor & Francis Online	Lacey Ricks, Elizabeth Hancock, Sarah Kitchens, Tonia Goodrich; 	2014-03-19	VoR	10.1080/15401383.2013.870947						Journal of Creativity in Mental Health				Journal	10.1080/wcmh20	tandf:wcmh20		1540-1383	1540-1391												Article	2014	Controlled	Regular	Total_Item_Investigations	2	2	0
My Story: The Use of Narrative Therapy in Individual and Group Counseling	Routledge		Taylor & Francis Online	Lacey Ricks, Elizabeth Hancock, Sarah Kitchens, Tonia Goodrich; 	2014-03-19	VoR	10.1080/15401383.2013.870947						Journal of Creativity in Mental Health				Journal	10.1080/wcmh20	tandf:wcmh20		1540-1383	1540-1391												Article	2014	Controlled	Regular	Total_Item_Requests	2	2	0
Narrative configuration in qualitative analysis	Routledge		Taylor & Francis Online	Donald E. Polkinghorne; 	2006-07-09	VoR	10.1080/0951839950080103						International Journal of Qualitative Studies in Education				Journal	10.1080/tqse20	tandf:tqse20		0951-8398	1366-5898												Article	1995	Controlled	Regular	Unique_Item_Investigations	2	2	0
Narrative configuration in qualitative analysis	Routledge		Taylor & Francis Online	Donald E. Polkinghorne; 	2006-07-09	VoR	10.1080/0951839950080103						International Journal of Qualitative Studies in Education				Journal	10.1080/tqse20	tandf:tqse20		0951-8398	1366-5898												Article	1995	Controlled	Regular	Total_Item_Investigations	3	3	0
Narrative configuration in qualitative analysis	Routledge		Taylor & Francis Online	Donald E. Polkinghorne; 	2006-07-09	VoR	10.1080/0951839950080103						International Journal of Qualitative Studies in Education				Journal	10.1080/tqse20	tandf:tqse20		0951-8398	1366-5898												Article	1995	Controlled	Regular	No_License	1	1	0
Narrative Therapy with Older Clients The Use of a “Meaning-Making” Approach	Routledge		Taylor & Francis Online	Nancy P. Kropf, Cindy Tandy; 	2008-10-11	VoR	10.1300/J018v18n04_02						Clinical Gerontologist				Journal	10.1080/wcli20	tandf:wcli20		0731-7115	1545-2301												Article	1998	Controlled	Regular	Unique_Item_Investigations	1	1	0
Narrative Therapy with Older Clients The Use of a “Meaning-Making” Approach	Routledge		Taylor & Francis Online	Nancy P. Kropf, Cindy Tandy; 	2008-10-11	VoR	10.1300/J018v18n04_02						Clinical Gerontologist				Journal	10.1080/wcli20	tandf:wcli20		0731-7115	1545-2301												Article	1998	Controlled	Regular	Unique_Item_Requests	1	1	0
Narrative Therapy with Older Clients The Use of a “Meaning-Making” Approach	Routledge		Taylor & Francis Online	Nancy P. Kropf, Cindy Tandy; 	2008-10-11	VoR	10.1300/J018v18n04_02						Clinical Gerontologist				Journal	10.1080/wcli20	tandf:wcli20		0731-7115	1545-2301												Article	1998	Controlled	Regular	Total_Item_Investigations	2	2	0
Narrative Therapy with Older Clients The Use of a “Meaning-Making” Approach	Routledge		Taylor & Francis Online	Nancy P. Kropf, Cindy Tandy; 	2008-10-11	VoR	10.1300/J018v18n04_02						Clinical Gerontologist				Journal	10.1080/wcli20	tandf:wcli20		0731-7115	1545-2301												Article	1998	Controlled	Regular	Total_Item_Requests	1	1	0
Narratives of holistic mental health recovery in New Zealand Defence Force personnel	Routledge		Taylor & Francis Online	Carsten James Grimm, Stephen Kearney, Ian de Terte, Darrin Hodgetts; 	2023-08-29	VoR	10.1080/08995605.2023.2250708						Military Psychology				Journal	10.1080/hmlp20	tandf:hmlp20		0899-5605	1532-7876												Article	9999	Controlled	Regular	Unique_Item_Investigations	1	1	0
