Report_Name	Journal Requests (Excluding OA_Gold)
Report_ID	TR_J1
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	tandf:1453391
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Access_Type=Controlled; Access_Method=Regular; Data_Type=Journal
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T06:04:37Z
Created_By	Taylor & Francis

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
International Journal of Inclusive Education	Routledge		Taylor & Francis Online	10.1080/tied20	tandf:tied20	1360-3116	1464-5173		Total_Item_Requests	7	7	0
International Journal of Leadership in Education	Routledge		Taylor & Francis Online	10.1080/tedl20	tandf:tedl20	1360-3124	1464-5092		Unique_Item_Requests	3	3	0
International Journal of Leadership in Education	Routledge		Taylor & Francis Online	10.1080/tedl20	tandf:tedl20	1360-3124	1464-5092		Total_Item_Requests	3	3	0
International Journal of Lifelong Education	Routledge		Taylor & Francis Online	10.1080/tled20	tandf:tled20	0260-1370	1464-519X		Unique_Item_Requests	1	1	0
International Journal of Lifelong Education	Routledge		Taylor & Francis Online	10.1080/tled20	tandf:tled20	0260-1370	1464-519X		Total_Item_Requests	1	1	0
International Journal of Mental Health	Routledge		Taylor & Francis Online	10.1080/mimh20	tandf:mimh20	0020-7411	1557-9328		Unique_Item_Requests	3	3	0
International Journal of Mental Health	Routledge		Taylor & Francis Online	10.1080/mimh20	tandf:mimh20	0020-7411	1557-9328		Total_Item_Requests	5	5	0
International Journal of Philosophical Studies	Routledge		Taylor & Francis Online	10.1080/riph20	tandf:riph20	0967-2559	1466-4542		Unique_Item_Requests	1	1	0
International Journal of Philosophical Studies	Routledge		Taylor & Francis Online	10.1080/riph20	tandf:riph20	0967-2559	1466-4542		Total_Item_Requests	1	1	0
International Journal of Qualitative Studies in Education	Routledge		Taylor & Francis Online	10.1080/tqse20	tandf:tqse20	0951-8398	1366-5898		Unique_Item_Requests	3	3	0
International Journal of Qualitative Studies in Education	Routledge		Taylor & Francis Online	10.1080/tqse20	tandf:tqse20	0951-8398	1366-5898		Total_Item_Requests	3	3	0
International Journal of Remote Sensing	Taylor & Francis		Taylor & Francis Online	10.1080/tres20	tandf:tres20	0143-1161	1366-5901		Unique_Item_Requests	1	1	0
International Journal of Remote Sensing	Taylor & Francis		Taylor & Francis Online	10.1080/tres20	tandf:tres20	0143-1161	1366-5901		Total_Item_Requests	2	2	0
International Journal of School & Educational Psychology	Routledge		Taylor & Francis Online	10.1080/usep20	tandf:usep20	2168-3603	2168-3611		Unique_Item_Requests	1	1	0
International Journal of School & Educational Psychology	Routledge		Taylor & Francis Online	10.1080/usep20	tandf:usep20	2168-3603	2168-3611		Total_Item_Requests	2	2	0
International Journal of Science Education	Routledge		Taylor & Francis Online	10.1080/tsed20	tandf:tsed20	0950-0693	1464-5289		Unique_Item_Requests	2	2	0
International Journal of Science Education	Routledge		Taylor & Francis Online	10.1080/tsed20	tandf:tsed20	0950-0693	1464-5289		Total_Item_Requests	2	2	0
International Journal of Sexual Health	Taylor & Francis		Taylor & Francis Online	10.1080/wijs20	tandf:wijs20	1931-7611	1931-762X		Unique_Item_Requests	6	6	0
International Journal of Sexual Health	Taylor & Francis		Taylor & Francis Online	10.1080/wijs20	tandf:wijs20	1931-7611	1931-762X		Total_Item_Requests	7	7	0
International Journal of Transgender Health	Taylor & Francis		Taylor & Francis Online	10.1080/wijt21	tandf:wijt21	2689-5269			Unique_Item_Requests	9	9	0
International Journal of Transgender Health	Taylor & Francis		Taylor & Francis Online	10.1080/wijt21	tandf:wijt21	2689-5269			Total_Item_Requests	12	12	0
International Journal of Vegetable Science	Taylor & Francis		Taylor & Francis Online	10.1080/wijv20	tandf:wijv20	1931-5260	1931-5279		Unique_Item_Requests	2	2	0
International Journal of Vegetable Science	Taylor & Francis		Taylor & Francis Online	10.1080/wijv20	tandf:wijv20	1931-5260	1931-5279		Total_Item_Requests	2	2	0
International Planning Studies	Routledge		Taylor & Francis Online	10.1080/cips20	tandf:cips20	1356-3475	1469-9265		Unique_Item_Requests	1	1	0
International Planning Studies	Routledge		Taylor & Francis Online	10.1080/cips20	tandf:cips20	1356-3475	1469-9265		Total_Item_Requests	1	1	0
International Public Management Journal	Routledge		Taylor & Francis Online	10.1080/upmj20	tandf:upmj20	1096-7494	1559-3169		Unique_Item_Requests	1	1	0
International Public Management Journal	Routledge		Taylor & Francis Online	10.1080/upmj20	tandf:upmj20	1096-7494	1559-3169		Total_Item_Requests	2	2	0
International Research in Geographical and Environmental Education	Routledge		Taylor & Francis Online	10.1080/rgee20	tandf:rgee20	1038-2046	1747-7611		Unique_Item_Requests	1	1	0
International Research in Geographical and Environmental Education	Routledge		Taylor & Francis Online	10.1080/rgee20	tandf:rgee20	1038-2046	1747-7611		Total_Item_Requests	1	1	0
International Review of Applied Economics	Routledge		Taylor & Francis Online	10.1080/cira20	tandf:cira20	0269-2171	1465-3486		Unique_Item_Requests	1	1	0
International Review of Applied Economics	Routledge		Taylor & Francis Online	10.1080/cira20	tandf:cira20	0269-2171	1465-3486		Total_Item_Requests	1	1	0
International Review of Psychiatry	Taylor & Francis		Taylor & Francis Online	10.1080/iirp20	tandf:iirp20	0954-0261	1369-1627		Unique_Item_Requests	5	5	0
International Review of Psychiatry	Taylor & Francis		Taylor & Francis Online	10.1080/iirp20	tandf:iirp20	0954-0261	1369-1627		Total_Item_Requests	6	6	0
International Review of Sport and Exercise Psychology	Routledge		Taylor & Francis Online	10.1080/rirs20	tandf:rirs20	1750-984X	1750-9858		Unique_Item_Requests	6	6	0
International Review of Sport and Exercise Psychology	Routledge		Taylor & Francis Online	10.1080/rirs20	tandf:rirs20	1750-984X	1750-9858		Total_Item_Requests	6	6	0
Irish Educational Studies	Routledge		Taylor & Francis Online	10.1080/ries20	tandf:ries20	0332-3315	1747-4965		Unique_Item_Requests	1	1	0
Irish Educational Studies	Routledge		Taylor & Francis Online	10.1080/ries20	tandf:ries20	0332-3315	1747-4965		Total_Item_Requests	1	1	0
Irish Studies Review	Routledge		Taylor & Francis Online	10.1080/cisr20	tandf:cisr20	0967-0882	1469-9303		Unique_Item_Requests	1	1	0
Irish Studies Review	Routledge		Taylor & Francis Online	10.1080/cisr20	tandf:cisr20	0967-0882	1469-9303		Total_Item_Requests	1	1	0
Israel Affairs	Routledge		Taylor & Francis Online	10.1080/fisa20	tandf:fisa20	1353-7121	1743-9086		Unique_Item_Requests	1	1	0
Israel Affairs	Routledge		Taylor & Francis Online	10.1080/fisa20	tandf:fisa20	1353-7121	1743-9086		Total_Item_Requests	1	1	0
Journal for the Study of Education and Development	Routledge		Taylor & Francis Online	10.1080/riya20	tandf:riya20	0210-3702	1578-4126		Unique_Item_Requests	1	1	0
Journal for the Study of Education and Development	Routledge		Taylor & Francis Online	10.1080/riya20	tandf:riya20	0210-3702	1578-4126		Total_Item_Requests	3	3	0
Journal of Agromedicine	Taylor & Francis		Taylor & Francis Online	10.1080/wagr20	tandf:wagr20	1059-924X	1545-0813		Unique_Item_Requests	1	1	0
Journal of Agromedicine	Taylor & Francis		Taylor & Francis Online	10.1080/wagr20	tandf:wagr20	1059-924X	1545-0813		Total_Item_Requests	1	1	0
Journal of American College Health	Taylor & Francis		Taylor & Francis Online	10.1080/vach20	tandf:vach20	0744-8481	1940-3208		Unique_Item_Requests	12	12	0
Journal of American College Health	Taylor & Francis		Taylor & Francis Online	10.1080/vach20	tandf:vach20	0744-8481	1940-3208		Total_Item_Requests	16	16	0
Journal of Applied Animal Welfare Science	Routledge		Taylor & Francis Online	10.1080/haaw20	tandf:haaw20	1088-8705	1532-7604		Unique_Item_Requests	9	9	0
Journal of Applied Animal Welfare Science	Routledge		Taylor & Francis Online	10.1080/haaw20	tandf:haaw20	1088-8705	1532-7604		Total_Item_Requests	17	17	0
Journal of Applied Sport Psychology	Routledge		Taylor & Francis Online	10.1080/uasp20	tandf:uasp20	1041-3200	1533-1571		Unique_Item_Requests	3	3	0
Journal of Applied Sport Psychology	Routledge		Taylor & Francis Online	10.1080/uasp20	tandf:uasp20	1041-3200	1533-1571		Total_Item_Requests	6	6	0
Journal of Biological Education	Routledge		Taylor & Francis Online	10.1080/rjbe20	tandf:rjbe20	0021-9266	2157-6009		Unique_Item_Requests	2	2	0
Journal of Biological Education	Routledge		Taylor & Francis Online	10.1080/rjbe20	tandf:rjbe20	0021-9266	2157-6009		Total_Item_Requests	2	2	0
Journal of Biomolecular Structure and Dynamics	Taylor & Francis		Taylor & Francis Online	10.1080/tbsd20	tandf:tbsd20	0739-1102	1538-0254		Unique_Item_Requests	1	1	0
Journal of Biomolecular Structure and Dynamics	Taylor & Francis		Taylor & Francis Online	10.1080/tbsd20	tandf:tbsd20	0739-1102	1538-0254		Total_Item_Requests	1	1	0
Journal of Bisexuality	Routledge		Taylor & Francis Online	10.1080/wjbi20	tandf:wjbi20	1529-9716	1529-9724		Unique_Item_Requests	1	1	0
Journal of Bisexuality	Routledge		Taylor & Francis Online	10.1080/wjbi20	tandf:wjbi20	1529-9716	1529-9724		Total_Item_Requests	1	1	0
Journal of Change Management	Routledge		Taylor & Francis Online	10.1080/rjcm20	tandf:rjcm20	1469-7017	1479-1811		Unique_Item_Requests	1	1	0
Journal of Change Management	Routledge		Taylor & Francis Online	10.1080/rjcm20	tandf:rjcm20	1469-7017	1479-1811		Total_Item_Requests	1	1	0
Journal of Clinical and Experimental Neuropsychology	Routledge		Taylor & Francis Online	10.1080/ncen20	tandf:ncen20	1380-3395	1744-411X		Unique_Item_Requests	3	3	0
Journal of Clinical and Experimental Neuropsychology	Routledge		Taylor & Francis Online	10.1080/ncen20	tandf:ncen20	1380-3395	1744-411X		Total_Item_Requests	3	3	0
Journal of Cognitive Psychology	Routledge		Taylor & Francis Online	10.1080/pecp21	tandf:pecp21	2044-5911	2044-592X		Unique_Item_Requests	1	1	0
Journal of Cognitive Psychology	Routledge		Taylor & Francis Online	10.1080/pecp21	tandf:pecp21	2044-5911	2044-592X		Total_Item_Requests	2	2	0
Journal of College and Character	Routledge		Taylor & Francis Online	10.1080/ujcc20	tandf:ujcc20	2194-587X	1940-1639		Unique_Item_Requests	1	1	0
Journal of College and Character	Routledge		Taylor & Francis Online	10.1080/ujcc20	tandf:ujcc20	2194-587X	1940-1639		Total_Item_Requests	1	1	0
Journal of College Student Mental Health	Routledge		Taylor & Francis Online	10.1080/wcsp21	tandf:wcsp21	2836-7138	2836-7146		Unique_Item_Requests	1	1	0
Journal of College Student Mental Health	Routledge		Taylor & Francis Online	10.1080/wcsp21	tandf:wcsp21	2836-7138	2836-7146		Total_Item_Requests	1	1	0
Journal of Community Health Nursing	Taylor & Francis		Taylor & Francis Online	10.1080/hchn20	tandf:hchn20	0737-0016	1532-7655		Unique_Item_Requests	2	2	0
Journal of Community Health Nursing	Taylor & Francis		Taylor & Francis Online	10.1080/hchn20	tandf:hchn20	0737-0016	1532-7655		Total_Item_Requests	2	2	0
Journal of Community Practice	Routledge		Taylor & Francis Online	10.1080/wcom20	tandf:wcom20	1070-5422	1543-3706		Unique_Item_Requests	7	7	0
Journal of Community Practice	Routledge		Taylor & Francis Online	10.1080/wcom20	tandf:wcom20	1070-5422	1543-3706		Total_Item_Requests	12	12	0
Journal of Contemporary Asia	Routledge		Taylor & Francis Online	10.1080/rjoc20	tandf:rjoc20	0047-2336	1752-7554		Unique_Item_Requests	2	2	0
Journal of Contemporary Asia	Routledge		Taylor & Francis Online	10.1080/rjoc20	tandf:rjoc20	0047-2336	1752-7554		Total_Item_Requests	2	2	0
Journal of Creativity in Mental Health	Routledge		Taylor & Francis Online	10.1080/wcmh20	tandf:wcmh20	1540-1383	1540-1391		Unique_Item_Requests	1	1	0
Journal of Creativity in Mental Health	Routledge		Taylor & Francis Online	10.1080/wcmh20	tandf:wcmh20	1540-1383	1540-1391		Total_Item_Requests	2	2	0
Journal of Curriculum and Pedagogy	Routledge		Taylor & Francis Online	10.1080/ujcp20	tandf:ujcp20	1550-5170	2156-8154		Unique_Item_Requests	2	2	0
Journal of Curriculum and Pedagogy	Routledge		Taylor & Francis Online	10.1080/ujcp20	tandf:ujcp20	1550-5170	2156-8154		Total_Item_Requests	2	2	0
Journal of Curriculum Studies	Routledge		Taylor & Francis Online	10.1080/tcus20	tandf:tcus20	0022-0272	1366-5839		Unique_Item_Requests	9	9	0
Journal of Curriculum Studies	Routledge		Taylor & Francis Online	10.1080/tcus20	tandf:tcus20	0022-0272	1366-5839		Total_Item_Requests	17	17	0
Journal of Dance Education	Routledge		Taylor & Francis Online	10.1080/ujod20	tandf:ujod20	1529-0824	2158-074X		Unique_Item_Requests	1	1	0
Journal of Dance Education	Routledge		Taylor & Francis Online	10.1080/ujod20	tandf:ujod20	1529-0824	2158-074X		Total_Item_Requests	1	1	0
Journal of Digital Learning in Teacher Education	Routledge		Taylor & Francis Online	10.1080/ujdl20	tandf:ujdl20	2153-2974	2332-7383		Unique_Item_Requests	1	1	0
Journal of Digital Learning in Teacher Education	Routledge		Taylor & Francis Online	10.1080/ujdl20	tandf:ujdl20	2153-2974	2332-7383		Total_Item_Requests	1	1	0
Journal of Ecotourism	Routledge		Taylor & Francis Online	10.1080/reco20	tandf:reco20	1472-4049	1747-7638		Unique_Item_Requests	10	10	0
Journal of Ecotourism	Routledge		Taylor & Francis Online	10.1080/reco20	tandf:reco20	1472-4049	1747-7638		Total_Item_Requests	16	16	0
Journal of Education for Teaching	Routledge		Taylor & Francis Online	10.1080/cjet20	tandf:cjet20	0260-7476	1360-0540		Unique_Item_Requests	1	1	0
Journal of Education for Teaching	Routledge		Taylor & Francis Online	10.1080/cjet20	tandf:cjet20	0260-7476	1360-0540		Total_Item_Requests	1	1	0
Journal of Education Policy	Routledge		Taylor & Francis Online	10.1080/tedp20	tandf:tedp20	0268-0939	1464-5106		Unique_Item_Requests	1	1	0
Journal of Education Policy	Routledge		Taylor & Francis Online	10.1080/tedp20	tandf:tedp20	0268-0939	1464-5106		Total_Item_Requests	1	1	0
Journal of Environmental Economics and Policy	Routledge		Taylor & Francis Online	10.1080/teep20	tandf:teep20	2160-6544	2160-6552		Unique_Item_Requests	2	2	0
Journal of Environmental Economics and Policy	Routledge		Taylor & Francis Online	10.1080/teep20	tandf:teep20	2160-6544	2160-6552		Total_Item_Requests	2	2	0
Journal of Environmental Planning and Management	Routledge		Taylor & Francis Online	10.1080/cjep20	tandf:cjep20	0964-0568	1360-0559		Unique_Item_Requests	1	1	0
Journal of Environmental Planning and Management	Routledge		Taylor & Francis Online	10.1080/cjep20	tandf:cjep20	0964-0568	1360-0559		Total_Item_Requests	1	1	0
Journal of Environmental Policy & Planning	Routledge		Taylor & Francis Online	10.1080/cjoe20	tandf:cjoe20	1523-908X	1522-7200		Unique_Item_Requests	1	1	0
Journal of Environmental Policy & Planning	Routledge		Taylor & Francis Online	10.1080/cjoe20	tandf:cjoe20	1523-908X	1522-7200		Total_Item_Requests	1	1	0
Journal of Ethnicity in Substance Abuse	Taylor & Francis		Taylor & Francis Online	10.1080/wesa20	tandf:wesa20	1533-2640	1533-2659		Unique_Item_Requests	1	1	0
Journal of Ethnicity in Substance Abuse	Taylor & Francis		Taylor & Francis Online	10.1080/wesa20	tandf:wesa20	1533-2640	1533-2659		Total_Item_Requests	1	1	0
Journal of Evidence-Based Social Work	Routledge		Taylor & Francis Online	10.1080/webs22	tandf:webs22	2640-8066	2640-8074		Unique_Item_Requests	2	2	0
Journal of Evidence-Based Social Work	Routledge		Taylor & Francis Online	10.1080/webs22	tandf:webs22	2640-8066	2640-8074		Total_Item_Requests	3	3	0
Journal of Experimental Nanoscience	Taylor & Francis		Taylor & Francis Online	10.1080/tjen20	tandf:tjen20	1745-8080	1745-8099		Unique_Item_Requests	1	1	0
Journal of Experimental Nanoscience	Taylor & Francis		Taylor & Francis Online	10.1080/tjen20	tandf:tjen20	1745-8080	1745-8099		Total_Item_Requests	2	2	0
Journal of Family Social Work	Routledge		Taylor & Francis Online	10.1080/wfsw20	tandf:wfsw20	1052-2158	1540-4072		Unique_Item_Requests	1	1	0
Journal of Family Social Work	Routledge		Taylor & Francis Online	10.1080/wfsw20	tandf:wfsw20	1052-2158	1540-4072		Total_Item_Requests	3	3	0
Journal of Family Studies	Routledge		Taylor & Francis Online	10.1080/rjfs20	tandf:rjfs20	1322-9400	1839-3543		Unique_Item_Requests	1	1	0
Journal of Family Studies	Routledge		Taylor & Francis Online	10.1080/rjfs20	tandf:rjfs20	1322-9400	1839-3543		Total_Item_Requests	1	1	0
Journal of Family Trauma, Child Custody & Child Development	Routledge		Taylor & Francis Online	10.1080/wjcc21	tandf:wjcc21	2690-4586	2690-4594		Unique_Item_Requests	1	1	0
Journal of Family Trauma, Child Custody & Child Development	Routledge		Taylor & Francis Online	10.1080/wjcc21	tandf:wjcc21	2690-4586	2690-4594		Total_Item_Requests	1	1	0
Journal of Food Products Marketing	Routledge		Taylor & Francis Online	10.1080/wfpm20	tandf:wfpm20	1045-4446	1540-4102		Unique_Item_Requests	1	1	0
Journal of Food Products Marketing	Routledge		Taylor & Francis Online	10.1080/wfpm20	tandf:wfpm20	1045-4446	1540-4102		Total_Item_Requests	4	4	0
Journal of Gay & Lesbian Mental Health	Routledge		Taylor & Francis Online	10.1080/wglm20	tandf:wglm20	1935-9705	1935-9713		Unique_Item_Requests	2	2	0
Journal of Gay & Lesbian Mental Health	Routledge		Taylor & Francis Online	10.1080/wglm20	tandf:wglm20	1935-9705	1935-9713		Total_Item_Requests	2	2	0
Journal of Genocide Research	Routledge		Taylor & Francis Online	10.1080/cjgr20	tandf:cjgr20	1462-3528	1469-9494		Unique_Item_Requests	1	1	0
Journal of Genocide Research	Routledge		Taylor & Francis Online	10.1080/cjgr20	tandf:cjgr20	1462-3528	1469-9494		Total_Item_Requests	1	1	0
Journal of Geography	Routledge		Taylor & Francis Online	10.1080/rjog20	tandf:rjog20	0022-1341	1752-6868		Unique_Item_Requests	1	1	0
Journal of Geography	Routledge		Taylor & Francis Online	10.1080/rjog20	tandf:rjog20	0022-1341	1752-6868		Total_Item_Requests	1	1	0
Journal of Geography in Higher Education	Routledge		Taylor & Francis Online	10.1080/cjgh20	tandf:cjgh20	0309-8265	1466-1845		Unique_Item_Requests	2	2	0
Journal of Geography in Higher Education	Routledge		Taylor & Francis Online	10.1080/cjgh20	tandf:cjgh20	0309-8265	1466-1845		Total_Item_Requests	2	2	0
Journal of Health Communication	Taylor & Francis		Taylor & Francis Online	10.1080/uhcm20	tandf:uhcm20	1081-0730	1087-0415		Unique_Item_Requests	1	1	0
Journal of Health Communication	Taylor & Francis		Taylor & Francis Online	10.1080/uhcm20	tandf:uhcm20	1081-0730	1087-0415		Total_Item_Requests	1	1	0
Journal of Homosexuality	Routledge		Taylor & Francis Online	10.1080/wjhm20	tandf:wjhm20	0091-8369	1540-3602		Unique_Item_Requests	6	6	0
Journal of Homosexuality	Routledge		Taylor & Francis Online	10.1080/wjhm20	tandf:wjhm20	0091-8369	1540-3602		Total_Item_Requests	8	8	0
Journal of Human Behavior in the Social Environment	Routledge		Taylor & Francis Online	10.1080/whum20	tandf:whum20	1091-1359	1540-3556		Unique_Item_Requests	2	2	0
Journal of Human Behavior in the Social Environment	Routledge		Taylor & Francis Online	10.1080/whum20	tandf:whum20	1091-1359	1540-3556		Total_Item_Requests	5	5	0
Journal of Human Development and Capabilities	Routledge		Taylor & Francis Online	10.1080/cjhd20	tandf:cjhd20	1945-2829	1945-2837		Unique_Item_Requests	1	1	0
Journal of Human Development and Capabilities	Routledge		Taylor & Francis Online	10.1080/cjhd20	tandf:cjhd20	1945-2829	1945-2837		Total_Item_Requests	1	1	0
Journal of Human Trafficking	Routledge		Taylor & Francis Online	10.1080/uhmt20	tandf:uhmt20	2332-2705	2332-2713		Unique_Item_Requests	1	1	0
Journal of Human Trafficking	Routledge		Taylor & Francis Online	10.1080/uhmt20	tandf:uhmt20	2332-2705	2332-2713		Total_Item_Requests	2	2	0
Journal of Hunger & Environmental Nutrition	Taylor & Francis		Taylor & Francis Online	10.1080/when20	tandf:when20	1932-0248	1932-0256		Unique_Item_Requests	2	2	0
Journal of Hunger & Environmental Nutrition	Taylor & Francis		Taylor & Francis Online	10.1080/when20	tandf:when20	1932-0248	1932-0256		Total_Item_Requests	6	6	0
Journal of Information Technology & Politics	Routledge		Taylor & Francis Online	10.1080/witp20	tandf:witp20	1933-1681	1933-169X		Unique_Item_Requests	1	1	0
Journal of Information Technology & Politics	Routledge		Taylor & Francis Online	10.1080/witp20	tandf:witp20	1933-1681	1933-169X		Total_Item_Requests	1	1	0
Journal of International Wildlife Law & Policy	Routledge		Taylor & Francis Online	10.1080/uwlp20	tandf:uwlp20	1388-0292	1548-1476		Unique_Item_Requests	3	3	0
Journal of International Wildlife Law & Policy	Routledge		Taylor & Francis Online	10.1080/uwlp20	tandf:uwlp20	1388-0292	1548-1476		Total_Item_Requests	3	3	0
Journal of Lesbian Studies	Routledge		Taylor & Francis Online	10.1080/wjls20	tandf:wjls20	1089-4160	1540-3548		Unique_Item_Requests	1	1	0
Journal of Lesbian Studies	Routledge		Taylor & Francis Online	10.1080/wjls20	tandf:wjls20	1089-4160	1540-3548		Total_Item_Requests	1	1	0
Journal of LGBT Youth	Routledge		Taylor & Francis Online	10.1080/wjly20	tandf:wjly20	1936-1653	1936-1661		Unique_Item_Requests	4	4	0
Journal of LGBT Youth	Routledge		Taylor & Francis Online	10.1080/wjly20	tandf:wjly20	1936-1653	1936-1661		Total_Item_Requests	5	5	0
Journal of LGBTQ Issues in Counseling	Routledge		Taylor & Francis Online	10.1080/wlco21	tandf:wlco21	2692-4951	2692-496X		Unique_Item_Requests	4	4	0
Journal of LGBTQ Issues in Counseling	Routledge		Taylor & Francis Online	10.1080/wlco21	tandf:wlco21	2692-4951	2692-496X		Total_Item_Requests	4	4	0
Journal of Liposome Research	Taylor & Francis		Taylor & Francis Online	10.1080/ilpr20	tandf:ilpr20	0898-2104	1532-2394		Unique_Item_Requests	1	1	0
Journal of Liposome Research	Taylor & Francis		Taylor & Francis Online	10.1080/ilpr20	tandf:ilpr20	0898-2104	1532-2394		Total_Item_Requests	2	2	0
Journal of Media Ethics	Routledge		Taylor & Francis Online	10.1080/hmme21	tandf:hmme21	2373-6992	2373-700X		Unique_Item_Requests	1	1	0
Journal of Media Ethics	Routledge		Taylor & Francis Online	10.1080/hmme21	tandf:hmme21	2373-6992	2373-700X		Total_Item_Requests	2	2	0
Journal of Medieval History	Routledge		Taylor & Francis Online	10.1080/rmed20	tandf:rmed20	0304-4181	1873-1279		Unique_Item_Requests	4	4	0
Journal of Medieval History	Routledge		Taylor & Francis Online	10.1080/rmed20	tandf:rmed20	0304-4181	1873-1279		Total_Item_Requests	9	9	0
Journal of Mental Health	Routledge		Taylor & Francis Online	10.1080/ijmh20	tandf:ijmh20	0963-8237	1360-0567		Unique_Item_Requests	1	1	0
Journal of Mental Health	Routledge		Taylor & Francis Online	10.1080/ijmh20	tandf:ijmh20	0963-8237	1360-0567		Total_Item_Requests	1	1	0
Journal of Military Ethics	Routledge		Taylor & Francis Online	10.1080/smil20	tandf:smil20	1502-7570	1502-7589		Unique_Item_Requests	1	1	0
Journal of Military Ethics	Routledge		Taylor & Francis Online	10.1080/smil20	tandf:smil20	1502-7570	1502-7589		Total_Item_Requests	1	1	0
Journal of Modern Optics	Taylor & Francis		Taylor & Francis Online	10.1080/tmop20	tandf:tmop20	0950-0340	1362-3044		Unique_Item_Requests	1	1	0
Journal of Modern Optics	Taylor & Francis		Taylor & Francis Online	10.1080/tmop20	tandf:tmop20	0950-0340	1362-3044		Total_Item_Requests	1	1	0
Journal of Offender Rehabilitation	Routledge		Taylor & Francis Online	10.1080/wjor20	tandf:wjor20	1050-9674	1540-8558		Unique_Item_Requests	1	1	0
Journal of Offender Rehabilitation	Routledge		Taylor & Francis Online	10.1080/wjor20	tandf:wjor20	1050-9674	1540-8558		Total_Item_Requests	1	1	0
Journal of Peace Education	Routledge		Taylor & Francis Online	10.1080/cjpe20	tandf:cjpe20	1740-0201	1740-021X		Unique_Item_Requests	1	1	0
Journal of Peace Education	Routledge		Taylor & Francis Online	10.1080/cjpe20	tandf:cjpe20	1740-0201	1740-021X		Total_Item_Requests	1	1	0
Journal of Physical Education, Recreation & Dance	Routledge		Taylor & Francis Online	10.1080/ujrd20	tandf:ujrd20	0730-3084	2168-3816		Unique_Item_Requests	3	3	0
Journal of Physical Education, Recreation & Dance	Routledge		Taylor & Francis Online	10.1080/ujrd20	tandf:ujrd20	0730-3084	2168-3816		Total_Item_Requests	6	6	0
Journal of Plant Nutrition	Taylor & Francis		Taylor & Francis Online	10.1080/lpla20	tandf:lpla20	0190-4167	1532-4087		Unique_Item_Requests	4	4	0
Journal of Plant Nutrition	Taylor & Francis		Taylor & Francis Online	10.1080/lpla20	tandf:lpla20	0190-4167	1532-4087		Total_Item_Requests	5	5	0
Journal of Postcolonial Writing	Routledge		Taylor & Francis Online	10.1080/rjpw20	tandf:rjpw20	1744-9855	1744-9863		Unique_Item_Requests	1	1	0
Journal of Postcolonial Writing	Routledge		Taylor & Francis Online	10.1080/rjpw20	tandf:rjpw20	1744-9855	1744-9863		Total_Item_Requests	3	3	0
Journal of Public Child Welfare	Routledge		Taylor & Francis Online	10.1080/wpcw20	tandf:wpcw20	1554-8732	1554-8740		Unique_Item_Requests	1	1	0
Journal of Public Child Welfare	Routledge		Taylor & Francis Online	10.1080/wpcw20	tandf:wpcw20	1554-8732	1554-8740		Total_Item_Requests	2	2	0
Journal of Quality Assurance in Hospitality & Tourism	Routledge		Taylor & Francis Online	10.1080/wqah20	tandf:wqah20	1528-008X	1528-0098		Unique_Item_Requests	1	1	0
Journal of Quality Assurance in Hospitality & Tourism	Routledge		Taylor & Francis Online	10.1080/wqah20	tandf:wqah20	1528-008X	1528-0098		Total_Item_Requests	1	1	0
Journal of Real Estate Literature	Routledge		Taylor & Francis Online	10.1080/rjel20	tandf:rjel20	0927-7544	1573-8809		Unique_Item_Requests	1	1	0
Journal of Real Estate Literature	Routledge		Taylor & Francis Online	10.1080/rjel20	tandf:rjel20	0927-7544	1573-8809		Total_Item_Requests	1	1	0
Journal of Reproductive and Infant Psychology	Routledge		Taylor & Francis Online	10.1080/cjri20	tandf:cjri20	0264-6838	1469-672X		Unique_Item_Requests	4	4	0
Journal of Reproductive and Infant Psychology	Routledge		Taylor & Francis Online	10.1080/cjri20	tandf:cjri20	0264-6838	1469-672X		Total_Item_Requests	7	7	0
Journal of Research on Technology in Education	Routledge		Taylor & Francis Online	10.1080/ujrt20	tandf:ujrt20	1539-1523	1945-0818		Unique_Item_Requests	1	1	0
Journal of Research on Technology in Education	Routledge		Taylor & Francis Online	10.1080/ujrt20	tandf:ujrt20	1539-1523	1945-0818		Total_Item_Requests	2	2	0
Journal of Risk Research	Routledge		Taylor & Francis Online	10.1080/rjrr20	tandf:rjrr20	1366-9877	1466-4461		Unique_Item_Requests	1	1	0
Journal of Risk Research	Routledge		Taylor & Francis Online	10.1080/rjrr20	tandf:rjrr20	1366-9877	1466-4461		Total_Item_Requests	3	3	0
Journal of Sex & Marital Therapy	Routledge		Taylor & Francis Online	10.1080/usmt20	tandf:usmt20	0092-623X	1521-0715		Unique_Item_Requests	7	7	0
Journal of Sex & Marital Therapy	Routledge		Taylor & Francis Online	10.1080/usmt20	tandf:usmt20	0092-623X	1521-0715		Total_Item_Requests	14	14	0
