Report_Name	Journal Usage by Access Type
Report_ID	TR_J3
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	rsc:3140
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:56:11Z
Created_By	MPS Limited

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Journal of Materials Chemistry A	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507496/2013		2050-7488	2050-7496	https://pubs.rsc.org/doi/10.1039/20507496/2013	Controlled	Unique_Item_Requests	3	3	0
Journal of Materials Chemistry A	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507496/2013		2050-7488	2050-7496	https://pubs.rsc.org/doi/10.1039/20507496/2013	Controlled	Total_Item_Requests	5	5	0
Journal of Materials Chemistry A	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507496/2013		2050-7488	2050-7496	https://pubs.rsc.org/doi/10.1039/20507496/2013	Controlled	Unique_Item_Investigations	5	5	0
Journal of Materials Chemistry A	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507496/2013		2050-7488	2050-7496	https://pubs.rsc.org/doi/10.1039/20507496/2013	Controlled	Total_Item_Investigations	7	7	0
Journal of Materials Chemistry B	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507518/2013		2050-750X	2050-7518	https://pubs.rsc.org/doi/10.1039/20507518/2013	Controlled	Unique_Item_Requests	3	3	0
Journal of Materials Chemistry B	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507518/2013		2050-750X	2050-7518	https://pubs.rsc.org/doi/10.1039/20507518/2013	Controlled	Total_Item_Requests	4	4	0
Journal of Materials Chemistry B	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507518/2013		2050-750X	2050-7518	https://pubs.rsc.org/doi/10.1039/20507518/2013	Controlled	Unique_Item_Investigations	6	6	0
Journal of Materials Chemistry B	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507518/2013		2050-750X	2050-7518	https://pubs.rsc.org/doi/10.1039/20507518/2013	Controlled	Total_Item_Investigations	7	7	0
Journal of Materials Chemistry B	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507518/2013		2050-750X	2050-7518	https://pubs.rsc.org/doi/10.1039/20507518/2013	OA_Gold	Unique_Item_Requests	2	2	0
Journal of Materials Chemistry B	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507518/2013		2050-750X	2050-7518	https://pubs.rsc.org/doi/10.1039/20507518/2013	OA_Gold	Total_Item_Requests	2	2	0
Journal of Materials Chemistry B	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507518/2013		2050-750X	2050-7518	https://pubs.rsc.org/doi/10.1039/20507518/2013	OA_Gold	Unique_Item_Investigations	2	2	0
Journal of Materials Chemistry B	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507518/2013		2050-750X	2050-7518	https://pubs.rsc.org/doi/10.1039/20507518/2013	OA_Gold	Total_Item_Investigations	2	2	0
Journal of Materials Chemistry C	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507534/2013		2050-7526	2050-7534	https://pubs.rsc.org/doi/10.1039/20507534/2013	Controlled	Unique_Item_Requests	2	2	0
Journal of Materials Chemistry C	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507534/2013		2050-7526	2050-7534	https://pubs.rsc.org/doi/10.1039/20507534/2013	Controlled	Total_Item_Requests	2	2	0
Journal of Materials Chemistry C	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507534/2013		2050-7526	2050-7534	https://pubs.rsc.org/doi/10.1039/20507534/2013	Controlled	Unique_Item_Investigations	4	4	0
Journal of Materials Chemistry C	Royal Society of Chemistry		pubs.rsc.org	10.1039/20507534/2013		2050-7526	2050-7534	https://pubs.rsc.org/doi/10.1039/20507534/2013	Controlled	Total_Item_Investigations	4	4	0
