Report_Name	Title Master Report
Report_ID	TR
Release	5
Institution_Name	UPEI
Institution_ID	Gale:otta0998
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T08:43:45Z
Created_By	Gale

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Clinical Psychiatry News	Jobson Medical Information LLC		Gale		gale:0JVD		0270-6644			Unique_Item_Requests	1	1	0
Clinical Psychiatry News	Jobson Medical Information LLC		Gale		gale:0JVD		0270-6644			Unique_Item_Investigations	1	1	0
Clinical Psychiatry News	Jobson Medical Information LLC		Gale		gale:0JVD		0270-6644			Total_Item_Investigations	1	1	0
College Student Journal	Project Innovation Austin LLC		Gale		gale:0FCR		0146-3934			Total_Item_Requests	2	2	0
College Student Journal	Project Innovation Austin LLC		Gale		gale:0FCR		0146-3934			Unique_Item_Requests	1	1	0
College Student Journal	Project Innovation Austin LLC		Gale		gale:0FCR		0146-3934			Unique_Item_Investigations	1	1	0
College Student Journal	Project Innovation Austin LLC		Gale		gale:0FCR		0146-3934			Total_Item_Investigations	2	2	0
Composition Studies	University of Massachusetts Boston		Gale		gale:3XJJ		1534-9322			Total_Item_Requests	1	0	1
Composition Studies	University of Massachusetts Boston		Gale		gale:3XJJ		1534-9322			Unique_Item_Requests	1	0	1
Composition Studies	University of Massachusetts Boston		Gale		gale:3XJJ		1534-9322			Unique_Item_Investigations	1	0	1
