Report_Name	Journal Requests (Excluding OA_Gold)
Report_ID	TR_J1
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	sage:1000451523
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Method=Regular; Access_Type=Controlled
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:03:00Z
Created_By	Atypon Systems LLC.

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Proceedings of the Institution of Mechanical Engineers, Part D: Journal of Automobile Engineering	SAGE Publications		SAGE Journals	10.1177/pidb	sage:pidb	0954-4070	2041-2991		Unique_Item_Requests	1	1	0
Proceedings of the Institution of Mechanical Engineers, Part D: Journal of Automobile Engineering	SAGE Publications		SAGE Journals	10.1177/pidb	sage:pidb	0954-4070	2041-2991		Total_Item_Requests	1	1	0
Proceedings of the Institution of Mechanical Engineers, Part H: Journal of Engineering in Medicine	SAGE Publications		SAGE Journals	10.1177/pihb	sage:pihb	0954-4119	2041-3033		Unique_Item_Requests	1	1	0
Proceedings of the Institution of Mechanical Engineers, Part H: Journal of Engineering in Medicine	SAGE Publications		SAGE Journals	10.1177/pihb	sage:pihb	0954-4119	2041-3033		Total_Item_Requests	2	2	0
Proceedings of the Institution of Mechanical Engineers, Part J: Journal of Engineering Tribology	SAGE Publications		SAGE Journals	10.1177/pija	sage:pija	1350-6501	2041-305X		Unique_Item_Requests	3	3	0
Proceedings of the Institution of Mechanical Engineers, Part J: Journal of Engineering Tribology	SAGE Publications		SAGE Journals	10.1177/pija	sage:pija	1350-6501	2041-305X		Total_Item_Requests	5	5	0
Production and Operations Management	SAGE Publications		SAGE Journals	10.1177/paoa	sage:paoa	1059-1478	1937-5956		Unique_Item_Requests	1	1	0
Production and Operations Management	SAGE Publications		SAGE Journals	10.1177/paoa	sage:paoa	1059-1478	1937-5956		Total_Item_Requests	4	4	0
Progress in Physical Geography: Earth and Environment	SAGE Publications		SAGE Journals	10.1177/ppga	sage:ppga	0309-1333	1477-0296		Unique_Item_Requests	1	1	0
Progress in Physical Geography: Earth and Environment	SAGE Publications		SAGE Journals	10.1177/ppga	sage:ppga	0309-1333	1477-0296		Total_Item_Requests	3	3	0
Project Management Journal	SAGE Publications		SAGE Journals	10.1177/pmxa	sage:pmxa	8756-9728	1938-9507		Unique_Item_Requests	1	1	0
Project Management Journal	SAGE Publications		SAGE Journals	10.1177/pmxa	sage:pmxa	8756-9728	1938-9507		Total_Item_Requests	2	2	0
Prosthetics and Orthotics International	SAGE Publications		SAGE Journals	10.1177/poia	sage:poia	0309-3646	1746-1553		Unique_Item_Requests	1	1	0
Prosthetics and Orthotics International	SAGE Publications		SAGE Journals	10.1177/poia	sage:poia	0309-3646	1746-1553		Total_Item_Requests	1	1	0
Psychological Reports	SAGE Publications		SAGE Journals	10.1177/prxa	sage:prxa	0033-2941	1558-691X		Unique_Item_Requests	4	4	0
Psychological Reports	SAGE Publications		SAGE Journals	10.1177/prxa	sage:prxa	0033-2941	1558-691X		Total_Item_Requests	4	4	0
Psychological Science	SAGE Publications		SAGE Journals	10.1177/pssa	sage:pssa	0956-7976	1467-9280		Unique_Item_Requests	2	2	0
Psychological Science	SAGE Publications		SAGE Journals	10.1177/pssa	sage:pssa	0956-7976	1467-9280		Total_Item_Requests	2	2	0
Psychological Science in the Public Interest	SAGE Publications		SAGE Journals	10.1177/psia	sage:psia	1529-1006	1539-6053		Unique_Item_Requests	1	1	0
Psychological Science in the Public Interest	SAGE Publications		SAGE Journals	10.1177/psia	sage:psia	1529-1006	1539-6053		Total_Item_Requests	1	1	0
Psychology Learning & Teaching	SAGE Publications		SAGE Journals	10.1177/plja	sage:plja	1475-7257	2057-3022		Unique_Item_Requests	1	1	0
Psychology Learning & Teaching	SAGE Publications		SAGE Journals	10.1177/plja	sage:plja	1475-7257	2057-3022		Total_Item_Requests	2	2	0
Psychology of Women Quarterly	SAGE Publications		SAGE Journals	10.1177/pwqa	sage:pwqa	0361-6843	1471-6402		Unique_Item_Requests	5	5	0
Psychology of Women Quarterly	SAGE Publications		SAGE Journals	10.1177/pwqa	sage:pwqa	0361-6843	1471-6402		Total_Item_Requests	7	7	0
Public Health Reports	SAGE Publications		SAGE Journals	10.1177/phrg	sage:phrg	0033-3549	1468-2877		Unique_Item_Requests	2	2	0
Public Health Reports	SAGE Publications		SAGE Journals	10.1177/phrg	sage:phrg	0033-3549	1468-2877		Total_Item_Requests	2	2	0
Qualitative Health Research	SAGE Publications		SAGE Journals	10.1177/qhra	sage:qhra	1049-7323	1552-7557		Unique_Item_Requests	2	2	0
Qualitative Health Research	SAGE Publications		SAGE Journals	10.1177/qhra	sage:qhra	1049-7323	1552-7557		Total_Item_Requests	2	2	0
Qualitative Inquiry	SAGE Publications		SAGE Journals	10.1177/qixa	sage:qixa	1077-8004	1552-7565		Unique_Item_Requests	2	2	0
Qualitative Inquiry	SAGE Publications		SAGE Journals	10.1177/qixa	sage:qixa	1077-8004	1552-7565		Total_Item_Requests	3	3	0
Qualitative Research	SAGE Publications		SAGE Journals	10.1177/qrja	sage:qrja	1468-7941	1741-3109		Unique_Item_Requests	1	1	0
Qualitative Research	SAGE Publications		SAGE Journals	10.1177/qrja	sage:qrja	1468-7941	1741-3109		Total_Item_Requests	1	1	0
Qualitative Social Work	SAGE Publications		SAGE Journals	10.1177/qswa	sage:qswa	1473-3250	1741-3117		Unique_Item_Requests	4	4	0
Qualitative Social Work	SAGE Publications		SAGE Journals	10.1177/qswa	sage:qswa	1473-3250	1741-3117		Total_Item_Requests	6	6	0
Quarterly Journal of Experimental Psychology	SAGE Publications		SAGE Journals	10.1177/qjpd	sage:qjpd	1747-0218	1747-0226		Unique_Item_Requests	5	5	0
Quarterly Journal of Experimental Psychology	SAGE Publications		SAGE Journals	10.1177/qjpd	sage:qjpd	1747-0218	1747-0226		Total_Item_Requests	9	9	0
Race & Class	SAGE Publications		SAGE Journals	10.1177/racb	sage:racb	0306-3968	1741-3125		Unique_Item_Requests	1	1	0
Race & Class	SAGE Publications		SAGE Journals	10.1177/racb	sage:racb	0306-3968	1741-3125		Total_Item_Requests	1	1	0
Race and Justice	SAGE Publications		SAGE Journals	10.1177/raja	sage:raja	2153-3687	2153-3687		Unique_Item_Requests	1	1	0
Race and Justice	SAGE Publications		SAGE Journals	10.1177/raja	sage:raja	2153-3687	2153-3687		Total_Item_Requests	2	2	0
Rehabilitation Counseling Bulletin	SAGE Publications		SAGE Journals	10.1177/rcba	sage:rcba	0034-3552	1538-4853		Unique_Item_Requests	2	2	0
Rehabilitation Counseling Bulletin	SAGE Publications		SAGE Journals	10.1177/rcba	sage:rcba	0034-3552	1538-4853		Total_Item_Requests	2	2	0
RELC Journal	SAGE Publications		SAGE Journals	10.1177/rela	sage:rela	0033-6882	1745-526X		Unique_Item_Requests	1	1	0
RELC Journal	SAGE Publications		SAGE Journals	10.1177/rela	sage:rela	0033-6882	1745-526X		Total_Item_Requests	2	2	0
Research in Comparative and International Education	SAGE Publications		SAGE Journals	10.1177/rcia	sage:rcia	1745-4999	1745-4999		Unique_Item_Requests	51	51	0
Research in Comparative and International Education	SAGE Publications		SAGE Journals	10.1177/rcia	sage:rcia	1745-4999	1745-4999		Total_Item_Requests	102	102	0
Research on Aging	SAGE Publications		SAGE Journals	10.1177/roaa	sage:roaa	0164-0275	1552-7573		Unique_Item_Requests	2	2	0
Research on Aging	SAGE Publications		SAGE Journals	10.1177/roaa	sage:roaa	0164-0275	1552-7573		Total_Item_Requests	2	2	0
Research on Social Work Practice	SAGE Publications		SAGE Journals	10.1177/rswa	sage:rswa	1049-7315	1552-7581		Unique_Item_Requests	2	2	0
Research on Social Work Practice	SAGE Publications		SAGE Journals	10.1177/rswa	sage:rswa	1049-7315	1552-7581		Total_Item_Requests	3	3	0
Review of Educational Research	American Educational Research Association		SAGE Journals	10.1177/rera	sage:rera	0034-6543	1935-1046		Unique_Item_Requests	2	2	0
Review of Educational Research	American Educational Research Association		SAGE Journals	10.1177/rera	sage:rera	0034-6543	1935-1046		Total_Item_Requests	5	5	0
Scandinavian Journal of Public Health	SAGE Publications Ltd STM		SAGE Journals	10.1177/sjpc	sage:sjpc	1403-4948	1651-1905		Unique_Item_Requests	1	1	0
Scandinavian Journal of Public Health	SAGE Publications Ltd STM		SAGE Journals	10.1177/sjpc	sage:sjpc	1403-4948	1651-1905		Total_Item_Requests	1	1	0
School Psychology International	SAGE Publications		SAGE Journals	10.1177/spia	sage:spia	0143-0343	1461-7374		Unique_Item_Requests	2	2	0
School Psychology International	SAGE Publications		SAGE Journals	10.1177/spia	sage:spia	0143-0343	1461-7374		Total_Item_Requests	2	2	0
Sexualities	SAGE Publications		SAGE Journals	10.1177/sexa	sage:sexa	1363-4607	1461-7382		Unique_Item_Requests	2	2	0
Sexualities	SAGE Publications		SAGE Journals	10.1177/sexa	sage:sexa	1363-4607	1461-7382		Total_Item_Requests	2	2	0
Simulation & Gaming	SAGE Publications		SAGE Journals	10.1177/sagb	sage:sagb	1046-8781	1552-826X		Unique_Item_Requests	1	1	0
Simulation & Gaming	SAGE Publications		SAGE Journals	10.1177/sagb	sage:sagb	1046-8781	1552-826X		Total_Item_Requests	1	1	0
Small Group Research	SAGE Publications		SAGE Journals	10.1177/sgrd	sage:sgrd	1046-4964	1552-8278		Unique_Item_Requests	1	1	0
Small Group Research	SAGE Publications		SAGE Journals	10.1177/sgrd	sage:sgrd	1046-4964	1552-8278		Total_Item_Requests	1	1	0
Social & Legal Studies	SAGE Publications		SAGE Journals	10.1177/slsa	sage:slsa	0964-6639	1461-7390		Unique_Item_Requests	1	1	0
Social & Legal Studies	SAGE Publications		SAGE Journals	10.1177/slsa	sage:slsa	0964-6639	1461-7390		Total_Item_Requests	1	1	0
Social Studies of Science	SAGE Publications		SAGE Journals	10.1177/sssb	sage:sssb	0306-3127	1460-3659		Unique_Item_Requests	6	6	0
Social Studies of Science	SAGE Publications		SAGE Journals	10.1177/sssb	sage:sssb	0306-3127	1460-3659		Total_Item_Requests	13	13	0
Sociological Perspectives	SAGE Publications		SAGE Journals	10.1177/spxb	sage:spxb	0731-1214	1533-8673		Unique_Item_Requests	1	1	0
Sociological Perspectives	SAGE Publications		SAGE Journals	10.1177/spxb	sage:spxb	0731-1214	1533-8673		Total_Item_Requests	1	1	0
Sociological Theory	SAGE Publications		SAGE Journals	10.1177/stxa	sage:stxa	0735-2751	1467-9558		Unique_Item_Requests	1	1	0
Sociological Theory	SAGE Publications		SAGE Journals	10.1177/stxa	sage:stxa	0735-2751	1467-9558		Total_Item_Requests	1	1	0
Sports Health	SAGE Publications		SAGE Journals	10.1177/spha	sage:spha	1941-7381	1941-0921		Unique_Item_Requests	1	1	0
Sports Health	SAGE Publications		SAGE Journals	10.1177/spha	sage:spha	1941-7381	1941-0921		Total_Item_Requests	4	4	0
Teachers College Record	SAGE Publications		SAGE Journals	10.1177/tcza	sage:tcza	0161-4681	1467-9620		Unique_Item_Requests	2	2	0
Teachers College Record	SAGE Publications		SAGE Journals	10.1177/tcza	sage:tcza	0161-4681	1467-9620		Total_Item_Requests	2	2	0
TEACHING Exceptional Children	SAGE Publications		SAGE Journals	10.1177/tcxa	sage:tcxa	0040-0599	2163-5684		Unique_Item_Requests	1	1	0
TEACHING Exceptional Children	SAGE Publications		SAGE Journals	10.1177/tcxa	sage:tcxa	0040-0599	2163-5684		Total_Item_Requests	1	1	0
Teaching of Psychology	SAGE Publications		SAGE Journals	10.1177/topa	sage:topa	0098-6283	1532-8023		Unique_Item_Requests	1	1	0
Teaching of Psychology	SAGE Publications		SAGE Journals	10.1177/topa	sage:topa	0098-6283	1532-8023		Total_Item_Requests	1	1	0
Teaching Sociology	SAGE Publications Inc		SAGE Journals	10.1177/tsoa	sage:tsoa	0092-055X	1939-862X		Unique_Item_Requests	2	2	0
Teaching Sociology	SAGE Publications Inc		SAGE Journals	10.1177/tsoa	sage:tsoa	0092-055X	1939-862X		Total_Item_Requests	2	2	0
The American Journal of Sports Medicine	SAGE Publications		SAGE Journals	10.1177/ajsb	sage:ajsb	0363-5465	1552-3365		Unique_Item_Requests	1	1	0
The American Journal of Sports Medicine	SAGE Publications		SAGE Journals	10.1177/ajsb	sage:ajsb	0363-5465	1552-3365		Total_Item_Requests	1	1	0
The ANNALS of the American Academy of Political and Social Science	SAGE Publications		SAGE Journals	10.1177/anna	sage:anna	0002-7162	1552-3349		Unique_Item_Requests	2	2	0
The ANNALS of the American Academy of Political and Social Science	SAGE Publications		SAGE Journals	10.1177/anna	sage:anna	0002-7162	1552-3349		Total_Item_Requests	3	3	0
The Canadian Journal of Psychiatry	SAGE Publications		SAGE Journals	10.1177/cpab	sage:cpab	0706-7437	1497-0015		Unique_Item_Requests	1	1	0
The Canadian Journal of Psychiatry	SAGE Publications		SAGE Journals	10.1177/cpab	sage:cpab	0706-7437	1497-0015		Total_Item_Requests	3	3	0
The Counseling Psychologist	SAGE Publications		SAGE Journals	10.1177/tcpa	sage:tcpa	0011-0000	1552-3861		Unique_Item_Requests	5	5	0
The Counseling Psychologist	SAGE Publications		SAGE Journals	10.1177/tcpa	sage:tcpa	0011-0000	1552-3861		Total_Item_Requests	5	5	0
The Family Journal	SAGE Publications		SAGE Journals	10.1177/tfja	sage:tfja	1066-4807	1552-3950		Unique_Item_Requests	1	1	0
The Family Journal	SAGE Publications		SAGE Journals	10.1177/tfja	sage:tfja	1066-4807	1552-3950		Total_Item_Requests	1	1	0
The International Journal of Aging and Human Development	SAGE Publications		SAGE Journals	10.1177/ahdb	sage:ahdb	0091-4150	1541-3535		Unique_Item_Requests	1	1	0
The International Journal of Aging and Human Development	SAGE Publications		SAGE Journals	10.1177/ahdb	sage:ahdb	0091-4150	1541-3535		Total_Item_Requests	1	1	0
The International Journal of Entrepreneurship and Innovation	SAGE Publications		SAGE Journals	10.1177/ieia	sage:ieia	1465-7503	2043-6882		Unique_Item_Requests	1	1	0
The International Journal of Entrepreneurship and Innovation	SAGE Publications		SAGE Journals	10.1177/ieia	sage:ieia	1465-7503	2043-6882		Total_Item_Requests	1	1	0
The International Journal of Psychiatry in Medicine	SAGE Publications		SAGE Journals	10.1177/ijpb	sage:ijpb	0091-2174	1541-3527		Unique_Item_Requests	2	2	0
The International Journal of Psychiatry in Medicine	SAGE Publications		SAGE Journals	10.1177/ijpb	sage:ijpb	0091-2174	1541-3527		Total_Item_Requests	2	2	0
The Journal of Early Adolescence	SAGE Publications		SAGE Journals	10.1177/jeaa	sage:jeaa	0272-4316	1552-5449		Unique_Item_Requests	1	1	0
The Journal of Early Adolescence	SAGE Publications		SAGE Journals	10.1177/jeaa	sage:jeaa	0272-4316	1552-5449		Total_Item_Requests	1	1	0
The Journal of Environment & Development	SAGE Publications		SAGE Journals	10.1177/jeda	sage:jeda	1070-4965	1552-5465		Unique_Item_Requests	1	1	0
The Journal of Environment & Development	SAGE Publications		SAGE Journals	10.1177/jeda	sage:jeda	1070-4965	1552-5465		Total_Item_Requests	3	3	0
The Linacre Quarterly	SAGE Publications		SAGE Journals	10.1177/lqra	sage:lqra	0024-3639	2050-8549		Unique_Item_Requests	5	5	0
The Linacre Quarterly	SAGE Publications		SAGE Journals	10.1177/lqra	sage:lqra	0024-3639	2050-8549		Total_Item_Requests	5	5	0
The Medieval History Journal	SAGE Publications		SAGE Journals	10.1177/mhja	sage:mhja	0971-9458	0973-0753		Unique_Item_Requests	1	1	0
The Medieval History Journal	SAGE Publications		SAGE Journals	10.1177/mhja	sage:mhja	0971-9458	0973-0753		Total_Item_Requests	1	1	0
The Prison Journal	SAGE Publications		SAGE Journals	10.1177/tpjd	sage:tpjd	0032-8855	1552-7522		Unique_Item_Requests	1	1	0
The Prison Journal	SAGE Publications		SAGE Journals	10.1177/tpjd	sage:tpjd	0032-8855	1552-7522		Total_Item_Requests	1	1	0
The Review of Black Political Economy	SAGE Publications Inc		SAGE Journals	10.1177/rbpa	sage:rbpa	0034-6446	1936-4814		Unique_Item_Requests	1	1	0
The Review of Black Political Economy	SAGE Publications Inc		SAGE Journals	10.1177/rbpa	sage:rbpa	0034-6446	1936-4814		Total_Item_Requests	1	1	0
The Sociological Review	SAGE Publications Ltd		SAGE Journals	10.1177/sora	sage:sora	0038-0261	1467-954X		Unique_Item_Requests	3	3	0
The Sociological Review	SAGE Publications Ltd		SAGE Journals	10.1177/sora	sage:sora	0038-0261	1467-954X		Total_Item_Requests	3	3	0
The Stata Journal	SAGE Publications		SAGE Journals	10.1177/stja	sage:stja	1536-867X	1536-8734		Unique_Item_Requests	10	10	0
The Stata Journal	SAGE Publications		SAGE Journals	10.1177/stja	sage:stja	1536-867X	1536-8734		Total_Item_Requests	10	10	0
Theory & Psychology	SAGE Publications		SAGE Journals	10.1177/tapa	sage:tapa	0959-3543	1461-7447		Unique_Item_Requests	3	3	0
Theory & Psychology	SAGE Publications		SAGE Journals	10.1177/tapa	sage:tapa	0959-3543	1461-7447		Total_Item_Requests	3	3	0
Therapeutic Advances in Drug Safety	SAGE Publications		SAGE Journals	10.1177/tawa	sage:tawa	2042-0986	2042-0994		Unique_Item_Requests	1	1	0
Therapeutic Advances in Drug Safety	SAGE Publications		SAGE Journals	10.1177/tawa	sage:tawa	2042-0986	2042-0994		Total_Item_Requests	1	1	0
Time & Society	SAGE Publications		SAGE Journals	10.1177/tasa	sage:tasa	0961-463X	1461-7463		Unique_Item_Requests	1	1	0
Time & Society	SAGE Publications		SAGE Journals	10.1177/tasa	sage:tasa	0961-463X	1461-7463		Total_Item_Requests	1	1	0
Tourism Economics	SAGE Publications		SAGE Journals	10.1177/teua	sage:teua	1354-8166	2044-0375		Unique_Item_Requests	1	1	0
Tourism Economics	SAGE Publications		SAGE Journals	10.1177/teua	sage:teua	1354-8166	2044-0375		Total_Item_Requests	1	1	0
Tourist Studies	SAGE Publications		SAGE Journals	10.1177/toua	sage:toua	1468-7976	1741-3206		Unique_Item_Requests	1	1	0
Tourist Studies	SAGE Publications		SAGE Journals	10.1177/toua	sage:toua	1468-7976	1741-3206		Total_Item_Requests	3	3	0
Toxicologic Pathology	SAGE Publications		SAGE Journals	10.1177/tpxb	sage:tpxb	0192-6233	1533-1601		Unique_Item_Requests	29	29	0
Toxicologic Pathology	SAGE Publications		SAGE Journals	10.1177/tpxb	sage:tpxb	0192-6233	1533-1601		Total_Item_Requests	34	34	0
Transcultural Psychiatry	SAGE Publications		SAGE Journals	10.1177/tpse	sage:tpse	1363-4615	1461-7471		Unique_Item_Requests	1	1	0
Transcultural Psychiatry	SAGE Publications		SAGE Journals	10.1177/tpse	sage:tpse	1363-4615	1461-7471		Total_Item_Requests	3	3	0
Transportation Research Record	SAGE Publications		SAGE Journals	10.1177/trra	sage:trra	0361-1981	2169-4052		Unique_Item_Requests	1	1	0
Transportation Research Record	SAGE Publications		SAGE Journals	10.1177/trra	sage:trra	0361-1981	2169-4052		Total_Item_Requests	1	1	0
Trauma, Violence, & Abuse	SAGE Publications		SAGE Journals	10.1177/tvaa	sage:tvaa	1524-8380	1552-8324		Unique_Item_Requests	6	6	0
Trauma, Violence, & Abuse	SAGE Publications		SAGE Journals	10.1177/tvaa	sage:tvaa	1524-8380	1552-8324		Total_Item_Requests	7	7	0
Tumori Journal	SAGE Publications		SAGE Journals	10.1177/tmja	sage:tmja	0300-8916	2038-2529		Unique_Item_Requests	1	1	0
Tumori Journal	SAGE Publications		SAGE Journals	10.1177/tmja	sage:tmja	0300-8916	2038-2529		Total_Item_Requests	1	1	0
Ultrasound	SAGE Publications		SAGE Journals	10.1177/ultb	sage:ultb	1742-271X	1743-1344		Unique_Item_Requests	1	1	0
Ultrasound	SAGE Publications		SAGE Journals	10.1177/ultb	sage:ultb	1742-271X	1743-1344		Total_Item_Requests	1	1	0
Update: Applications of Research in Music Education	SAGE Publications		SAGE Journals	10.1177/upda	sage:upda	8755-1233	1945-0109		Unique_Item_Requests	2	2	0
Update: Applications of Research in Music Education	SAGE Publications		SAGE Journals	10.1177/upda	sage:upda	8755-1233	1945-0109		Total_Item_Requests	2	2	0
Urban Education	SAGE Publications		SAGE Journals	10.1177/uexa	sage:uexa	0042-0859	1552-8340		Unique_Item_Requests	2	2	0
Urban Education	SAGE Publications		SAGE Journals	10.1177/uexa	sage:uexa	0042-0859	1552-8340		Total_Item_Requests	2	2	0
Vascular	SAGE Publications		SAGE Journals	10.1177/vasb	sage:vasb	1708-5381	1708-539X		Unique_Item_Requests	2	2	0
Vascular	SAGE Publications		SAGE Journals	10.1177/vasb	sage:vasb	1708-5381	1708-539X		Total_Item_Requests	3	3	0
Veterinary Pathology	SAGE Publications		SAGE Journals	10.1177/vetb	sage:vetb	0300-9858	1544-2217		Unique_Item_Requests	78	78	0
Veterinary Pathology	SAGE Publications		SAGE Journals	10.1177/vetb	sage:vetb	0300-9858	1544-2217		Total_Item_Requests	100	100	0
Violence Against Women	SAGE Publications		SAGE Journals	10.1177/vawa	sage:vawa	1077-8012	1552-8448		Unique_Item_Requests	1	1	0
Violence Against Women	SAGE Publications		SAGE Journals	10.1177/vawa	sage:vawa	1077-8012	1552-8448		Total_Item_Requests	1	1	0
Vision	SAGE Publications		SAGE Journals	10.1177/visa	sage:visa	0972-2629	2249-5304		Unique_Item_Requests	2	2	0
Vision	SAGE Publications		SAGE Journals	10.1177/visa	sage:visa	0972-2629	2249-5304		Total_Item_Requests	3	3	0
Visual Communication	SAGE Publications		SAGE Journals	10.1177/vcja	sage:vcja	1470-3572	1741-3214		Unique_Item_Requests	1	1	0
Visual Communication	SAGE Publications		SAGE Journals	10.1177/vcja	sage:vcja	1470-3572	1741-3214		Total_Item_Requests	1	1	0
Waste Management & Research	SAGE Publications		SAGE Journals	10.1177/wmra	sage:wmra	0734-242X	1096-3669		Unique_Item_Requests	1	1	0
Waste Management & Research	SAGE Publications		SAGE Journals	10.1177/wmra	sage:wmra	0734-242X	1096-3669		Total_Item_Requests	1	1	0
Western Journal of Nursing Research	SAGE Publications		SAGE Journals	10.1177/wjna	sage:wjna	0193-9459	1552-8456		Unique_Item_Requests	5	5	0
Western Journal of Nursing Research	SAGE Publications		SAGE Journals	10.1177/wjna	sage:wjna	0193-9459	1552-8456		Total_Item_Requests	5	5	0
Workplace Health & Safety	SAGE Publications		SAGE Journals	10.1177/whsd	sage:whsd	2165-0799	2165-0969		Unique_Item_Requests	1	1	0
Workplace Health & Safety	SAGE Publications		SAGE Journals	10.1177/whsd	sage:whsd	2165-0799	2165-0969		Total_Item_Requests	1	1	0
