Report_Name	Journal Requests by YOP (Excluding OA_Gold)
Report_ID	TR_J4
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	sage:1000451523
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Access_Type=Controlled; Access_Method=Regular; Data_Type=Journal
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:02:34Z
Created_By	Atypon Systems LLC.

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	YOP	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Current Directions in Psychological Science	SAGE Publications		SAGE Journals	10.1177/cdpa	sage:cdpa	0963-7214	1467-8721		2016	Unique_Item_Requests	4	4	0
Current Directions in Psychological Science	SAGE Publications		SAGE Journals	10.1177/cdpa	sage:cdpa	0963-7214	1467-8721		2021	Total_Item_Requests	1	1	0
Current Directions in Psychological Science	SAGE Publications		SAGE Journals	10.1177/cdpa	sage:cdpa	0963-7214	1467-8721		2021	Unique_Item_Requests	1	1	0
Dementia	SAGE Publications		SAGE Journals	10.1177/dema	sage:dema	1471-3012	1741-2684		2015	Total_Item_Requests	1	1	0
Dementia	SAGE Publications		SAGE Journals	10.1177/dema	sage:dema	1471-3012	1741-2684		2015	Unique_Item_Requests	1	1	0
Dementia	SAGE Publications		SAGE Journals	10.1177/dema	sage:dema	1471-3012	1741-2684		2018	Total_Item_Requests	1	1	0
Dementia	SAGE Publications		SAGE Journals	10.1177/dema	sage:dema	1471-3012	1741-2684		2018	Unique_Item_Requests	1	1	0
E-Learning and Digital Media	SAGE Publications		SAGE Journals	10.1177/ldma	sage:ldma	2042-7530	2042-7530		2019	Total_Item_Requests	11	11	0
E-Learning and Digital Media	SAGE Publications		SAGE Journals	10.1177/ldma	sage:ldma	2042-7530	2042-7530		2019	Unique_Item_Requests	5	5	0
Education, Citizenship and Social Justice	SAGE Publications		SAGE Journals	10.1177/esja	sage:esja	1746-1979	1746-1987		2011	Total_Item_Requests	2	2	0
Education, Citizenship and Social Justice	SAGE Publications		SAGE Journals	10.1177/esja	sage:esja	1746-1979	1746-1987		2011	Unique_Item_Requests	2	2	0
Education, Citizenship and Social Justice	SAGE Publications		SAGE Journals	10.1177/esja	sage:esja	1746-1979	1746-1987		2013	Total_Item_Requests	1	1	0
Education, Citizenship and Social Justice	SAGE Publications		SAGE Journals	10.1177/esja	sage:esja	1746-1979	1746-1987		2013	Unique_Item_Requests	1	1	0
Educational Administration Quarterly	SAGE Publications		SAGE Journals	10.1177/eaqa	sage:eaqa	0013-161X	1552-3519		2010	Total_Item_Requests	1	1	0
Educational Administration Quarterly	SAGE Publications		SAGE Journals	10.1177/eaqa	sage:eaqa	0013-161X	1552-3519		2010	Unique_Item_Requests	1	1	0
Educational Administration Quarterly	SAGE Publications		SAGE Journals	10.1177/eaqa	sage:eaqa	0013-161X	1552-3519		2022	Total_Item_Requests	1	1	0
Educational Administration Quarterly	SAGE Publications		SAGE Journals	10.1177/eaqa	sage:eaqa	0013-161X	1552-3519		2022	Unique_Item_Requests	1	1	0
Educational and Psychological Measurement	SAGE Publications		SAGE Journals	10.1177/epma	sage:epma	0013-1644	1552-3888		2000	Total_Item_Requests	1	1	0
Educational and Psychological Measurement	SAGE Publications		SAGE Journals	10.1177/epma	sage:epma	0013-1644	1552-3888		2000	Unique_Item_Requests	1	1	0
Educational Policy	SAGE Publications		SAGE Journals	10.1177/epxa	sage:epxa	0895-9048	1552-3896		2022	Total_Item_Requests	1	1	0
Educational Policy	SAGE Publications		SAGE Journals	10.1177/epxa	sage:epxa	0895-9048	1552-3896		2022	Unique_Item_Requests	1	1	0
Educational Researcher	American Educational Research Association		SAGE Journals	10.1177/edra	sage:edra	0013-189X	1935-102X		2007	Total_Item_Requests	1	1	0
Educational Researcher	American Educational Research Association		SAGE Journals	10.1177/edra	sage:edra	0013-189X	1935-102X		2007	Unique_Item_Requests	1	1	0
Educational Researcher	American Educational Research Association		SAGE Journals	10.1177/edra	sage:edra	0013-189X	1935-102X		2014	Total_Item_Requests	1	1	0
Educational Researcher	American Educational Research Association		SAGE Journals	10.1177/edra	sage:edra	0013-189X	1935-102X		2014	Unique_Item_Requests	1	1	0
Educational Researcher	American Educational Research Association		SAGE Journals	10.1177/edra	sage:edra	0013-189X	1935-102X		2023	Total_Item_Requests	3	3	0
Educational Researcher	American Educational Research Association		SAGE Journals	10.1177/edra	sage:edra	0013-189X	1935-102X		2023	Unique_Item_Requests	3	3	0
Emerging Adulthood	SAGE Publications		SAGE Journals	10.1177/eaxa	sage:eaxa	2167-6968	2167-6984		2015	Total_Item_Requests	2	2	0
Emerging Adulthood	SAGE Publications		SAGE Journals	10.1177/eaxa	sage:eaxa	2167-6968	2167-6984		2015	Unique_Item_Requests	1	1	0
Emotion Review	SAGE Publications		SAGE Journals	10.1177/emra	sage:emra	1754-0739	1754-0747		2012	Total_Item_Requests	1	1	0
Emotion Review	SAGE Publications		SAGE Journals	10.1177/emra	sage:emra	1754-0739	1754-0747		2012	Unique_Item_Requests	1	1	0
Empirical Studies of the Arts	SAGE Publications		SAGE Journals	10.1177/arta	sage:arta	0276-2374	1541-4493		2022	Total_Item_Requests	1	1	0
Empirical Studies of the Arts	SAGE Publications		SAGE Journals	10.1177/arta	sage:arta	0276-2374	1541-4493		2022	Unique_Item_Requests	1	1	0
Energy & Environment	SAGE Publications		SAGE Journals	10.1177/eaea	sage:eaea	0958-305X	2048-4070		2004	Total_Item_Requests	1	1	0
Energy & Environment	SAGE Publications		SAGE Journals	10.1177/eaea	sage:eaea	0958-305X	2048-4070		2004	Unique_Item_Requests	1	1	0
Environment and Planning A: Economy and Space	SAGE Publications		SAGE Journals	10.1177/epna	sage:epna	0308-518X	1472-3409		2000	Total_Item_Requests	1	1	0
Environment and Planning A: Economy and Space	SAGE Publications		SAGE Journals	10.1177/epna	sage:epna	0308-518X	1472-3409		2000	Unique_Item_Requests	1	1	0
Environment and Planning A: Economy and Space	SAGE Publications		SAGE Journals	10.1177/epna	sage:epna	0308-518X	1472-3409		2017	Total_Item_Requests	1	1	0
Environment and Planning A: Economy and Space	SAGE Publications		SAGE Journals	10.1177/epna	sage:epna	0308-518X	1472-3409		2017	Unique_Item_Requests	1	1	0
Environment and Planning B: Urban Analytics and City Science	SAGE Publications		SAGE Journals	10.1177/epbb	sage:epbb	2399-8083	2399-8091		2011	Total_Item_Requests	1	1	0
Environment and Planning B: Urban Analytics and City Science	SAGE Publications		SAGE Journals	10.1177/epbb	sage:epbb	2399-8083	2399-8091		2011	Unique_Item_Requests	1	1	0
Environment and Planning C: Politics and Space	SAGE Publications		SAGE Journals	10.1177/epcb	sage:epcb	2399-6544	2399-6552		2018	Total_Item_Requests	1	1	0
Environment and Planning C: Politics and Space	SAGE Publications		SAGE Journals	10.1177/epcb	sage:epcb	2399-6544	2399-6552		2018	Unique_Item_Requests	1	1	0
Ethnography	SAGE Publications		SAGE Journals	10.1177/etha	sage:etha	1466-1381	1741-2714		2018	Total_Item_Requests	1	1	0
Ethnography	SAGE Publications		SAGE Journals	10.1177/etha	sage:etha	1466-1381	1741-2714		2018	Unique_Item_Requests	1	1	0
European Journal of Cultural Studies	SAGE Publications		SAGE Journals	10.1177/ecsa	sage:ecsa	1367-5494	1460-3551		9999	Total_Item_Requests	2	2	0
European Journal of Cultural Studies	SAGE Publications		SAGE Journals	10.1177/ecsa	sage:ecsa	1367-5494	1460-3551		9999	Unique_Item_Requests	1	1	0
European Journal of Personality	SAGE Publications		SAGE Journals	10.1177/erpa	sage:erpa	0890-2070	1099-0984		2018	Total_Item_Requests	3	3	0
European Journal of Personality	SAGE Publications		SAGE Journals	10.1177/erpa	sage:erpa	0890-2070	1099-0984		2018	Unique_Item_Requests	1	1	0
European Physical Education Review	SAGE Publications		SAGE Journals	10.1177/epea	sage:epea	1356-336X	1741-2749		2002	Total_Item_Requests	1	1	0
European Physical Education Review	SAGE Publications		SAGE Journals	10.1177/epea	sage:epea	1356-336X	1741-2749		2002	Unique_Item_Requests	1	1	0
European Physical Education Review	SAGE Publications		SAGE Journals	10.1177/epea	sage:epea	1356-336X	1741-2749		2022	Total_Item_Requests	1	1	0
European Physical Education Review	SAGE Publications		SAGE Journals	10.1177/epea	sage:epea	1356-336X	1741-2749		2022	Unique_Item_Requests	1	1	0
Families in Society	SAGE Publications		SAGE Journals	10.1177/fisa	sage:fisa	1044-3894	1945-1350		1999	Total_Item_Requests	1	1	0
Families in Society	SAGE Publications		SAGE Journals	10.1177/fisa	sage:fisa	1044-3894	1945-1350		1999	Unique_Item_Requests	1	1	0
Families in Society	SAGE Publications		SAGE Journals	10.1177/fisa	sage:fisa	1044-3894	1945-1350		2006	Total_Item_Requests	1	1	0
Families in Society	SAGE Publications		SAGE Journals	10.1177/fisa	sage:fisa	1044-3894	1945-1350		2006	Unique_Item_Requests	1	1	0
Feminism & Psychology	SAGE Publications		SAGE Journals	10.1177/fapa	sage:fapa	0959-3535	1461-7161		2005	Total_Item_Requests	2	2	0
Feminism & Psychology	SAGE Publications		SAGE Journals	10.1177/fapa	sage:fapa	0959-3535	1461-7161		2005	Unique_Item_Requests	2	2	0
Feminism & Psychology	SAGE Publications		SAGE Journals	10.1177/fapa	sage:fapa	0959-3535	1461-7161		2020	Total_Item_Requests	1	1	0
Feminism & Psychology	SAGE Publications		SAGE Journals	10.1177/fapa	sage:fapa	0959-3535	1461-7161		2020	Unique_Item_Requests	1	1	0
Feminist Theory	SAGE Publications		SAGE Journals	10.1177/ftya	sage:ftya	1464-7001	1741-2773		2017	Total_Item_Requests	1	1	0
Feminist Theory	SAGE Publications		SAGE Journals	10.1177/ftya	sage:ftya	1464-7001	1741-2773		2017	Unique_Item_Requests	1	1	0
Field Methods	SAGE Publications		SAGE Journals	10.1177/fmxd	sage:fmxd	1525-822X	1552-3969		2008	Total_Item_Requests	2	2	0
Field Methods	SAGE Publications		SAGE Journals	10.1177/fmxd	sage:fmxd	1525-822X	1552-3969		2008	Unique_Item_Requests	2	2	0
Food and Nutrition Bulletin	SAGE Publications		SAGE Journals	10.1177/fnba	sage:fnba	0379-5721	1564-8265		2008	Total_Item_Requests	2	2	0
Food and Nutrition Bulletin	SAGE Publications		SAGE Journals	10.1177/fnba	sage:fnba	0379-5721	1564-8265		2008	Unique_Item_Requests	2	2	0
Gender & Society	SAGE Publications		SAGE Journals	10.1177/gasa	sage:gasa	0891-2432	1552-3977		2020	Total_Item_Requests	6	6	0
Gender & Society	SAGE Publications		SAGE Journals	10.1177/gasa	sage:gasa	0891-2432	1552-3977		2020	Unique_Item_Requests	2	2	0
Gifted Child Today	SAGE Publications		SAGE Journals	10.1177/gctc	sage:gctc	1076-2175	2162-951X		2013	Total_Item_Requests	3	3	0
Gifted Child Today	SAGE Publications		SAGE Journals	10.1177/gctc	sage:gctc	1076-2175	2162-951X		2013	Unique_Item_Requests	1	1	0
Global Studies of Childhood	SAGE Publications		SAGE Journals	10.1177/gsca	sage:gsca	2043-6106	2043-6106		2015	Total_Item_Requests	2	2	0
Global Studies of Childhood	SAGE Publications		SAGE Journals	10.1177/gsca	sage:gsca	2043-6106	2043-6106		2015	Unique_Item_Requests	1	1	0
Global Studies of Childhood	SAGE Publications		SAGE Journals	10.1177/gsca	sage:gsca	2043-6106	2043-6106		2019	Total_Item_Requests	1	1	0
Global Studies of Childhood	SAGE Publications		SAGE Journals	10.1177/gsca	sage:gsca	2043-6106	2043-6106		2019	Unique_Item_Requests	1	1	0
Group & Organization Management	SAGE Publications		SAGE Journals	10.1177/gomb	sage:gomb	1059-6011	1552-3993		2008	Total_Item_Requests	1	1	0
Group & Organization Management	SAGE Publications		SAGE Journals	10.1177/gomb	sage:gomb	1059-6011	1552-3993		2008	Unique_Item_Requests	1	1	0
Health Education & Behavior	SAGE Publications		SAGE Journals	10.1177/hebc	sage:hebc	1090-1981	1552-6127		2023	Total_Item_Requests	2	2	0
Health Education & Behavior	SAGE Publications		SAGE Journals	10.1177/hebc	sage:hebc	1090-1981	1552-6127		2023	Unique_Item_Requests	2	2	0
Health Education Journal	SAGE Publications		SAGE Journals	10.1177/heja	sage:heja	0017-8969	1748-8176		2015	Total_Item_Requests	3	3	0
Health Education Journal	SAGE Publications		SAGE Journals	10.1177/heja	sage:heja	0017-8969	1748-8176		2015	Unique_Item_Requests	1	1	0
Health Promotion Practice	SAGE Publications		SAGE Journals	10.1177/hppa	sage:hppa	1524-8399	1552-6372		2010	Total_Item_Requests	1	1	0
Health Promotion Practice	SAGE Publications		SAGE Journals	10.1177/hppa	sage:hppa	1524-8399	1552-6372		2010	Unique_Item_Requests	1	1	0
HERD: Health Environments Research & Design Journal	SAGE Publications		SAGE Journals	10.1177/hera	sage:hera	1937-5867	2167-5112		2023	Total_Item_Requests	1	1	0
HERD: Health Environments Research & Design Journal	SAGE Publications		SAGE Journals	10.1177/hera	sage:hera	1937-5867	2167-5112		2023	Unique_Item_Requests	1	1	0
History of Psychiatry	SAGE Publications		SAGE Journals	10.1177/hpya	sage:hpya	0957-154X	1740-2360		2015	Total_Item_Requests	1	1	0
History of Psychiatry	SAGE Publications		SAGE Journals	10.1177/hpya	sage:hpya	0957-154X	1740-2360		2015	Unique_Item_Requests	1	1	0
History of the Human Sciences	SAGE Publications		SAGE Journals	10.1177/hhsa	sage:hhsa	0952-6951	1461-720X		2022	Total_Item_Requests	2	2	0
History of the Human Sciences	SAGE Publications		SAGE Journals	10.1177/hhsa	sage:hhsa	0952-6951	1461-720X		2022	Unique_Item_Requests	2	2	0
Human & Experimental Toxicology	SAGE Publications		SAGE Journals	10.1177/hetb	sage:hetb	0960-3271	1477-0903		2014	Total_Item_Requests	1	1	0
Human & Experimental Toxicology	SAGE Publications		SAGE Journals	10.1177/hetb	sage:hetb	0960-3271	1477-0903		2014	Unique_Item_Requests	1	1	0
Human & Experimental Toxicology	SAGE Publications		SAGE Journals	10.1177/hetb	sage:hetb	0960-3271	1477-0903		2019	Total_Item_Requests	1	1	0
Human & Experimental Toxicology	SAGE Publications		SAGE Journals	10.1177/hetb	sage:hetb	0960-3271	1477-0903		2019	Unique_Item_Requests	1	1	0
Human Geography	SAGE Publications		SAGE Journals	10.1177/huga	sage:huga	1942-7786	2633-674X		2020	Total_Item_Requests	1	1	0
Human Geography	SAGE Publications		SAGE Journals	10.1177/huga	sage:huga	1942-7786	2633-674X		2020	Unique_Item_Requests	1	1	0
Human Relations	SAGE Publications		SAGE Journals	10.1177/huma	sage:huma	0018-7267	1741-282X		1991	Total_Item_Requests	1	1	0
Human Relations	SAGE Publications		SAGE Journals	10.1177/huma	sage:huma	0018-7267	1741-282X		1991	Unique_Item_Requests	1	1	0
Human Relations	SAGE Publications		SAGE Journals	10.1177/huma	sage:huma	0018-7267	1741-282X		2012	Total_Item_Requests	1	1	0
Human Relations	SAGE Publications		SAGE Journals	10.1177/huma	sage:huma	0018-7267	1741-282X		2012	Unique_Item_Requests	1	1	0
Human Relations	SAGE Publications		SAGE Journals	10.1177/huma	sage:huma	0018-7267	1741-282X		2013	Total_Item_Requests	1	1	0
Human Relations	SAGE Publications		SAGE Journals	10.1177/huma	sage:huma	0018-7267	1741-282X		2013	Unique_Item_Requests	1	1	0
Human Relations	SAGE Publications		SAGE Journals	10.1177/huma	sage:huma	0018-7267	1741-282X		2020	Total_Item_Requests	1	1	0
Human Relations	SAGE Publications		SAGE Journals	10.1177/huma	sage:huma	0018-7267	1741-282X		2020	Unique_Item_Requests	1	1	0
Human Relations	SAGE Publications		SAGE Journals	10.1177/huma	sage:huma	0018-7267	1741-282X		2021	Total_Item_Requests	3	3	0
Human Relations	SAGE Publications		SAGE Journals	10.1177/huma	sage:huma	0018-7267	1741-282X		2021	Unique_Item_Requests	2	2	0
Human Resource Development Review	SAGE Publications		SAGE Journals	10.1177/hrda	sage:hrda	1534-4843	1552-6712		2005	Total_Item_Requests	1	1	0
Human Resource Development Review	SAGE Publications		SAGE Journals	10.1177/hrda	sage:hrda	1534-4843	1552-6712		2005	Unique_Item_Requests	1	1	0
Human Resource Development Review	SAGE Publications		SAGE Journals	10.1177/hrda	sage:hrda	1534-4843	1552-6712		2016	Total_Item_Requests	3	3	0
Human Resource Development Review	SAGE Publications		SAGE Journals	10.1177/hrda	sage:hrda	1534-4843	1552-6712		2016	Unique_Item_Requests	1	1	0
Human Resource Development Review	SAGE Publications		SAGE Journals	10.1177/hrda	sage:hrda	1534-4843	1552-6712		2022	Total_Item_Requests	1	1	0
Human Resource Development Review	SAGE Publications		SAGE Journals	10.1177/hrda	sage:hrda	1534-4843	1552-6712		2022	Unique_Item_Requests	1	1	0
Human Resource Development Review	SAGE Publications		SAGE Journals	10.1177/hrda	sage:hrda	1534-4843	1552-6712		2023	Total_Item_Requests	1	1	0
Human Resource Development Review	SAGE Publications		SAGE Journals	10.1177/hrda	sage:hrda	1534-4843	1552-6712		2023	Unique_Item_Requests	1	1	0
Humanity & Society	SAGE Publications Inc		SAGE Journals	10.1177/hasa	sage:hasa	0160-5976	2372-9708		2015	Total_Item_Requests	1	1	0
Humanity & Society	SAGE Publications Inc		SAGE Journals	10.1177/hasa	sage:hasa	0160-5976	2372-9708		2015	Unique_Item_Requests	1	1	0
Improving Schools	SAGE Publications		SAGE Journals	10.1177/impa	sage:impa	1365-4802	1475-7583		2002	Total_Item_Requests	1	1	0
Improving Schools	SAGE Publications		SAGE Journals	10.1177/impa	sage:impa	1365-4802	1475-7583		2002	Unique_Item_Requests	1	1	0
Innate Immunity	SAGE Publications Ltd STM		SAGE Journals	10.1177/inib	sage:inib	1753-4259	1753-4267		2017	Total_Item_Requests	1	1	0
Innate Immunity	SAGE Publications Ltd STM		SAGE Journals	10.1177/inib	sage:inib	1753-4259	1753-4267		2017	Unique_Item_Requests	1	1	0
International Journal	SAGE Publications		SAGE Journals	10.1177/ijxa	sage:ijxa	0020-7020	2052-465X		2000	Total_Item_Requests	1	1	0
International Journal	SAGE Publications		SAGE Journals	10.1177/ijxa	sage:ijxa	0020-7020	2052-465X		2000	Unique_Item_Requests	1	1	0
International Journal	SAGE Publications		SAGE Journals	10.1177/ijxa	sage:ijxa	0020-7020	2052-465X		2023	Total_Item_Requests	2	2	0
International Journal	SAGE Publications		SAGE Journals	10.1177/ijxa	sage:ijxa	0020-7020	2052-465X		2023	Unique_Item_Requests	1	1	0
International Journal of Business Communication	SAGE Publications		SAGE Journals	10.1177/jobd	sage:jobd	2329-4884	2329-4892		9999	Total_Item_Requests	1	1	0
International Journal of Business Communication	SAGE Publications		SAGE Journals	10.1177/jobd	sage:jobd	2329-4884	2329-4892		9999	Unique_Item_Requests	1	1	0
International Journal of Christianity & Education	SAGE Publications		SAGE Journals	10.1177/icec	sage:icec	2056-9971	2056-998X		2012	Total_Item_Requests	1	1	0
International Journal of Christianity & Education	SAGE Publications		SAGE Journals	10.1177/icec	sage:icec	2056-9971	2056-998X		2012	Unique_Item_Requests	1	1	0
International Journal of Cultural Studies	SAGE Publications		SAGE Journals	10.1177/icsa	sage:icsa	1367-8779	1460-356X		9999	Total_Item_Requests	2	2	0
International Journal of Cultural Studies	SAGE Publications		SAGE Journals	10.1177/icsa	sage:icsa	1367-8779	1460-356X		9999	Unique_Item_Requests	1	1	0
International Journal of Maritime History	SAGE Publications		SAGE Journals	10.1177/ijha	sage:ijha	0843-8714	2052-7756		2000	Total_Item_Requests	1	1	0
International Journal of Maritime History	SAGE Publications		SAGE Journals	10.1177/ijha	sage:ijha	0843-8714	2052-7756		2000	Unique_Item_Requests	1	1	0
International Journal of Maritime History	SAGE Publications		SAGE Journals	10.1177/ijha	sage:ijha	0843-8714	2052-7756		2006	Total_Item_Requests	1	1	0
International Journal of Maritime History	SAGE Publications		SAGE Journals	10.1177/ijha	sage:ijha	0843-8714	2052-7756		2006	Unique_Item_Requests	1	1	0
International Journal of Maritime History	SAGE Publications		SAGE Journals	10.1177/ijha	sage:ijha	0843-8714	2052-7756		2008	Total_Item_Requests	1	1	0
International Journal of Maritime History	SAGE Publications		SAGE Journals	10.1177/ijha	sage:ijha	0843-8714	2052-7756		2008	Unique_Item_Requests	1	1	0
International Journal of Maritime History	SAGE Publications		SAGE Journals	10.1177/ijha	sage:ijha	0843-8714	2052-7756		2010	Total_Item_Requests	2	2	0
International Journal of Maritime History	SAGE Publications		SAGE Journals	10.1177/ijha	sage:ijha	0843-8714	2052-7756		2010	Unique_Item_Requests	2	2	0
International Journal of Maritime History	SAGE Publications		SAGE Journals	10.1177/ijha	sage:ijha	0843-8714	2052-7756		2017	Total_Item_Requests	1	1	0
International Journal of Maritime History	SAGE Publications		SAGE Journals	10.1177/ijha	sage:ijha	0843-8714	2052-7756		2017	Unique_Item_Requests	1	1	0
International Journal of Maritime History	SAGE Publications		SAGE Journals	10.1177/ijha	sage:ijha	0843-8714	2052-7756		2019	Total_Item_Requests	3	3	0
International Journal of Maritime History	SAGE Publications		SAGE Journals	10.1177/ijha	sage:ijha	0843-8714	2052-7756		2019	Unique_Item_Requests	2	2	0
International Journal of Maritime History	SAGE Publications		SAGE Journals	10.1177/ijha	sage:ijha	0843-8714	2052-7756		2020	Total_Item_Requests	1	1	0
International Journal of Maritime History	SAGE Publications		SAGE Journals	10.1177/ijha	sage:ijha	0843-8714	2052-7756		2020	Unique_Item_Requests	1	1	0
International Journal of Maritime History	SAGE Publications		SAGE Journals	10.1177/ijha	sage:ijha	0843-8714	2052-7756		9999	Total_Item_Requests	9	9	0
International Journal of Maritime History	SAGE Publications		SAGE Journals	10.1177/ijha	sage:ijha	0843-8714	2052-7756		9999	Unique_Item_Requests	3	3	0
International Journal of Offender Therapy and Comparative Criminology	SAGE Publications		SAGE Journals	10.1177/ijoe	sage:ijoe	0306-624X	1552-6933		2015	Total_Item_Requests	1	1	0
International Journal of Offender Therapy and Comparative Criminology	SAGE Publications		SAGE Journals	10.1177/ijoe	sage:ijoe	0306-624X	1552-6933		2015	Unique_Item_Requests	1	1	0
International Journal of Offender Therapy and Comparative Criminology	SAGE Publications		SAGE Journals	10.1177/ijoe	sage:ijoe	0306-624X	1552-6933		2020	Total_Item_Requests	2	2	0
International Journal of Offender Therapy and Comparative Criminology	SAGE Publications		SAGE Journals	10.1177/ijoe	sage:ijoe	0306-624X	1552-6933		2020	Unique_Item_Requests	2	2	0
International Journal of Social Psychiatry	SAGE Publications		SAGE Journals	10.1177/ispa	sage:ispa	0020-7640	1741-2854		2019	Total_Item_Requests	3	3	0
International Journal of Social Psychiatry	SAGE Publications		SAGE Journals	10.1177/ispa	sage:ispa	0020-7640	1741-2854		2019	Unique_Item_Requests	1	1	0
International Journal of Stroke	SAGE Publications		SAGE Journals	10.1177/wsoa	sage:wsoa	1747-4930	1747-4949		2016	Total_Item_Requests	2	2	0
International Journal of Stroke	SAGE Publications		SAGE Journals	10.1177/wsoa	sage:wsoa	1747-4930	1747-4949		2016	Unique_Item_Requests	1	1	0
International Migration Review	SAGE Publications		SAGE Journals	10.1177/mrxa	sage:mrxa	0197-9183	1747-7379		2014	Total_Item_Requests	1	1	0
International Migration Review	SAGE Publications		SAGE Journals	10.1177/mrxa	sage:mrxa	0197-9183	1747-7379		2014	Unique_Item_Requests	1	1	0
International Political Science Review	SAGE Publications		SAGE Journals	10.1177/ipsa	sage:ipsa	0192-5121	1460-373X		2018	Total_Item_Requests	4	4	0
International Political Science Review	SAGE Publications		SAGE Journals	10.1177/ipsa	sage:ipsa	0192-5121	1460-373X		2018	Unique_Item_Requests	4	4	0
International Review for the Sociology of Sport	SAGE Publications		SAGE Journals	10.1177/irsb	sage:irsb	1012-6902	1461-7218		2006	Total_Item_Requests	1	1	0
International Review for the Sociology of Sport	SAGE Publications		SAGE Journals	10.1177/irsb	sage:irsb	1012-6902	1461-7218		2006	Unique_Item_Requests	1	1	0
International Review for the Sociology of Sport	SAGE Publications		SAGE Journals	10.1177/irsb	sage:irsb	1012-6902	1461-7218		2019	Total_Item_Requests	1	1	0
International Review for the Sociology of Sport	SAGE Publications		SAGE Journals	10.1177/irsb	sage:irsb	1012-6902	1461-7218		2019	Unique_Item_Requests	1	1	0
International Review of Victimology	SAGE Publications		SAGE Journals	10.1177/irva	sage:irva	0269-7580	2047-9433		2019	Total_Item_Requests	1	1	0
International Review of Victimology	SAGE Publications		SAGE Journals	10.1177/irva	sage:irva	0269-7580	2047-9433		2019	Unique_Item_Requests	1	1	0
International Social Work	SAGE Publications		SAGE Journals	10.1177/iswb	sage:iswb	0020-8728	1461-7234		2014	Total_Item_Requests	1	1	0
International Social Work	SAGE Publications		SAGE Journals	10.1177/iswb	sage:iswb	0020-8728	1461-7234		2014	Unique_Item_Requests	1	1	0
International Social Work	SAGE Publications		SAGE Journals	10.1177/iswb	sage:iswb	0020-8728	1461-7234		2021	Total_Item_Requests	1	1	0
International Social Work	SAGE Publications		SAGE Journals	10.1177/iswb	sage:iswb	0020-8728	1461-7234		2021	Unique_Item_Requests	1	1	0
Intervention in School and Clinic	SAGE Publications		SAGE Journals	10.1177/iscc	sage:iscc	1053-4512	1538-4810		2014	Total_Item_Requests	3	3	0
Intervention in School and Clinic	SAGE Publications		SAGE Journals	10.1177/iscc	sage:iscc	1053-4512	1538-4810		2014	Unique_Item_Requests	2	2	0
Intervention in School and Clinic	SAGE Publications		SAGE Journals	10.1177/iscc	sage:iscc	1053-4512	1538-4810		2021	Total_Item_Requests	1	1	0
Intervention in School and Clinic	SAGE Publications		SAGE Journals	10.1177/iscc	sage:iscc	1053-4512	1538-4810		2021	Unique_Item_Requests	1	1	0
Intervention in School and Clinic	SAGE Publications		SAGE Journals	10.1177/iscc	sage:iscc	1053-4512	1538-4810		2022	Total_Item_Requests	1	1	0
Intervention in School and Clinic	SAGE Publications		SAGE Journals	10.1177/iscc	sage:iscc	1053-4512	1538-4810		2022	Unique_Item_Requests	1	1	0
Journal of Adolescent Research	SAGE Publications		SAGE Journals	10.1177/jara	sage:jara	0743-5584	1552-6895		2021	Total_Item_Requests	1	1	0
Journal of Adolescent Research	SAGE Publications		SAGE Journals	10.1177/jara	sage:jara	0743-5584	1552-6895		2021	Unique_Item_Requests	1	1	0
Journal of Aging and Health	SAGE Publications		SAGE Journals	10.1177/jaha	sage:jaha	0898-2643	1552-6887		2014	Total_Item_Requests	1	1	0
Journal of Aging and Health	SAGE Publications		SAGE Journals	10.1177/jaha	sage:jaha	0898-2643	1552-6887		2014	Unique_Item_Requests	1	1	0
Journal of Applied Gerontology	SAGE Publications		SAGE Journals	10.1177/jaga	sage:jaga	0733-4648	1552-4523		2019	Total_Item_Requests	1	1	0
Journal of Applied Gerontology	SAGE Publications		SAGE Journals	10.1177/jaga	sage:jaga	0733-4648	1552-4523		2019	Unique_Item_Requests	1	1	0
Journal of Biomaterials Applications	SAGE Publications		SAGE Journals	10.1177/jbaa	sage:jbaa	0885-3282	1530-8022		2022	Total_Item_Requests	5	5	0
Journal of Biomaterials Applications	SAGE Publications		SAGE Journals	10.1177/jbaa	sage:jbaa	0885-3282	1530-8022		2022	Unique_Item_Requests	2	2	0
Journal of Black Studies	SAGE Publications		SAGE Journals	10.1177/jbsa	sage:jbsa	0021-9347	1552-4566		2005	Total_Item_Requests	2	2	0
Journal of Black Studies	SAGE Publications		SAGE Journals	10.1177/jbsa	sage:jbsa	0021-9347	1552-4566		2005	Unique_Item_Requests	1	1	0
Journal of Business and Technical Communication	SAGE Publications		SAGE Journals	10.1177/jbtb	sage:jbtb	1050-6519	1552-4574		2020	Total_Item_Requests	2	2	0
