Report_Name	Title Master Report
Report_ID	TR
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	ProQuest:14670
Metric_Types	
Report_Filters	Platform=ProQuest
Report_Attributes	Attributes_To_Show=Data_Type|Section_Type|Access_Type|Access_Method|YOP
Exceptions	3040: Partial Data Returned. (Usage data has not been processed for all requested months.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:54:03Z
Created_By	ProQuest

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Data_Type	Section_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
BMJ Open	BMJ Publishing Group LTD		ProQuest		ProQuest:2040975			2044-6055		Journal	Article	2022	OA_Gold	Regular	Unique_Item_Investigations	1	0	1
BMJ Open	BMJ Publishing Group LTD		ProQuest		ProQuest:2040975			2044-6055		Journal	Article	2022	OA_Gold	Regular	Unique_Item_Requests	1	0	1
Buildings	MDPI AG		ProQuest		ProQuest:2032422			2075-5309		Journal	Article	2023	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Buildings	MDPI AG		ProQuest		ProQuest:2032422			2075-5309		Journal	Article	2023	OA_Gold	Regular	Total_Item_Requests	1	1	0
Buildings	MDPI AG		ProQuest		ProQuest:2032422			2075-5309		Journal	Article	2023	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Buildings	MDPI AG		ProQuest		ProQuest:2032422			2075-5309		Journal	Article	2023	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Bulletin of the Menninger Clinic	Guilford Press		ProQuest		ProQuest:1818298		0025-9284			Journal	Article	1954	Controlled	Regular	Total_Item_Investigations	1	0	1
Bulletin of the Menninger Clinic	Guilford Press		ProQuest		ProQuest:1818298		0025-9284			Journal	Article	1954	Controlled	Regular	Total_Item_Requests	1	0	1
Bulletin of the Menninger Clinic	Guilford Press		ProQuest		ProQuest:1818298		0025-9284			Journal	Article	1954	Controlled	Regular	Unique_Item_Investigations	1	0	1
Bulletin of the Menninger Clinic	Guilford Press		ProQuest		ProQuest:1818298		0025-9284			Journal	Article	1954	Controlled	Regular	Unique_Item_Requests	1	0	1
Bulletin of the Menninger Clinic	Guilford Press		ProQuest		ProQuest:1818298		0025-9284			Journal	Article	1983	Controlled	Regular	Total_Item_Investigations	10	0	10
Bulletin of the Menninger Clinic	Guilford Press		ProQuest		ProQuest:1818298		0025-9284			Journal	Article	1983	Controlled	Regular	Total_Item_Requests	10	0	10
Bulletin of the Menninger Clinic	Guilford Press		ProQuest		ProQuest:1818298		0025-9284			Journal	Article	1983	Controlled	Regular	Unique_Item_Investigations	4	0	4
Bulletin of the Menninger Clinic	Guilford Press		ProQuest		ProQuest:1818298		0025-9284			Journal	Article	1983	Controlled	Regular	Unique_Item_Requests	4	0	4
Canada NewsWire	PR Newswire Association LLC		ProQuest		ProQuest:11327					Other	Other	2022	Controlled	Regular	Total_Item_Investigations	3	3	0
Canada NewsWire	PR Newswire Association LLC		ProQuest		ProQuest:11327					Other	Other	2022	Controlled	Regular	Total_Item_Requests	3	3	0
Canada NewsWire	PR Newswire Association LLC		ProQuest		ProQuest:11327					Other	Other	2022	Controlled	Regular	Unique_Item_Investigations	3	3	0
Canada NewsWire	PR Newswire Association LLC		ProQuest		ProQuest:11327					Other	Other	2022	Controlled	Regular	Unique_Item_Requests	3	3	0
Canadian - American Public Policy	University of Maine		ProQuest		ProQuest:44182		1047-1073	2561-7702		Journal	Article	2008	Controlled	Regular	Total_Item_Investigations	1	0	1
Canadian - American Public Policy	University of Maine		ProQuest		ProQuest:44182		1047-1073	2561-7702		Journal	Article	2008	Controlled	Regular	Total_Item_Requests	1	0	1
Canadian - American Public Policy	University of Maine		ProQuest		ProQuest:44182		1047-1073	2561-7702		Journal	Article	2008	Controlled	Regular	Unique_Item_Investigations	1	0	1
Canadian - American Public Policy	University of Maine		ProQuest		ProQuest:44182		1047-1073	2561-7702		Journal	Article	2008	Controlled	Regular	Unique_Item_Requests	1	0	1
Canadian Geographer	Blackwell Publishing Ltd		ProQuest		ProQuest:37554		0008-3658	1541-0064		Journal	Article	1995	Controlled	Regular	Total_Item_Investigations	1	1	0
Canadian Geographer	Blackwell Publishing Ltd		ProQuest		ProQuest:37554		0008-3658	1541-0064		Journal	Article	1995	Controlled	Regular	Total_Item_Requests	1	1	0
Canadian Geographer	Blackwell Publishing Ltd		ProQuest		ProQuest:37554		0008-3658	1541-0064		Journal	Article	1995	Controlled	Regular	Unique_Item_Investigations	1	1	0
Canadian Geographer	Blackwell Publishing Ltd		ProQuest		ProQuest:37554		0008-3658	1541-0064		Journal	Article	1995	Controlled	Regular	Unique_Item_Requests	1	1	0
Canadian Issues	Association of Canadian Studies		ProQuest		ProQuest:43874		0318-8442			Journal	Article	1999	Controlled	Regular	Total_Item_Investigations	1	1	0
Canadian Issues	Association of Canadian Studies		ProQuest		ProQuest:43874		0318-8442			Journal	Article	1999	Controlled	Regular	Total_Item_Requests	1	1	0
Canadian Issues	Association of Canadian Studies		ProQuest		ProQuest:43874		0318-8442			Journal	Article	1999	Controlled	Regular	Unique_Item_Investigations	1	1	0
Canadian Issues	Association of Canadian Studies		ProQuest		ProQuest:43874		0318-8442			Journal	Article	1999	Controlled	Regular	Unique_Item_Requests	1	1	0
Canadian Journal of Behavioural Science	Canadian Psychological Association		ProQuest		ProQuest:48737		0008-400X	1879-2669		Journal	Article	2021	Controlled	Regular	Total_Item_Investigations	2	2	0
Canadian Journal of Behavioural Science	Canadian Psychological Association		ProQuest		ProQuest:48737		0008-400X	1879-2669		Journal	Article	2021	Controlled	Regular	Total_Item_Requests	2	2	0
Canadian Journal of Behavioural Science	Canadian Psychological Association		ProQuest		ProQuest:48737		0008-400X	1879-2669		Journal	Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Canadian Journal of Behavioural Science	Canadian Psychological Association		ProQuest		ProQuest:48737		0008-400X	1879-2669		Journal	Article	2021	Controlled	Regular	Unique_Item_Requests	1	1	0
Canadian Journal of Civil Engineering	Canadian Science Publishing		ProQuest		ProQuest:47617		0315-1468	1208-6029		Journal	Article	1997	Controlled	Regular	Total_Item_Investigations	4	0	4
Canadian Journal of Civil Engineering	Canadian Science Publishing		ProQuest		ProQuest:47617		0315-1468	1208-6029		Journal	Article	1997	Controlled	Regular	Total_Item_Requests	4	0	4
Canadian Journal of Civil Engineering	Canadian Science Publishing		ProQuest		ProQuest:47617		0315-1468	1208-6029		Journal	Article	1997	Controlled	Regular	Unique_Item_Investigations	1	0	1
Canadian Journal of Civil Engineering	Canadian Science Publishing		ProQuest		ProQuest:47617		0315-1468	1208-6029		Journal	Article	1997	Controlled	Regular	Unique_Item_Requests	1	0	1
Canadian Journal of Communication	Canadian Journal of Communications Corp		ProQuest		ProQuest:47035		0705-3657	1499-6642		Journal	Article	2009	Controlled	Regular	Total_Item_Investigations	1	0	1
Canadian Journal of Communication	Canadian Journal of Communications Corp		ProQuest		ProQuest:47035		0705-3657	1499-6642		Journal	Article	2009	Controlled	Regular	Total_Item_Requests	1	0	1
Canadian Journal of Communication	Canadian Journal of Communications Corp		ProQuest		ProQuest:47035		0705-3657	1499-6642		Journal	Article	2009	Controlled	Regular	Unique_Item_Investigations	1	0	1
Canadian Journal of Communication	Canadian Journal of Communications Corp		ProQuest		ProQuest:47035		0705-3657	1499-6642		Journal	Article	2009	Controlled	Regular	Unique_Item_Requests	1	0	1
Canadian Journal of Communication	Canadian Journal of Communications Corp		ProQuest		ProQuest:47035		0705-3657	1499-6642		Journal	Article	2022	Controlled	Regular	Total_Item_Investigations	2	0	2
Canadian Journal of Communication	Canadian Journal of Communications Corp		ProQuest		ProQuest:47035		0705-3657	1499-6642		Journal	Article	2022	Controlled	Regular	Total_Item_Requests	2	0	2
Canadian Journal of Communication	Canadian Journal of Communications Corp		ProQuest		ProQuest:47035		0705-3657	1499-6642		Journal	Article	2022	Controlled	Regular	Unique_Item_Investigations	1	0	1
Canadian Journal of Communication	Canadian Journal of Communications Corp		ProQuest		ProQuest:47035		0705-3657	1499-6642		Journal	Article	2022	Controlled	Regular	Unique_Item_Requests	1	0	1
Canadian Journal of Communication	Canadian Journal of Communications Corp		ProQuest		ProQuest:47035		0705-3657	1499-6642		Journal	Article	2023	Controlled	Regular	Total_Item_Investigations	2	2	0
Canadian Journal of Communication	Canadian Journal of Communications Corp		ProQuest		ProQuest:47035		0705-3657	1499-6642		Journal	Article	2023	Controlled	Regular	Total_Item_Requests	2	2	0
Canadian Journal of Communication	Canadian Journal of Communications Corp		ProQuest		ProQuest:47035		0705-3657	1499-6642		Journal	Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Canadian Journal of Communication	Canadian Journal of Communications Corp		ProQuest		ProQuest:47035		0705-3657	1499-6642		Journal	Article	2023	Controlled	Regular	Unique_Item_Requests	1	1	0
Canadian Journal of Counselling and Psychotherapy (Online)	Canadian Counselling and		ProQuest		ProQuest:266703			1923-6182		Journal	Article	2010	Controlled	Regular	Total_Item_Investigations	1	0	1
Canadian Journal of Counselling and Psychotherapy (Online)	Canadian Counselling and		ProQuest		ProQuest:266703			1923-6182		Journal	Article	2010	Controlled	Regular	Total_Item_Requests	1	0	1
Canadian Journal of Counselling and Psychotherapy (Online)	Canadian Counselling and		ProQuest		ProQuest:266703			1923-6182		Journal	Article	2010	Controlled	Regular	Unique_Item_Investigations	1	0	1
Canadian Journal of Counselling and Psychotherapy (Online)	Canadian Counselling and		ProQuest		ProQuest:266703			1923-6182		Journal	Article	2010	Controlled	Regular	Unique_Item_Requests	1	0	1
Canadian Journal of Dental Hygiene	Canadian Dental Hygienists Association		ProQuest		ProQuest:39590		1712-171X	1712-1728		Journal	Article	2020	Controlled	Regular	Total_Item_Investigations	4	4	0
Canadian Journal of Dental Hygiene	Canadian Dental Hygienists Association		ProQuest		ProQuest:39590		1712-171X	1712-1728		Journal	Article	2020	Controlled	Regular	Total_Item_Requests	4	4	0
Canadian Journal of Dental Hygiene	Canadian Dental Hygienists Association		ProQuest		ProQuest:39590		1712-171X	1712-1728		Journal	Article	2020	Controlled	Regular	Unique_Item_Investigations	4	4	0
Canadian Journal of Dental Hygiene	Canadian Dental Hygienists Association		ProQuest		ProQuest:39590		1712-171X	1712-1728		Journal	Article	2020	Controlled	Regular	Unique_Item_Requests	4	4	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		ProQuest		ProQuest:38184		1486-3847	2292-9592		Journal	Article	2021	Controlled	Regular	Total_Item_Investigations	1	0	1
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		ProQuest		ProQuest:38184		1486-3847	2292-9592		Journal	Article	2021	Controlled	Regular	Total_Item_Requests	1	0	1
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		ProQuest		ProQuest:38184		1486-3847	2292-9592		Journal	Article	2021	Controlled	Regular	Unique_Item_Investigations	1	0	1
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		ProQuest		ProQuest:38184		1486-3847	2292-9592		Journal	Article	2021	Controlled	Regular	Unique_Item_Requests	1	0	1
Canadian Journal of Education	Canadian Society for the Study of Education		ProQuest		ProQuest:37189		0380-2361	1918-5979		Journal	Article	2023	Controlled	Regular	Total_Item_Investigations	1	0	1
Canadian Journal of Education	Canadian Society for the Study of Education		ProQuest		ProQuest:37189		0380-2361	1918-5979		Journal	Article	2023	Controlled	Regular	Total_Item_Requests	1	0	1
Canadian Journal of Education	Canadian Society for the Study of Education		ProQuest		ProQuest:37189		0380-2361	1918-5979		Journal	Article	2023	Controlled	Regular	Unique_Item_Investigations	1	0	1
