Report_Name	Journal Usage by Access Type
Report_ID	TR_J3
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	ProQuest:14670
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests
Report_Filters	Platform=ProQuest; Data_Type=Journal; Access_Method=Regular
Report_Attributes	
Exceptions	3040: Partial Data Returned. (Usage data has not been processed for all requested months.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:54:57Z
Created_By	ProQuest

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Canadian Geographer	Blackwell Publishing Ltd		ProQuest		ProQuest:37554	0008-3658	1541-0064		Controlled	Unique_Item_Investigations	1	1	0
Canadian Geographer	Blackwell Publishing Ltd		ProQuest		ProQuest:37554	0008-3658	1541-0064		Controlled	Unique_Item_Requests	1	1	0
Canadian Issues	Association of Canadian Studies		ProQuest		ProQuest:43874	0318-8442			Controlled	Total_Item_Investigations	1	1	0
Canadian Issues	Association of Canadian Studies		ProQuest		ProQuest:43874	0318-8442			Controlled	Total_Item_Requests	1	1	0
Canadian Issues	Association of Canadian Studies		ProQuest		ProQuest:43874	0318-8442			Controlled	Unique_Item_Investigations	1	1	0
Canadian Issues	Association of Canadian Studies		ProQuest		ProQuest:43874	0318-8442			Controlled	Unique_Item_Requests	1	1	0
Canadian Journal of Behavioural Science	Canadian Psychological Association		ProQuest		ProQuest:48737	0008-400X	1879-2669		Controlled	Total_Item_Investigations	2	2	0
Canadian Journal of Behavioural Science	Canadian Psychological Association		ProQuest		ProQuest:48737	0008-400X	1879-2669		Controlled	Total_Item_Requests	2	2	0
Canadian Journal of Behavioural Science	Canadian Psychological Association		ProQuest		ProQuest:48737	0008-400X	1879-2669		Controlled	Unique_Item_Investigations	1	1	0
Canadian Journal of Behavioural Science	Canadian Psychological Association		ProQuest		ProQuest:48737	0008-400X	1879-2669		Controlled	Unique_Item_Requests	1	1	0
Canadian Journal of Civil Engineering	Canadian Science Publishing		ProQuest		ProQuest:47617	0315-1468	1208-6029		Controlled	Total_Item_Investigations	4	0	4
Canadian Journal of Civil Engineering	Canadian Science Publishing		ProQuest		ProQuest:47617	0315-1468	1208-6029		Controlled	Total_Item_Requests	4	0	4
Canadian Journal of Civil Engineering	Canadian Science Publishing		ProQuest		ProQuest:47617	0315-1468	1208-6029		Controlled	Unique_Item_Investigations	1	0	1
Canadian Journal of Civil Engineering	Canadian Science Publishing		ProQuest		ProQuest:47617	0315-1468	1208-6029		Controlled	Unique_Item_Requests	1	0	1
Canadian Journal of Communication	Canadian Journal of Communications Corp		ProQuest		ProQuest:47035	0705-3657	1499-6642		Controlled	Total_Item_Investigations	5	2	3
Canadian Journal of Communication	Canadian Journal of Communications Corp		ProQuest		ProQuest:47035	0705-3657	1499-6642		Controlled	Total_Item_Requests	5	2	3
Canadian Journal of Communication	Canadian Journal of Communications Corp		ProQuest		ProQuest:47035	0705-3657	1499-6642		Controlled	Unique_Item_Investigations	3	1	2
Canadian Journal of Communication	Canadian Journal of Communications Corp		ProQuest		ProQuest:47035	0705-3657	1499-6642		Controlled	Unique_Item_Requests	3	1	2
Canadian Journal of Counselling and Psychotherapy (Online)	Canadian Counselling and		ProQuest		ProQuest:266703		1923-6182		Controlled	Total_Item_Investigations	1	0	1
Canadian Journal of Counselling and Psychotherapy (Online)	Canadian Counselling and		ProQuest		ProQuest:266703		1923-6182		Controlled	Total_Item_Requests	1	0	1
Canadian Journal of Counselling and Psychotherapy (Online)	Canadian Counselling and		ProQuest		ProQuest:266703		1923-6182		Controlled	Unique_Item_Investigations	1	0	1
Canadian Journal of Counselling and Psychotherapy (Online)	Canadian Counselling and		ProQuest		ProQuest:266703		1923-6182		Controlled	Unique_Item_Requests	1	0	1
Canadian Journal of Dental Hygiene	Canadian Dental Hygienists Association		ProQuest		ProQuest:39590	1712-171X	1712-1728		Controlled	Total_Item_Investigations	4	4	0
Canadian Journal of Dental Hygiene	Canadian Dental Hygienists Association		ProQuest		ProQuest:39590	1712-171X	1712-1728		Controlled	Total_Item_Requests	4	4	0
Canadian Journal of Dental Hygiene	Canadian Dental Hygienists Association		ProQuest		ProQuest:39590	1712-171X	1712-1728		Controlled	Unique_Item_Investigations	4	4	0
Canadian Journal of Dental Hygiene	Canadian Dental Hygienists Association		ProQuest		ProQuest:39590	1712-171X	1712-1728		Controlled	Unique_Item_Requests	4	4	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		ProQuest		ProQuest:38184	1486-3847	2292-9592		Controlled	Total_Item_Investigations	1	0	1
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		ProQuest		ProQuest:38184	1486-3847	2292-9592		Controlled	Total_Item_Requests	1	0	1
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		ProQuest		ProQuest:38184	1486-3847	2292-9592		Controlled	Unique_Item_Investigations	1	0	1
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		ProQuest		ProQuest:38184	1486-3847	2292-9592		Controlled	Unique_Item_Requests	1	0	1
Canadian Journal of Education	Canadian Society for the Study of Education		ProQuest		ProQuest:37189	0380-2361	1918-5979		Controlled	Total_Item_Investigations	1	0	1
Canadian Journal of Education	Canadian Society for the Study of Education		ProQuest		ProQuest:37189	0380-2361	1918-5979		Controlled	Total_Item_Requests	1	0	1
Canadian Journal of Education	Canadian Society for the Study of Education		ProQuest		ProQuest:37189	0380-2361	1918-5979		Controlled	Unique_Item_Investigations	1	0	1
Canadian Journal of Education	Canadian Society for the Study of Education		ProQuest		ProQuest:37189	0380-2361	1918-5979		Controlled	Unique_Item_Requests	1	0	1
Canadian Journal of Film Studies	University of Toronto Press		ProQuest		ProQuest:46825	0847-5911	2561-424X		Controlled	Total_Item_Investigations	2	0	2
Canadian Journal of Film Studies	University of Toronto Press		ProQuest		ProQuest:46825	0847-5911	2561-424X		Controlled	Total_Item_Requests	2	0	2
Canadian Journal of Film Studies	University of Toronto Press		ProQuest		ProQuest:46825	0847-5911	2561-424X		Controlled	Unique_Item_Investigations	1	0	1
Canadian Journal of Film Studies	University of Toronto Press		ProQuest		ProQuest:46825	0847-5911	2561-424X		Controlled	Unique_Item_Requests	1	0	1
Canadian Journal of Native Education	University of British Columbia Faculty of Education		ProQuest		ProQuest:30037	0710-1481			Controlled	Total_Item_Investigations	2	0	2
Canadian Journal of Native Education	University of British Columbia Faculty of Education		ProQuest		ProQuest:30037	0710-1481			Controlled	Total_Item_Requests	2	0	2
Canadian Journal of Native Education	University of British Columbia Faculty of Education		ProQuest		ProQuest:30037	0710-1481			Controlled	Unique_Item_Investigations	1	0	1
Canadian Journal of Native Education	University of British Columbia Faculty of Education		ProQuest		ProQuest:30037	0710-1481			Controlled	Unique_Item_Requests	1	0	1
Canadian Journal of Political Science	Cambridge University Press		ProQuest		ProQuest:47037	0008-4239	1744-9324		Controlled	Total_Item_Investigations	1	0	1
Canadian Journal of Political Science	Cambridge University Press		ProQuest		ProQuest:47037	0008-4239	1744-9324		Controlled	Total_Item_Requests	1	0	1
Canadian Journal of Political Science	Cambridge University Press		ProQuest		ProQuest:47037	0008-4239	1744-9324		Controlled	Unique_Item_Investigations	1	0	1
Canadian Journal of Political Science	Cambridge University Press		ProQuest		ProQuest:47037	0008-4239	1744-9324		Controlled	Unique_Item_Requests	1	0	1
Canadian Journal of Public Health	Springer Nature BV		ProQuest		ProQuest:47649	0008-4263	1920-7476		Controlled	Total_Item_Investigations	2	0	2
Canadian Journal of Public Health	Springer Nature BV		ProQuest		ProQuest:47649	0008-4263	1920-7476		Controlled	Total_Item_Requests	2	0	2
Canadian Journal of Public Health	Springer Nature BV		ProQuest		ProQuest:47649	0008-4263	1920-7476		Controlled	Unique_Item_Investigations	1	0	1
Canadian Journal of Public Health	Springer Nature BV		ProQuest		ProQuest:47649	0008-4263	1920-7476		Controlled	Unique_Item_Requests	1	0	1
Canadian Journal of Zoology	Canadian Science Publishing		ProQuest		ProQuest:15719	1480-3283	0008-4301		Controlled	Total_Item_Investigations	1	0	1
Canadian Journal of Zoology	Canadian Science Publishing		ProQuest		ProQuest:15719	1480-3283	0008-4301		Controlled	Total_Item_Requests	1	0	1
Canadian Journal of Zoology	Canadian Science Publishing		ProQuest		ProQuest:15719	1480-3283	0008-4301		Controlled	Unique_Item_Investigations	1	0	1
Canadian Journal of Zoology	Canadian Science Publishing		ProQuest		ProQuest:15719	1480-3283	0008-4301		Controlled	Unique_Item_Requests	1	0	1
Canadian Journal on Aging	Cambridge University Press		ProQuest		ProQuest:32817	0714-9808	1710-1107		Controlled	Total_Item_Investigations	1	0	1
Canadian Journal on Aging	Cambridge University Press		ProQuest		ProQuest:32817	0714-9808	1710-1107		Controlled	Total_Item_Requests	1	0	1
Canadian Journal on Aging	Cambridge University Press		ProQuest		ProQuest:32817	0714-9808	1710-1107		Controlled	Unique_Item_Investigations	1	0	1
Canadian Journal on Aging	Cambridge University Press		ProQuest		ProQuest:32817	0714-9808	1710-1107		Controlled	Unique_Item_Requests	1	0	1
Canadian Literature	The University of British Columbia		ProQuest		ProQuest:47638	0008-4360			Controlled	Total_Item_Investigations	2	1	1
Canadian Literature	The University of British Columbia		ProQuest		ProQuest:47638	0008-4360			Controlled	Total_Item_Requests	2	1	1
Canadian Literature	The University of British Columbia		ProQuest		ProQuest:47638	0008-4360			Controlled	Unique_Item_Investigations	2	1	1
Canadian Literature	The University of British Columbia		ProQuest		ProQuest:47638	0008-4360			Controlled	Unique_Item_Requests	2	1	1
Canadian Medical Association. Journal	CMA Impact Inc		ProQuest		ProQuest:41339	0820-3946	1488-2329		Controlled	Total_Item_Investigations	4	1	3
Canadian Medical Association. Journal	CMA Impact Inc		ProQuest		ProQuest:41339	0820-3946	1488-2329		Controlled	Unique_Item_Investigations	2	1	1
Canadian Medical Association. Journal	CMA Impact Inc		ProQuest		ProQuest:41339	0820-3946	1488-2329		Controlled	Total_Item_Requests	3	0	3
Canadian Medical Association. Journal	CMA Impact Inc		ProQuest		ProQuest:41339	0820-3946	1488-2329		Controlled	Unique_Item_Requests	1	0	1
Canadian Public Policy	Micromedia Limited		ProQuest		ProQuest:47043	0317-0861	1911-9917		Controlled	Total_Item_Investigations	2	2	0
Canadian Public Policy	Micromedia Limited		ProQuest		ProQuest:47043	0317-0861	1911-9917		Controlled	Unique_Item_Investigations	2	2	0
Canadian Winds : The Journal of the Canadian Band Association	Canadian Band Association		ProQuest		ProQuest:54570	1703-5295			Controlled	Total_Item_Investigations	2	2	0
Canadian Winds : The Journal of the Canadian Band Association	Canadian Band Association		ProQuest		ProQuest:54570	1703-5295			Controlled	Total_Item_Requests	2	2	0
Canadian Winds : The Journal of the Canadian Band Association	Canadian Band Association		ProQuest		ProQuest:54570	1703-5295			Controlled	Unique_Item_Investigations	1	1	0
Canadian Winds : The Journal of the Canadian Band Association	Canadian Band Association		ProQuest		ProQuest:54570	1703-5295			Controlled	Unique_Item_Requests	1	1	0
Canadian Women's Health Network	Canadian Womens Health Network		ProQuest		ProQuest:44180	1480-0039			Controlled	Total_Item_Investigations	3	0	3
Canadian Women's Health Network	Canadian Womens Health Network		ProQuest		ProQuest:44180	1480-0039			Controlled	Total_Item_Requests	3	0	3
