Report_Name	Journal Usage by Access Type
Report_ID	TR_J3
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	sage:1000451523
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests
Report_Filters	Access_Method=Regular; Data_Type=Journal
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:02:45Z
Created_By	Atypon Systems LLC.

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
American Journal of Hospice and Palliative Medicine®	SAGE Publications Inc		SAGE Journals	10.1177/ajhb	sage:ajhb	1049-9091	1938-2715		Controlled	Total_Item_Requests	13	13	0
American Journal of Hospice and Palliative Medicine®	SAGE Publications Inc		SAGE Journals	10.1177/ajhb	sage:ajhb	1049-9091	1938-2715		Controlled	Total_Item_Investigations	13	13	0
American Journal of Lifestyle Medicine	SAGE Publications		SAGE Journals	10.1177/ajla	sage:ajla	1559-8276	1559-8284		Controlled	Unique_Item_Investigations	3	3	0
American Journal of Lifestyle Medicine	SAGE Publications		SAGE Journals	10.1177/ajla	sage:ajla	1559-8276	1559-8284		Controlled	Unique_Item_Requests	3	3	0
American Journal of Lifestyle Medicine	SAGE Publications		SAGE Journals	10.1177/ajla	sage:ajla	1559-8276	1559-8284		Controlled	Total_Item_Requests	4	4	0
American Journal of Lifestyle Medicine	SAGE Publications		SAGE Journals	10.1177/ajla	sage:ajla	1559-8276	1559-8284		Controlled	Total_Item_Investigations	4	4	0
American Journal of Medical Quality	SAGE Publications		SAGE Journals	10.1177/ajmb	sage:ajmb	1062-8606	1555-824X		Controlled	Unique_Item_Investigations	1	1	0
American Journal of Medical Quality	SAGE Publications		SAGE Journals	10.1177/ajmb	sage:ajmb	1062-8606	1555-824X		Controlled	Total_Item_Investigations	1	1	0
American Journal of Rhinology & Allergy	SAGE Publications		SAGE Journals	10.1177/ajra	sage:ajra	1945-8924	1945-8932		Controlled	Unique_Item_Investigations	2	2	0
American Journal of Rhinology & Allergy	SAGE Publications		SAGE Journals	10.1177/ajra	sage:ajra	1945-8924	1945-8932		Controlled	Total_Item_Investigations	2	2	0
Annals of Clinical Biochemistry	SAGE Publications		SAGE Journals	10.1177/acbb	sage:acbb	0004-5632	1758-1001		OA_Gold	Unique_Item_Investigations	1	1	0
Annals of Clinical Biochemistry	SAGE Publications		SAGE Journals	10.1177/acbb	sage:acbb	0004-5632	1758-1001		OA_Gold	Unique_Item_Requests	1	1	0
Annals of Clinical Biochemistry	SAGE Publications		SAGE Journals	10.1177/acbb	sage:acbb	0004-5632	1758-1001		OA_Gold	Total_Item_Requests	1	1	0
Annals of Clinical Biochemistry	SAGE Publications		SAGE Journals	10.1177/acbb	sage:acbb	0004-5632	1758-1001		OA_Gold	Total_Item_Investigations	1	1	0
Annals of Otology, Rhinology & Laryngology	SAGE Publications		SAGE Journals	10.1177/aora	sage:aora	0003-4894	1943-572X		Controlled	Unique_Item_Investigations	2	2	0
Annals of Otology, Rhinology & Laryngology	SAGE Publications		SAGE Journals	10.1177/aora	sage:aora	0003-4894	1943-572X		Controlled	Total_Item_Investigations	2	2	0
Annals of Pharmacotherapy	SAGE Publications		SAGE Journals	10.1177/aopd	sage:aopd	1060-0280	1542-6270		Controlled	Unique_Item_Investigations	2	2	0
Annals of Pharmacotherapy	SAGE Publications		SAGE Journals	10.1177/aopd	sage:aopd	1060-0280	1542-6270		Controlled	Total_Item_Investigations	2	2	0
Annals of the ICRP	SAGE Publications		SAGE Journals	10.1177/anib	sage:anib	0146-6453	1872-969X		Controlled	Unique_Item_Investigations	2	2	0
Annals of the ICRP	SAGE Publications		SAGE Journals	10.1177/anib	sage:anib	0146-6453	1872-969X		Controlled	Unique_Item_Requests	2	2	0
